0.00.184.974 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.334.370 I srv    load_model: loading model '/home/mark/AI/Models/Qwen 3.6/27B/Qwen3.6-27B-Q8_0.gguf'
0.08.880.073 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'false'
0.08.932.221 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.08.932.277 I srv  llama_server: model loaded
0.08.932.284 I srv  llama_server: listening on http://127.0.0.1:8090
0.09.827.566 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
38.12.403.860 I slot print_timing: id  3 | task 10493 | n_decoded =    902, tg =   5.12 t/s, tg_3s =   4.95 t/s
38.12.603.325 I slot print_timing: id  0 | task 9582 | n_decoded =   1811, tg =   4.88 t/s, tg_3s =   4.95 t/s
38.13.009.877 I slot print_timing: id  2 | task 9825 | n_decoded =   1571, tg =   4.91 t/s, tg_3s =   4.95 t/s
38.14.826.106 I slot print_timing: id  1 | task 10438 | n_decoded =    968, tg =   5.06 t/s, tg_3s =   4.95 t/s
38.15.433.405 I slot print_timing: id  3 | task 10493 | n_decoded =    917, tg =   5.12 t/s, tg_3s =   4.95 t/s
38.15.632.882 I slot print_timing: id  0 | task 9582 | n_decoded =   1826, tg =   4.88 t/s, tg_3s =   4.95 t/s
38.16.038.628 I slot print_timing: id  2 | task 9825 | n_decoded =   1586, tg =   4.91 t/s, tg_3s =   4.95 t/s
38.17.855.245 I slot print_timing: id  1 | task 10438 | n_decoded =    983, tg =   5.06 t/s, tg_3s =   4.95 t/s
38.18.462.515 I slot print_timing: id  3 | task 10493 | n_decoded =    932, tg =   5.12 t/s, tg_3s =   4.95 t/s
38.18.661.943 I slot print_timing: id  0 | task 9582 | n_decoded =   1841, tg =   4.88 t/s, tg_3s =   4.95 t/s
38.19.067.398 I slot print_timing: id  2 | task 9825 | n_decoded =   1601, tg =   4.91 t/s, tg_3s =   4.95 t/s
38.20.883.803 I slot print_timing: id  1 | task 10438 | n_decoded =    998, tg =   5.05 t/s, tg_3s =   4.95 t/s
38.21.491.858 I slot print_timing: id  3 | task 10493 | n_decoded =    947, tg =   5.11 t/s, tg_3s =   4.95 t/s
38.21.691.343 I slot print_timing: id  0 | task 9582 | n_decoded =   1856, tg =   4.88 t/s, tg_3s =   4.95 t/s
38.22.096.811 I slot print_timing: id  2 | task 9825 | n_decoded =   1616, tg =   4.91 t/s, tg_3s =   4.95 t/s
38.23.912.993 I slot print_timing: id  1 | task 10438 | n_decoded =   1013, tg =   5.05 t/s, tg_3s =   4.95 t/s
38.24.520.375 I slot print_timing: id  3 | task 10493 | n_decoded =    962, tg =   5.11 t/s, tg_3s =   4.95 t/s
38.24.719.862 I slot print_timing: id  0 | task 9582 | n_decoded =   1871, tg =   4.88 t/s, tg_3s =   4.95 t/s
38.25.125.323 I slot print_timing: id  2 | task 9825 | n_decoded =   1631, tg =   4.91 t/s, tg_3s =   4.95 t/s
38.26.942.346 I slot print_timing: id  1 | task 10438 | n_decoded =   1028, tg =   5.05 t/s, tg_3s =   4.95 t/s
38.27.549.827 I slot print_timing: id  3 | task 10493 | n_decoded =    977, tg =   5.11 t/s, tg_3s =   4.95 t/s
38.27.749.308 I slot print_timing: id  0 | task 9582 | n_decoded =   1886, tg =   4.88 t/s, tg_3s =   4.95 t/s
38.28.154.739 I slot print_timing: id  2 | task 9825 | n_decoded =   1646, tg =   4.91 t/s, tg_3s =   4.95 t/s
38.29.971.026 I slot print_timing: id  1 | task 10438 | n_decoded =   1043, tg =   5.05 t/s, tg_3s =   4.95 t/s
38.30.578.290 I slot print_timing: id  3 | task 10493 | n_decoded =    992, tg =   5.11 t/s, tg_3s =   4.95 t/s
38.30.777.763 I slot print_timing: id  0 | task 9582 | n_decoded =   1901, tg =   4.88 t/s, tg_3s =   4.95 t/s
38.31.183.533 I slot print_timing: id  2 | task 9825 | n_decoded =   1661, tg =   4.91 t/s, tg_3s =   4.95 t/s
38.33.000.425 I slot print_timing: id  1 | task 10438 | n_decoded =   1058, tg =   5.05 t/s, tg_3s =   4.95 t/s
38.33.607.938 I slot print_timing: id  3 | task 10493 | n_decoded =   1007, tg =   5.10 t/s, tg_3s =   4.95 t/s
38.33.807.400 I slot print_timing: id  0 | task 9582 | n_decoded =   1916, tg =   4.88 t/s, tg_3s =   4.95 t/s
38.34.212.855 I slot print_timing: id  2 | task 9825 | n_decoded =   1676, tg =   4.91 t/s, tg_3s =   4.95 t/s
38.36.028.986 I slot print_timing: id  1 | task 10438 | n_decoded =   1073, tg =   5.05 t/s, tg_3s =   4.95 t/s
38.36.636.955 I slot print_timing: id  3 | task 10493 | n_decoded =   1022, tg =   5.10 t/s, tg_3s =   4.95 t/s
38.36.836.413 I slot print_timing: id  0 | task 9582 | n_decoded =   1931, tg =   4.88 t/s, tg_3s =   4.95 t/s
38.37.241.737 I slot print_timing: id  2 | task 9825 | n_decoded =   1691, tg =   4.91 t/s, tg_3s =   4.95 t/s
38.39.057.676 I slot print_timing: id  1 | task 10438 | n_decoded =   1088, tg =   5.05 t/s, tg_3s =   4.95 t/s
38.39.664.976 I slot print_timing: id  3 | task 10493 | n_decoded =   1037, tg =   5.10 t/s, tg_3s =   4.95 t/s
38.39.864.441 I slot print_timing: id  0 | task 9582 | n_decoded =   1946, tg =   4.89 t/s, tg_3s =   4.95 t/s
38.40.269.768 I slot print_timing: id  2 | task 9825 | n_decoded =   1706, tg =   4.91 t/s, tg_3s =   4.95 t/s
38.42.086.756 I slot print_timing: id  1 | task 10438 | n_decoded =   1103, tg =   5.04 t/s, tg_3s =   4.95 t/s
38.42.694.046 I slot print_timing: id  3 | task 10493 | n_decoded =   1052, tg =   5.10 t/s, tg_3s =   4.95 t/s
38.42.893.505 I slot print_timing: id  0 | task 9582 | n_decoded =   1961, tg =   4.89 t/s, tg_3s =   4.95 t/s
38.43.298.990 I slot print_timing: id  2 | task 9825 | n_decoded =   1721, tg =   4.91 t/s, tg_3s =   4.95 t/s
38.45.115.320 I slot print_timing: id  1 | task 10438 | n_decoded =   1118, tg =   5.04 t/s, tg_3s =   4.95 t/s
38.45.722.610 I slot print_timing: id  3 | task 10493 | n_decoded =   1067, tg =   5.09 t/s, tg_3s =   4.95 t/s
38.45.922.018 I slot print_timing: id  0 | task 9582 | n_decoded =   1976, tg =   4.89 t/s, tg_3s =   4.95 t/s
38.46.327.767 I slot print_timing: id  2 | task 9825 | n_decoded =   1736, tg =   4.91 t/s, tg_3s =   4.95 t/s
38.48.144.362 I slot print_timing: id  1 | task 10438 | n_decoded =   1133, tg =   5.04 t/s, tg_3s =   4.95 t/s
38.48.751.665 I slot print_timing: id  3 | task 10493 | n_decoded =   1082, tg =   5.09 t/s, tg_3s =   4.95 t/s
38.48.951.111 I slot print_timing: id  0 | task 9582 | n_decoded =   1991, tg =   4.89 t/s, tg_3s =   4.95 t/s
38.49.356.481 I slot print_timing: id  2 | task 9825 | n_decoded =   1751, tg =   4.91 t/s, tg_3s =   4.95 t/s
38.51.172.620 I slot print_timing: id  1 | task 10438 | n_decoded =   1148, tg =   5.04 t/s, tg_3s =   4.95 t/s
38.51.780.586 I slot print_timing: id  3 | task 10493 | n_decoded =   1097, tg =   5.09 t/s, tg_3s =   4.95 t/s
38.51.980.047 I slot print_timing: id  0 | task 9582 | n_decoded =   2006, tg =   4.89 t/s, tg_3s =   4.95 t/s
38.52.385.525 I slot print_timing: id  2 | task 9825 | n_decoded =   1766, tg =   4.91 t/s, tg_3s =   4.95 t/s
38.54.201.727 I slot print_timing: id  1 | task 10438 | n_decoded =   1163, tg =   5.04 t/s, tg_3s =   4.95 t/s
38.54.809.013 I slot print_timing: id  3 | task 10493 | n_decoded =   1112, tg =   5.09 t/s, tg_3s =   4.95 t/s
38.55.008.463 I slot print_timing: id  0 | task 9582 | n_decoded =   2021, tg =   4.89 t/s, tg_3s =   4.95 t/s
38.55.413.842 I slot print_timing: id  2 | task 9825 | n_decoded =   1781, tg =   4.91 t/s, tg_3s =   4.95 t/s
38.57.260.602 I slot print_timing: id  1 | task 10438 | n_decoded =   1178, tg =   5.04 t/s, tg_3s =   4.90 t/s
38.57.876.739 I slot print_timing: id  3 | task 10493 | n_decoded =   1127, tg =   5.09 t/s, tg_3s =   4.89 t/s
38.58.079.070 I slot print_timing: id  0 | task 9582 | n_decoded =   2036, tg =   4.89 t/s, tg_3s =   4.89 t/s
38.58.490.270 I slot print_timing: id  2 | task 9825 | n_decoded =   1796, tg =   4.91 t/s, tg_3s =   4.88 t/s
39.00.332.460 I slot print_timing: id  1 | task 10438 | n_decoded =   1193, tg =   5.04 t/s, tg_3s =   4.88 t/s
39.00.951.675 I slot print_timing: id  3 | task 10493 | n_decoded =   1142, tg =   5.08 t/s, tg_3s =   4.88 t/s
39.01.154.488 I slot print_timing: id  0 | task 9582 | n_decoded =   2051, tg =   4.89 t/s, tg_3s =   4.88 t/s
39.01.566.141 I slot print_timing: id  2 | task 9825 | n_decoded =   1811, tg =   4.91 t/s, tg_3s =   4.88 t/s
39.03.408.596 I slot print_timing: id  1 | task 10438 | n_decoded =   1208, tg =   5.03 t/s, tg_3s =   4.88 t/s
39.04.025.830 I slot print_timing: id  3 | task 10493 | n_decoded =   1157, tg =   5.08 t/s, tg_3s =   4.88 t/s
39.04.228.201 I slot print_timing: id  0 | task 9582 | n_decoded =   2066, tg =   4.89 t/s, tg_3s =   4.88 t/s
39.04.639.449 I slot print_timing: id  2 | task 9825 | n_decoded =   1826, tg =   4.91 t/s, tg_3s =   4.88 t/s
39.06.481.863 I slot print_timing: id  1 | task 10438 | n_decoded =   1223, tg =   5.03 t/s, tg_3s =   4.88 t/s
39.07.098.504 I slot print_timing: id  3 | task 10493 | n_decoded =   1172, tg =   5.08 t/s, tg_3s =   4.88 t/s
39.07.300.845 I slot print_timing: id  0 | task 9582 | n_decoded =   2081, tg =   4.89 t/s, tg_3s =   4.88 t/s
39.07.712.117 I slot print_timing: id  2 | task 9825 | n_decoded =   1841, tg =   4.91 t/s, tg_3s =   4.88 t/s
39.09.554.425 I slot print_timing: id  1 | task 10438 | n_decoded =   1238, tg =   5.03 t/s, tg_3s =   4.88 t/s
39.10.170.536 I slot print_timing: id  3 | task 10493 | n_decoded =   1187, tg =   5.07 t/s, tg_3s =   4.88 t/s
39.10.372.909 I slot print_timing: id  0 | task 9582 | n_decoded =   2096, tg =   4.89 t/s, tg_3s =   4.88 t/s
39.10.784.148 I slot print_timing: id  2 | task 9825 | n_decoded =   1856, tg =   4.91 t/s, tg_3s =   4.88 t/s
39.12.627.244 I slot print_timing: id  1 | task 10438 | n_decoded =   1253, tg =   5.03 t/s, tg_3s =   4.88 t/s
39.13.243.305 I slot print_timing: id  3 | task 10493 | n_decoded =   1202, tg =   5.07 t/s, tg_3s =   4.88 t/s
39.13.445.678 I slot print_timing: id  0 | task 9582 | n_decoded =   2111, tg =   4.89 t/s, tg_3s =   4.88 t/s
39.13.856.977 I slot print_timing: id  2 | task 9825 | n_decoded =   1871, tg =   4.91 t/s, tg_3s =   4.88 t/s
39.15.699.414 I slot print_timing: id  1 | task 10438 | n_decoded =   1268, tg =   5.03 t/s, tg_3s =   4.88 t/s
39.16.315.364 I slot print_timing: id  3 | task 10493 | n_decoded =   1217, tg =   5.07 t/s, tg_3s =   4.88 t/s
39.16.517.731 I slot print_timing: id  0 | task 9582 | n_decoded =   2126, tg =   4.89 t/s, tg_3s =   4.88 t/s
39.16.929.599 I slot print_timing: id  2 | task 9825 | n_decoded =   1886, tg =   4.91 t/s, tg_3s =   4.88 t/s
39.18.772.255 I slot print_timing: id  1 | task 10438 | n_decoded =   1283, tg =   5.02 t/s, tg_3s =   4.88 t/s
39.19.388.230 I slot print_timing: id  3 | task 10493 | n_decoded =   1232, tg =   5.07 t/s, tg_3s =   4.88 t/s
39.19.590.538 I slot print_timing: id  0 | task 9582 | n_decoded =   2141, tg =   4.89 t/s, tg_3s =   4.88 t/s
39.20.001.652 I slot print_timing: id  2 | task 9825 | n_decoded =   1901, tg =   4.91 t/s, tg_3s =   4.88 t/s
39.21.844.384 I slot print_timing: id  1 | task 10438 | n_decoded =   1298, tg =   5.02 t/s, tg_3s =   4.88 t/s
39.22.460.385 I slot print_timing: id  3 | task 10493 | n_decoded =   1247, tg =   5.07 t/s, tg_3s =   4.88 t/s
39.22.662.683 I slot print_timing: id  0 | task 9582 | n_decoded =   2156, tg =   4.89 t/s, tg_3s =   4.88 t/s
39.23.073.836 I slot print_timing: id  2 | task 9825 | n_decoded =   1916, tg =   4.91 t/s, tg_3s =   4.88 t/s
39.24.916.218 I slot print_timing: id  1 | task 10438 | n_decoded =   1313, tg =   5.02 t/s, tg_3s =   4.88 t/s
39.25.532.197 I slot print_timing: id  3 | task 10493 | n_decoded =   1262, tg =   5.06 t/s, tg_3s =   4.88 t/s
39.25.734.528 I slot print_timing: id  0 | task 9582 | n_decoded =   2171, tg =   4.89 t/s, tg_3s =   4.88 t/s
39.26.145.761 I slot print_timing: id  2 | task 9825 | n_decoded =   1931, tg =   4.91 t/s, tg_3s =   4.88 t/s
39.27.988.585 I slot print_timing: id  1 | task 10438 | n_decoded =   1328, tg =   5.02 t/s, tg_3s =   4.88 t/s
39.28.604.316 I slot print_timing: id  3 | task 10493 | n_decoded =   1277, tg =   5.06 t/s, tg_3s =   4.88 t/s
39.28.806.565 I slot print_timing: id  0 | task 9582 | n_decoded =   2186, tg =   4.89 t/s, tg_3s =   4.88 t/s
39.29.217.590 I slot print_timing: id  2 | task 9825 | n_decoded =   1946, tg =   4.91 t/s, tg_3s =   4.88 t/s
39.31.059.920 I slot print_timing: id  1 | task 10438 | n_decoded =   1343, tg =   5.02 t/s, tg_3s =   4.88 t/s
39.31.675.994 I slot print_timing: id  3 | task 10493 | n_decoded =   1292, tg =   5.06 t/s, tg_3s =   4.88 t/s
39.31.878.365 I slot print_timing: id  0 | task 9582 | n_decoded =   2201, tg =   4.89 t/s, tg_3s =   4.88 t/s
39.32.290.192 I slot print_timing: id  2 | task 9825 | n_decoded =   1961, tg =   4.91 t/s, tg_3s =   4.88 t/s
39.34.132.617 I slot print_timing: id  1 | task 10438 | n_decoded =   1358, tg =   5.02 t/s, tg_3s =   4.88 t/s
39.34.748.640 I slot print_timing: id  3 | task 10493 | n_decoded =   1307, tg =   5.06 t/s, tg_3s =   4.88 t/s
39.34.950.988 I slot print_timing: id  0 | task 9582 | n_decoded =   2216, tg =   4.89 t/s, tg_3s =   4.88 t/s
39.35.362.303 I slot print_timing: id  2 | task 9825 | n_decoded =   1976, tg =   4.91 t/s, tg_3s =   4.88 t/s
39.37.205.462 I slot print_timing: id  1 | task 10438 | n_decoded =   1373, tg =   5.02 t/s, tg_3s =   4.88 t/s
39.37.821.715 I slot print_timing: id  3 | task 10493 | n_decoded =   1322, tg =   5.05 t/s, tg_3s =   4.88 t/s
39.38.024.042 I slot print_timing: id  0 | task 9582 | n_decoded =   2231, tg =   4.89 t/s, tg_3s =   4.88 t/s
39.38.435.102 I slot print_timing: id  2 | task 9825 | n_decoded =   1991, tg =   4.91 t/s, tg_3s =   4.88 t/s
39.40.277.256 I slot print_timing: id  1 | task 10438 | n_decoded =   1388, tg =   5.01 t/s, tg_3s =   4.88 t/s
39.40.481.236 I slot print_timing: id  0 | task 9582 | prompt eval time =    1158.64 ms /    25 tokens (   46.35 ms per token,    21.58 tokens per second)
39.40.481.242 I slot print_timing: id  0 | task 9582 |        eval time =  458971.40 ms /  2243 tokens (  204.62 ms per token,     4.89 tokens per second)
39.40.481.244 I slot print_timing: id  0 | task 9582 |       total time =  460130.04 ms /  2268 tokens
39.40.481.245 I slot print_timing: id  0 | task 9582 |    graphs reused =      11705
39.40.481.317 I slot      release: id  0 | task 9582 | stop processing: n_tokens = 2267, truncated = 0
39.40.637.617 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.136 (> 0.100 thold), f_keep = 0.001
39.41.316.197 I slot launch_slot_: id  0 | task 11831 | processing task, is_child = 0
39.42.129.756 I slot print_timing: id  2 | task 9825 | n_decoded =   2003, tg =   4.90 t/s, tg_3s =   3.25 t/s
39.42.130.834 I slot print_timing: id  3 | task 10493 | n_decoded =   1337, tg =   5.03 t/s, tg_3s =   3.48 t/s
39.43.431.757 I slot print_timing: id  1 | task 10438 | n_decoded =   1397, tg =   4.99 t/s, tg_3s =   2.85 t/s
39.45.163.719 I slot print_timing: id  2 | task 9825 | n_decoded =   2018, tg =   4.90 t/s, tg_3s =   4.94 t/s
39.45.164.564 I slot print_timing: id  3 | task 10493 | n_decoded =   1352, tg =   5.03 t/s, tg_3s =   4.94 t/s
39.46.582.788 I slot print_timing: id  1 | task 10438 | n_decoded =   1413, tg =   4.99 t/s, tg_3s =   5.08 t/s
39.48.226.185 I slot print_timing: id  2 | task 9825 | n_decoded =   2033, tg =   4.90 t/s, tg_3s =   4.90 t/s
39.48.227.003 I slot print_timing: id  3 | task 10493 | n_decoded =   1367, tg =   5.03 t/s, tg_3s =   4.90 t/s
39.49.658.833 I slot print_timing: id  1 | task 10438 | n_decoded =   1428, tg =   4.99 t/s, tg_3s =   4.88 t/s
39.51.299.269 I slot print_timing: id  2 | task 9825 | n_decoded =   2048, tg =   4.90 t/s, tg_3s =   4.88 t/s
39.51.300.106 I slot print_timing: id  3 | task 10493 | n_decoded =   1382, tg =   5.02 t/s, tg_3s =   4.88 t/s
39.52.732.827 I slot print_timing: id  1 | task 10438 | n_decoded =   1443, tg =   4.99 t/s, tg_3s =   4.88 t/s
39.54.372.131 I slot print_timing: id  2 | task 9825 | n_decoded =   2063, tg =   4.90 t/s, tg_3s =   4.88 t/s
39.54.372.953 I slot print_timing: id  3 | task 10493 | n_decoded =   1397, tg =   5.02 t/s, tg_3s =   4.88 t/s
39.55.804.892 I slot print_timing: id  1 | task 10438 | n_decoded =   1458, tg =   4.99 t/s, tg_3s =   4.88 t/s
39.57.447.320 I slot print_timing: id  2 | task 9825 | n_decoded =   2078, tg =   4.90 t/s, tg_3s =   4.88 t/s
39.57.449.184 I slot print_timing: id  3 | task 10493 | n_decoded =   1412, tg =   5.02 t/s, tg_3s =   4.88 t/s
39.58.881.791 I slot print_timing: id  1 | task 10438 | n_decoded =   1473, tg =   4.99 t/s, tg_3s =   4.88 t/s
40.00.522.327 I slot print_timing: id  2 | task 9825 | n_decoded =   2093, tg =   4.90 t/s, tg_3s =   4.88 t/s
40.00.523.165 I slot print_timing: id  3 | task 10493 | n_decoded =   1427, tg =   5.02 t/s, tg_3s =   4.88 t/s
40.01.955.125 I slot print_timing: id  1 | task 10438 | n_decoded =   1488, tg =   4.98 t/s, tg_3s =   4.88 t/s
40.02.569.484 I slot print_timing: id  0 | task 11831 | n_decoded =    100, tg =   4.98 t/s, tg_3s =   4.98 t/s
40.03.595.002 I slot print_timing: id  2 | task 9825 | n_decoded =   2108, tg =   4.90 t/s, tg_3s =   4.88 t/s
40.03.595.839 I slot print_timing: id  3 | task 10493 | n_decoded =   1442, tg =   5.02 t/s, tg_3s =   4.88 t/s
40.05.027.728 I slot print_timing: id  1 | task 10438 | n_decoded =   1503, tg =   4.98 t/s, tg_3s =   4.88 t/s
40.05.641.325 I slot print_timing: id  0 | task 11831 | n_decoded =    115, tg =   4.96 t/s, tg_3s =   4.88 t/s
40.06.666.914 I slot print_timing: id  2 | task 9825 | n_decoded =   2123, tg =   4.90 t/s, tg_3s =   4.88 t/s
40.06.667.750 I slot print_timing: id  3 | task 10493 | n_decoded =   1457, tg =   5.02 t/s, tg_3s =   4.88 t/s
40.08.100.326 I slot print_timing: id  1 | task 10438 | n_decoded =   1518, tg =   4.98 t/s, tg_3s =   4.88 t/s
40.08.713.841 I slot print_timing: id  0 | task 11831 | n_decoded =    130, tg =   4.95 t/s, tg_3s =   4.88 t/s
40.09.739.313 I slot print_timing: id  2 | task 9825 | n_decoded =   2138, tg =   4.90 t/s, tg_3s =   4.88 t/s
40.09.740.159 I slot print_timing: id  3 | task 10493 | n_decoded =   1472, tg =   5.02 t/s, tg_3s =   4.88 t/s
40.11.172.000 I slot print_timing: id  1 | task 10438 | n_decoded =   1533, tg =   4.98 t/s, tg_3s =   4.88 t/s
40.11.785.584 I slot print_timing: id  0 | task 11831 | n_decoded =    145, tg =   4.95 t/s, tg_3s =   4.88 t/s
40.12.812.160 I slot print_timing: id  2 | task 9825 | n_decoded =   2153, tg =   4.89 t/s, tg_3s =   4.88 t/s
40.12.812.988 I slot print_timing: id  3 | task 10493 | n_decoded =   1487, tg =   5.01 t/s, tg_3s =   4.88 t/s
40.14.244.835 I slot print_timing: id  1 | task 10438 | n_decoded =   1548, tg =   4.98 t/s, tg_3s =   4.88 t/s
40.14.858.496 I slot print_timing: id  0 | task 11831 | n_decoded =    160, tg =   4.94 t/s, tg_3s =   4.88 t/s
40.15.884.073 I slot print_timing: id  2 | task 9825 | n_decoded =   2168, tg =   4.89 t/s, tg_3s =   4.88 t/s
40.15.884.894 I slot print_timing: id  3 | task 10493 | n_decoded =   1502, tg =   5.01 t/s, tg_3s =   4.88 t/s
40.17.317.149 I slot print_timing: id  1 | task 10438 | n_decoded =   1563, tg =   4.98 t/s, tg_3s =   4.88 t/s
40.17.931.318 I slot print_timing: id  0 | task 11831 | n_decoded =    175, tg =   4.94 t/s, tg_3s =   4.88 t/s
40.18.957.406 I slot print_timing: id  2 | task 9825 | n_decoded =   2183, tg =   4.89 t/s, tg_3s =   4.88 t/s
40.18.958.267 I slot print_timing: id  3 | task 10493 | n_decoded =   1517, tg =   5.01 t/s, tg_3s =   4.88 t/s
40.20.390.397 I slot print_timing: id  1 | task 10438 | n_decoded =   1578, tg =   4.98 t/s, tg_3s =   4.88 t/s
40.21.003.959 I slot print_timing: id  0 | task 11831 | n_decoded =    190, tg =   4.93 t/s, tg_3s =   4.88 t/s
40.22.029.315 I slot print_timing: id  2 | task 9825 | n_decoded =   2198, tg =   4.89 t/s, tg_3s =   4.88 t/s
40.22.030.166 I slot print_timing: id  3 | task 10493 | n_decoded =   1532, tg =   5.01 t/s, tg_3s =   4.88 t/s
40.23.462.747 I slot print_timing: id  1 | task 10438 | n_decoded =   1593, tg =   4.98 t/s, tg_3s =   4.88 t/s
40.24.076.464 I slot print_timing: id  0 | task 11831 | n_decoded =    205, tg =   4.93 t/s, tg_3s =   4.88 t/s
40.25.102.792 I slot print_timing: id  2 | task 9825 | prompt eval time =    1258.07 ms /    25 tokens (   50.32 ms per token,    19.87 tokens per second)
40.25.102.799 I slot print_timing: id  2 | task 9825 |        eval time =  452130.21 ms /  2213 tokens (  204.31 ms per token,     4.89 tokens per second)
40.25.102.801 I slot print_timing: id  2 | task 9825 |       total time =  453388.28 ms /  2238 tokens
40.25.102.803 I slot print_timing: id  2 | task 9825 |    graphs reused =      11913
40.25.102.872 I slot      release: id  2 | task 9825 | stop processing: n_tokens = 2237, truncated = 0
40.25.103.833 I slot print_timing: id  3 | task 10493 | n_decoded =   1547, tg =   5.01 t/s, tg_3s =   4.88 t/s
40.25.257.447 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.136 (> 0.100 thold), f_keep = 0.001
40.25.257.751 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 472.493 MiB)
40.25.977.683 I slot launch_slot_: id  2 | task 12044 | processing task, is_child = 0
40.26.873.864 I slot print_timing: id  1 | task 10438 | n_decoded =   1603, tg =   4.96 t/s, tg_3s =   2.93 t/s
40.27.220.480 I slot print_timing: id  0 | task 11831 | n_decoded =    213, tg =   4.76 t/s, tg_3s =   2.54 t/s
40.28.172.636 I slot print_timing: id  3 | task 10493 | n_decoded =   1555, tg =   4.99 t/s, tg_3s =   2.61 t/s
40.30.065.867 I slot print_timing: id  1 | task 10438 | n_decoded =   1619, tg =   4.96 t/s, tg_3s =   5.01 t/s
40.30.259.291 I slot print_timing: id  0 | task 11831 | n_decoded =    229, tg =   4.79 t/s, tg_3s =   5.27 t/s
40.31.232.698 I slot print_timing: id  3 | task 10493 | n_decoded =   1571, tg =   4.99 t/s, tg_3s =   5.23 t/s
40.33.195.048 I slot print_timing: id  1 | task 10438 | n_decoded =   1635, tg =   4.96 t/s, tg_3s =   5.11 t/s
40.33.393.578 I slot print_timing: id  0 | task 11831 | n_decoded =    245, tg =   4.81 t/s, tg_3s =   5.10 t/s
40.34.392.852 I slot print_timing: id  3 | task 10493 | n_decoded =   1587, tg =   4.99 t/s, tg_3s =   5.06 t/s
40.36.386.955 I slot print_timing: id  1 | task 10438 | n_decoded =   1651, tg =   4.96 t/s, tg_3s =   5.01 t/s
40.36.585.559 I slot print_timing: id  0 | task 11831 | n_decoded =    261, tg =   4.82 t/s, tg_3s =   5.01 t/s
40.37.585.439 I slot print_timing: id  3 | task 10493 | n_decoded =   1603, tg =   4.99 t/s, tg_3s =   5.01 t/s
40.39.578.443 I slot print_timing: id  1 | task 10438 | n_decoded =   1667, tg =   4.96 t/s, tg_3s =   5.01 t/s
40.39.777.118 I slot print_timing: id  0 | task 11831 | n_decoded =    277, tg =   4.83 t/s, tg_3s =   5.01 t/s
40.40.776.893 I slot print_timing: id  3 | task 10493 | n_decoded =   1619, tg =   4.99 t/s, tg_3s =   5.01 t/s
40.42.773.923 I slot print_timing: id  1 | task 10438 | n_decoded =   1683, tg =   4.96 t/s, tg_3s =   5.01 t/s
40.42.972.659 I slot print_timing: id  0 | task 11831 | n_decoded =    293, tg =   4.84 t/s, tg_3s =   5.01 t/s
40.43.972.452 I slot print_timing: id  3 | task 10493 | n_decoded =   1635, tg =   4.99 t/s, tg_3s =   5.01 t/s
40.45.966.276 I slot print_timing: id  1 | task 10438 | n_decoded =   1699, tg =   4.96 t/s, tg_3s =   5.01 t/s
40.46.164.880 I slot print_timing: id  0 | task 11831 | n_decoded =    309, tg =   4.85 t/s, tg_3s =   5.01 t/s
40.46.765.090 I slot print_timing: id  2 | task 12044 | n_decoded =    100, tg =   5.12 t/s, tg_3s =   5.12 t/s
40.47.164.863 I slot print_timing: id  3 | task 10493 | n_decoded =   1651, tg =   4.99 t/s, tg_3s =   5.01 t/s
40.49.158.547 I slot print_timing: id  1 | task 10438 | n_decoded =   1715, tg =   4.96 t/s, tg_3s =   5.01 t/s
40.49.357.199 I slot print_timing: id  0 | task 11831 | n_decoded =    325, tg =   4.86 t/s, tg_3s =   5.01 t/s
40.49.957.404 I slot print_timing: id  2 | task 12044 | n_decoded =    116, tg =   5.10 t/s, tg_3s =   5.01 t/s
40.50.357.162 I slot print_timing: id  3 | task 10493 | n_decoded =   1667, tg =   4.99 t/s, tg_3s =   5.01 t/s
40.52.350.080 I slot print_timing: id  1 | task 10438 | n_decoded =   1731, tg =   4.96 t/s, tg_3s =   5.01 t/s
40.52.548.777 I slot print_timing: id  0 | task 11831 | n_decoded =    341, tg =   4.87 t/s, tg_3s =   5.01 t/s
40.53.149.609 I slot print_timing: id  2 | task 12044 | n_decoded =    132, tg =   5.09 t/s, tg_3s =   5.01 t/s
40.53.549.386 I slot print_timing: id  3 | task 10493 | n_decoded =   1683, tg =   4.99 t/s, tg_3s =   5.01 t/s
40.55.542.406 I slot print_timing: id  1 | task 10438 | n_decoded =   1747, tg =   4.96 t/s, tg_3s =   5.01 t/s
40.55.741.084 I slot print_timing: id  0 | task 11831 | n_decoded =    357, tg =   4.87 t/s, tg_3s =   5.01 t/s
40.56.341.123 I slot print_timing: id  2 | task 12044 | n_decoded =    148, tg =   5.08 t/s, tg_3s =   5.01 t/s
40.56.740.857 I slot print_timing: id  3 | task 10493 | n_decoded =   1699, tg =   4.99 t/s, tg_3s =   5.01 t/s
