# phase	boundary	cursor	tier_fnv	wm	used	mapped_bytes
prepare	274	0	43793f7970464123	8704	8192	608174080
prepare	275	0	43793f7970464123	9216	8704	608174080
prepare	276	0	43793f7970464123	9728	9216	675282944
prepare	277	0	43793f7970464123	10240	9728	675282944
prepare	278	0	43793f7970464123	10752	10240	742391808
prepare	279	0	43793f7970464123	11264	10752	742391808
prepare	280	0	43793f7970464123	11776	11264	809500672
prepare	281	0	43793f7970464123	12288	11776	809500672
prepare	282	0	43793f7970464123	12800	12288	876609536
prepare	283	0	43793f7970464123	13312	12800	876609536
prepare	284	0	43793f7970464123	13824	13312	943718400
prepare	285	0	43793f7970464123	14336	13824	943718400
prepare	286	0	43793f7970464123	14848	14336	1010827264
prepare	287	0	43793f7970464123	15360	14848	1010827264
prepare	288	0	43793f7970464123	15872	15360	1077936128
prepare	289	0	43793f7970464123	16384	15872	1077936128
prepare	290	0	43793f7970464123	512	0	71303168
prepare	291	0	43793f7970464123	1024	512	71303168
prepare	292	0	43793f7970464123	1536	1024	138412032
prepare	293	0	43793f7970464123	2048	1536	138412032
prepare	294	0	43793f7970464123	2560	2048	205520896
prepare	295	0	43793f7970464123	3072	2560	205520896
prepare	296	0	43793f7970464123	3584	3072	272629760
prepare	297	0	43793f7970464123	4096	3584	272629760
prepare	298	0	43793f7970464123	4608	4096	339738624
prepare	299	0	43793f7970464123	5120	4608	339738624
prepare	300	0	43793f7970464123	5632	5120	406847488
prepare	301	0	43793f7970464123	6144	5632	406847488
prepare	302	0	43793f7970464123	6656	6144	473956352
prepare	303	0	43793f7970464123	7168	6656	473956352
prepare	304	0	43793f7970464123	7680	7168	541065216
prepare	305	0	43793f7970464123	8192	7680	541065216
prepare	306	0	43793f7970464123	8704	8192	608174080
prepare	307	0	43793f7970464123	9216	8704	608174080
prepare	308	0	43793f7970464123	9728	9216	675282944
prepare	309	0	43793f7970464123	10240	9728	675282944
prepare	310	0	43793f7970464123	10752	10240	742391808
prepare	311	0	43793f7970464123	11264	10752	742391808
prepare	312	0	43793f7970464123	11776	11264	809500672
prepare	313	0	43793f7970464123	12288	11776	809500672
prepare	314	0	43793f7970464123	12800	12288	876609536
prepare	315	0	43793f7970464123	13312	12800	876609536
prepare	316	0	43793f7970464123	13824	13312	943718400
prepare	317	0	43793f7970464123	14336	13824	943718400
prepare	318	0	43793f7970464123	14848	14336	1010827264
prepare	319	0	43793f7970464123	15360	14848	1010827264
prepare	320	0	43793f7970464123	15872	15360	1077936128
prepare	321	0	43793f7970464123	16384	15872	1077936128
prepare	322	0	43793f7970464123	512	0	71303168
prepare	323	0	43793f7970464123	1024	512	71303168
prepare	324	0	43793f7970464123	1536	1024	138412032
prepare	325	0	43793f7970464123	2048	1536	138412032
prepare	326	0	43793f7970464123	2560	2048	205520896
