0.00.185.846 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.329.637 I srv    load_model: loading model '/home/mark/AI/Models/Qwen 3.6/27B/Qwen3.6-27B-Q8_0.gguf'
0.47.427.268 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'true'
0.47.466.701 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.47.466.792 I srv  llama_server: model loaded
0.47.466.804 I srv  llama_server: listening on http://0.0.0.0:8091
0.49.955.969 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
7.10.437.150 I slot print_timing: id  2 | task 2825 |        eval time =    4531.68 ms /    49 tokens (   92.48 ms per token,    10.81 tokens per second)
7.10.437.152 I slot print_timing: id  2 | task 2825 |       total time =    5528.32 ms /    80 tokens
7.10.437.153 I slot print_timing: id  2 | task 2825 |    graphs reused =       2602
7.10.437.248 I slot      release: id  2 | task 2825 | stop processing: n_tokens = 548, truncated = 0
7.10.481.764 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 179156406728
7.10.863.770 I slot launch_slot_: id  1 | task 2876 | processing task, is_child = 0
7.20.030.215 I slot print_timing: id  1 | task 2876 | prompt eval time =    1018.46 ms /    23 tokens (   44.28 ms per token,    22.58 tokens per second)
7.20.030.232 I slot print_timing: id  1 | task 2876 |        eval time =    3882.10 ms /    42 tokens (   92.43 ms per token,    10.82 tokens per second)
7.20.030.233 I slot print_timing: id  1 | task 2876 |       total time =    4900.56 ms /    65 tokens
7.20.030.234 I slot print_timing: id  1 | task 2876 |    graphs reused =       2642
7.20.035.979 I slot      release: id  1 | task 2876 | stop processing: n_tokens = 531, truncated = 0
7.20.072.839 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.923
7.20.073.241 I slot launch_slot_: id  1 | task 2920 | processing task, is_child = 0
7.24.951.750 I slot print_timing: id  1 | task 2920 | prompt eval time =     949.72 ms /    23 tokens (   41.29 ms per token,    24.22 tokens per second)
7.24.951.758 I slot print_timing: id  1 | task 2920 |        eval time =    3928.72 ms /    42 tokens (   93.54 ms per token,    10.69 tokens per second)
7.24.951.760 I slot print_timing: id  1 | task 2920 |       total time =    4878.44 ms /    65 tokens
7.24.951.761 I slot print_timing: id  1 | task 2920 |    graphs reused =       2682
7.24.952.097 I slot      release: id  1 | task 2920 | stop processing: n_tokens = 531, truncated = 0
7.24.991.984 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.923
7.24.995.117 I slot launch_slot_: id  1 | task 2964 | processing task, is_child = 0
7.29.919.970 I slot print_timing: id  1 | task 2964 | prompt eval time =    1049.12 ms /    23 tokens (   45.61 ms per token,    21.92 tokens per second)
7.29.919.977 I slot print_timing: id  1 | task 2964 |        eval time =    3875.67 ms /    42 tokens (   92.28 ms per token,    10.84 tokens per second)
7.29.919.980 I slot print_timing: id  1 | task 2964 |       total time =    4924.78 ms /    65 tokens
7.29.919.981 I slot print_timing: id  1 | task 2964 |    graphs reused =       2722
7.29.920.093 I slot      release: id  1 | task 2964 | stop processing: n_tokens = 531, truncated = 0
7.29.959.038 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.923
7.29.959.719 I slot launch_slot_: id  1 | task 3008 | processing task, is_child = 0
7.34.806.222 I slot print_timing: id  1 | task 3008 | prompt eval time =     974.45 ms /    23 tokens (   42.37 ms per token,    23.60 tokens per second)
7.34.806.231 I slot print_timing: id  1 | task 3008 |        eval time =    3872.00 ms /    42 tokens (   92.19 ms per token,    10.85 tokens per second)
7.34.806.232 I slot print_timing: id  1 | task 3008 |       total time =    4846.45 ms /    65 tokens
7.34.806.233 I slot print_timing: id  1 | task 3008 |    graphs reused =       2762
7.34.806.322 I slot      release: id  1 | task 3008 | stop processing: n_tokens = 531, truncated = 0
7.34.849.755 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.923
7.34.850.146 I slot launch_slot_: id  1 | task 3052 | processing task, is_child = 0
7.39.683.128 I slot print_timing: id  1 | task 3052 | prompt eval time =     960.98 ms /    23 tokens (   41.78 ms per token,    23.93 tokens per second)
7.39.683.136 I slot print_timing: id  1 | task 3052 |        eval time =    3871.94 ms /    42 tokens (   92.19 ms per token,    10.85 tokens per second)
7.39.683.137 I slot print_timing: id  1 | task 3052 |       total time =    4832.92 ms /    65 tokens
7.39.683.145 I slot print_timing: id  1 | task 3052 |    graphs reused =       2802
7.39.683.231 I slot      release: id  1 | task 3052 | stop processing: n_tokens = 531, truncated = 0
7.39.734.536 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 179177937886
7.41.198.002 I slot launch_slot_: id  0 | task 3096 | processing task, is_child = 0
7.41.198.162 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 940.770 MiB)
7.41.256.521 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1379.145 MiB)
7.41.358.053 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 4223.792 MiB)
7.56.298.542 I slot print_timing: id  0 | task 3096 | prompt eval time =    1479.95 ms /    31 tokens (   47.74 ms per token,    20.95 tokens per second)
7.56.298.550 I slot print_timing: id  0 | task 3096 |        eval time =    4917.01 ms /    53 tokens (   92.77 ms per token,    10.78 tokens per second)
7.56.298.551 I slot print_timing: id  0 | task 3096 |       total time =    6396.95 ms /    84 tokens
7.56.298.553 I slot print_timing: id  0 | task 3096 |    graphs reused =       2853
7.56.302.575 I slot      release: id  0 | task 3096 | stop processing: n_tokens = 587, truncated = 0
7.56.350.842 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.911
7.56.351.442 I slot launch_slot_: id  0 | task 3151 | processing task, is_child = 0
8.02.246.716 I slot print_timing: id  0 | task 3151 | prompt eval time =     982.91 ms /    31 tokens (   31.71 ms per token,    31.54 tokens per second)
8.02.246.736 I slot print_timing: id  0 | task 3151 |        eval time =    4912.29 ms /    53 tokens (   92.68 ms per token,    10.79 tokens per second)
8.02.246.737 I slot print_timing: id  0 | task 3151 |       total time =    5895.20 ms /    84 tokens
8.02.246.739 I slot print_timing: id  0 | task 3151 |    graphs reused =       2904
8.02.246.849 I slot      release: id  0 | task 3151 | stop processing: n_tokens = 587, truncated = 0
8.02.293.669 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.911
8.02.294.172 I slot launch_slot_: id  0 | task 3206 | processing task, is_child = 0
8.08.181.933 I slot print_timing: id  0 | task 3206 | prompt eval time =     976.24 ms /    31 tokens (   31.49 ms per token,    31.75 tokens per second)
8.08.181.941 I slot print_timing: id  0 | task 3206 |        eval time =    4911.47 ms /    53 tokens (   92.67 ms per token,    10.79 tokens per second)
8.08.181.943 I slot print_timing: id  0 | task 3206 |       total time =    5887.70 ms /    84 tokens
8.08.181.944 I slot print_timing: id  0 | task 3206 |    graphs reused =       2955
8.08.182.038 I slot      release: id  0 | task 3206 | stop processing: n_tokens = 587, truncated = 0
8.08.228.825 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.911
8.08.229.334 I slot launch_slot_: id  0 | task 3261 | processing task, is_child = 0
8.14.178.512 I slot print_timing: id  0 | task 3261 | prompt eval time =    1010.05 ms /    31 tokens (   32.58 ms per token,    30.69 tokens per second)
8.14.178.520 I slot print_timing: id  0 | task 3261 |        eval time =    4939.06 ms /    53 tokens (   93.19 ms per token,    10.73 tokens per second)
8.14.178.530 I slot print_timing: id  0 | task 3261 |       total time =    5949.11 ms /    84 tokens
8.14.178.532 I slot print_timing: id  0 | task 3261 |    graphs reused =       3006
8.14.178.629 I slot      release: id  0 | task 3261 | stop processing: n_tokens = 587, truncated = 0
8.14.218.226 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.911
8.14.218.963 I slot launch_slot_: id  0 | task 3316 | processing task, is_child = 0
8.20.119.905 I slot print_timing: id  0 | task 3316 | prompt eval time =     990.76 ms /    31 tokens (   31.96 ms per token,    31.29 tokens per second)
8.20.119.914 I slot print_timing: id  0 | task 3316 |        eval time =    4910.13 ms /    53 tokens (   92.64 ms per token,    10.79 tokens per second)
8.20.119.916 I slot print_timing: id  0 | task 3316 |       total time =    5900.88 ms /    84 tokens
8.20.119.917 I slot print_timing: id  0 | task 3316 |    graphs reused =       3057
8.20.120.016 I slot      release: id  0 | task 3316 | stop processing: n_tokens = 587, truncated = 0
8.20.162.626 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.960 (> 0.100 thold), f_keep = 0.864
8.20.163.194 I slot launch_slot_: id  0 | task 3371 | processing task, is_child = 0
8.25.048.455 I slot print_timing: id  0 | task 3371 | prompt eval time =    1010.17 ms /    24 tokens (   42.09 ms per token,    23.76 tokens per second)
8.25.048.464 I slot print_timing: id  0 | task 3371 |        eval time =    3875.03 ms /    42 tokens (   92.26 ms per token,    10.84 tokens per second)
8.25.048.465 I slot print_timing: id  0 | task 3371 |       total time =    4885.20 ms /    66 tokens
8.25.048.466 I slot print_timing: id  0 | task 3371 |    graphs reused =       3097
8.25.048.577 I slot      release: id  0 | task 3371 | stop processing: n_tokens = 569, truncated = 0
8.25.095.842 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.928
8.25.096.364 I slot launch_slot_: id  0 | task 3415 | processing task, is_child = 0
8.29.944.749 I slot print_timing: id  0 | task 3415 | prompt eval time =     973.06 ms /    24 tokens (   40.54 ms per token,    24.66 tokens per second)
8.29.944.757 I slot print_timing: id  0 | task 3415 |        eval time =    3875.27 ms /    42 tokens (   92.27 ms per token,    10.84 tokens per second)
8.29.944.759 I slot print_timing: id  0 | task 3415 |       total time =    4848.33 ms /    66 tokens
8.29.944.760 I slot print_timing: id  0 | task 3415 |    graphs reused =       3137
8.29.944.854 I slot      release: id  0 | task 3415 | stop processing: n_tokens = 569, truncated = 0
8.29.982.316 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.928
8.29.982.932 I slot launch_slot_: id  0 | task 3459 | processing task, is_child = 0
8.34.850.719 I slot print_timing: id  0 | task 3459 | prompt eval time =     975.31 ms /    24 tokens (   40.64 ms per token,    24.61 tokens per second)
8.34.850.726 I slot print_timing: id  0 | task 3459 |        eval time =    3892.42 ms /    42 tokens (   92.68 ms per token,    10.79 tokens per second)
8.34.850.728 I slot print_timing: id  0 | task 3459 |       total time =    4867.73 ms /    66 tokens
8.34.850.729 I slot print_timing: id  0 | task 3459 |    graphs reused =       3177
8.34.850.834 I slot      release: id  0 | task 3459 | stop processing: n_tokens = 569, truncated = 0
8.34.893.640 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.928
8.34.894.176 I slot launch_slot_: id  0 | task 3503 | processing task, is_child = 0
8.39.754.235 I slot print_timing: id  0 | task 3503 | prompt eval time =     987.20 ms /    24 tokens (   41.13 ms per token,    24.31 tokens per second)
8.39.754.243 I slot print_timing: id  0 | task 3503 |        eval time =    3872.80 ms /    42 tokens (   92.21 ms per token,    10.84 tokens per second)
8.39.754.245 I slot print_timing: id  0 | task 3503 |       total time =    4860.00 ms /    66 tokens
8.39.754.246 I slot print_timing: id  0 | task 3503 |    graphs reused =       3217
8.39.754.347 I slot      release: id  0 | task 3503 | stop processing: n_tokens = 569, truncated = 0
8.39.801.317 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.928
8.39.801.842 I slot launch_slot_: id  0 | task 3547 | processing task, is_child = 0
8.44.650.057 I slot print_timing: id  0 | task 3547 | prompt eval time =     975.84 ms /    24 tokens (   40.66 ms per token,    24.59 tokens per second)
8.44.650.066 I slot print_timing: id  0 | task 3547 |        eval time =    3872.32 ms /    42 tokens (   92.20 ms per token,    10.85 tokens per second)
8.44.650.067 I slot print_timing: id  0 | task 3547 |       total time =    4848.16 ms /    66 tokens
8.44.650.069 I slot print_timing: id  0 | task 3547 |    graphs reused =       3257
8.44.650.167 I slot      release: id  0 | task 3547 | stop processing: n_tokens = 569, truncated = 0
8.44.710.962 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 179203756815
8.44.711.598 I slot launch_slot_: id  3 | task 3591 | processing task, is_child = 0
8.52.674.191 I slot print_timing: id  3 | task 3591 | prompt processing, n_tokens =    395, progress = 0.75, t =   3.16 s / 124.89 tokens per second
8.53.335.006 I slot print_timing: id  3 | task 3591 | prompt processing, n_tokens =    503, progress = 0.95, t =   3.82 s / 131.55 tokens per second
8.55.270.170 I slot print_timing: id  3 | task 3591 | prompt processing, n_tokens =    523, progress = 0.99, t =   5.76 s / 90.82 tokens per second
8.58.958.835 I slot print_timing: id  3 | task 3591 | prompt eval time =    6503.07 ms /   527 tokens (   12.34 ms per token,    81.04 tokens per second)
8.58.958.841 I slot print_timing: id  3 | task 3591 |        eval time =    2944.38 ms /    32 tokens (   92.01 ms per token,    10.87 tokens per second)
8.58.958.843 I slot print_timing: id  3 | task 3591 |       total time =    9447.45 ms /   559 tokens
8.58.958.844 I slot print_timing: id  3 | task 3591 |    graphs reused =       3287
8.58.963.062 I slot      release: id  3 | task 3591 | stop processing: n_tokens = 558, truncated = 0
8.59.007.965 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.944
8.59.008.556 I slot launch_slot_: id  3 | task 3627 | processing task, is_child = 0
9.02.913.887 I slot print_timing: id  3 | task 3627 | prompt eval time =     982.37 ms /    24 tokens (   40.93 ms per token,    24.43 tokens per second)
9.02.913.896 I slot print_timing: id  3 | task 3627 |        eval time =    2922.91 ms /    32 tokens (   91.34 ms per token,    10.95 tokens per second)
9.02.913.897 I slot print_timing: id  3 | task 3627 |       total time =    3905.27 ms /    56 tokens
9.02.913.899 I slot print_timing: id  3 | task 3627 |    graphs reused =       3317
9.02.914.016 I slot      release: id  3 | task 3627 | stop processing: n_tokens = 558, truncated = 0
9.02.959.412 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.944
9.02.959.974 I slot launch_slot_: id  3 | task 3661 | processing task, is_child = 0
9.06.820.412 I slot print_timing: id  3 | task 3661 | prompt eval time =     939.10 ms /    24 tokens (   39.13 ms per token,    25.56 tokens per second)
9.06.820.420 I slot print_timing: id  3 | task 3661 |        eval time =    2921.29 ms /    32 tokens (   91.29 ms per token,    10.95 tokens per second)
9.06.820.421 I slot print_timing: id  3 | task 3661 |       total time =    3860.39 ms /    56 tokens
9.06.820.423 I slot print_timing: id  3 | task 3661 |    graphs reused =       3347
9.06.820.550 I slot      release: id  3 | task 3661 | stop processing: n_tokens = 558, truncated = 0
9.06.865.308 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.944
9.06.865.887 I slot launch_slot_: id  3 | task 3695 | processing task, is_child = 0
9.10.726.220 I slot print_timing: id  3 | task 3695 | prompt eval time =     938.86 ms /    24 tokens (   39.12 ms per token,    25.56 tokens per second)
9.10.726.228 I slot print_timing: id  3 | task 3695 |        eval time =    2921.42 ms /    32 tokens (   91.29 ms per token,    10.95 tokens per second)
9.10.726.230 I slot print_timing: id  3 | task 3695 |       total time =    3860.28 ms /    56 tokens
9.10.726.231 I slot print_timing: id  3 | task 3695 |    graphs reused =       3377
9.10.726.333 I slot      release: id  3 | task 3695 | stop processing: n_tokens = 558, truncated = 0
9.10.764.984 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.944
9.10.765.706 I slot launch_slot_: id  3 | task 3729 | processing task, is_child = 0
9.14.659.259 I slot print_timing: id  3 | task 3729 | prompt eval time =     972.15 ms /    24 tokens (   40.51 ms per token,    24.69 tokens per second)
9.14.659.267 I slot print_timing: id  3 | task 3729 |        eval time =    2921.34 ms /    32 tokens (   91.29 ms per token,    10.95 tokens per second)
9.14.659.268 I slot print_timing: id  3 | task 3729 |       total time =    3893.50 ms /    56 tokens
9.14.659.270 I slot print_timing: id  3 | task 3729 |    graphs reused =       3407
9.14.659.374 I slot      release: id  3 | task 3729 | stop processing: n_tokens = 558, truncated = 0
9.14.703.755 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.960 (> 0.100 thold), f_keep = 0.907
9.14.704.289 I slot launch_slot_: id  3 | task 3763 | processing task, is_child = 0
9.19.559.052 I slot print_timing: id  3 | task 3763 | prompt eval time =     971.17 ms /    24 tokens (   40.47 ms per token,    24.71 tokens per second)
9.19.559.060 I slot print_timing: id  3 | task 3763 |        eval time =    3883.54 ms /    42 tokens (   92.47 ms per token,    10.81 tokens per second)
9.19.559.062 I slot print_timing: id  3 | task 3763 |       total time =    4854.71 ms /    66 tokens
9.19.559.063 I slot print_timing: id  3 | task 3763 |    graphs reused =       3447
9.19.559.171 I slot      release: id  3 | task 3763 | stop processing: n_tokens = 568, truncated = 0
9.19.597.783 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.928
9.19.600.589 I slot launch_slot_: id  3 | task 3807 | processing task, is_child = 0
9.24.461.055 I slot print_timing: id  3 | task 3807 | prompt eval time =     990.08 ms /    24 tokens (   41.25 ms per token,    24.24 tokens per second)
9.24.461.064 I slot print_timing: id  3 | task 3807 |        eval time =    3870.28 ms /    42 tokens (   92.15 ms per token,    10.85 tokens per second)
9.24.461.066 I slot print_timing: id  3 | task 3807 |       total time =    4860.37 ms /    66 tokens
9.24.461.067 I slot print_timing: id  3 | task 3807 |    graphs reused =       3487
9.24.461.436 I slot      release: id  3 | task 3807 | stop processing: n_tokens = 568, truncated = 0
9.24.510.971 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.928
9.24.511.663 I slot launch_slot_: id  3 | task 3851 | processing task, is_child = 0
9.29.340.369 I slot print_timing: id  3 | task 3851 | prompt eval time =     966.64 ms /    24 tokens (   40.28 ms per token,    24.83 tokens per second)
9.29.340.378 I slot print_timing: id  3 | task 3851 |        eval time =    3861.99 ms /    42 tokens (   91.95 ms per token,    10.88 tokens per second)
9.29.340.380 I slot print_timing: id  3 | task 3851 |       total time =    4828.63 ms /    66 tokens
9.29.340.382 I slot print_timing: id  3 | task 3851 |    graphs reused =       3527
9.29.340.527 I slot      release: id  3 | task 3851 | stop processing: n_tokens = 568, truncated = 0
9.29.378.895 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.928
9.29.379.600 I slot launch_slot_: id  3 | task 3895 | processing task, is_child = 0
9.34.217.946 I slot print_timing: id  3 | task 3895 | prompt eval time =     973.19 ms /    24 tokens (   40.55 ms per token,    24.66 tokens per second)
9.34.217.961 I slot print_timing: id  3 | task 3895 |        eval time =    3862.81 ms /    42 tokens (   91.97 ms per token,    10.87 tokens per second)
9.34.217.964 I slot print_timing: id  3 | task 3895 |       total time =    4836.00 ms /    66 tokens
9.34.217.966 I slot print_timing: id  3 | task 3895 |    graphs reused =       3567
9.34.218.134 I slot      release: id  3 | task 3895 | stop processing: n_tokens = 568, truncated = 0
9.34.256.844 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.928
9.34.257.462 I slot launch_slot_: id  3 | task 3939 | processing task, is_child = 0
9.39.104.093 I slot print_timing: id  3 | task 3939 | prompt eval time =     983.27 ms /    24 tokens (   40.97 ms per token,    24.41 tokens per second)
9.39.104.102 I slot print_timing: id  3 | task 3939 |        eval time =    3863.29 ms /    42 tokens (   91.98 ms per token,    10.87 tokens per second)
9.39.104.104 I slot print_timing: id  3 | task 3939 |       total time =    4846.55 ms /    66 tokens
9.39.104.105 I slot print_timing: id  3 | task 3939 |    graphs reused =       3607
9.39.104.228 I slot      release: id  3 | task 3939 | stop processing: n_tokens = 568, truncated = 0
9.39.150.987 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 179258195757
9.39.151.800 I slot launch_slot_: id  2 | task 3983 | processing task, is_child = 0
9.39.151.897 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 4222.730 MiB)
9.44.840.171 I slot print_timing: id  2 | task 3983 | prompt processing, n_tokens =    440, progress = 0.77, t =   3.38 s / 130.12 tokens per second
9.45.514.235 I slot print_timing: id  2 | task 3983 | prompt processing, n_tokens =    530, progress = 0.93, t =   4.06 s / 130.68 tokens per second
9.47.419.116 I slot print_timing: id  2 | task 3983 | prompt processing, n_tokens =    568, progress = 0.99, t =   5.96 s / 95.29 tokens per second
9.57.964.058 I slot print_timing: id  2 | task 3983 | prompt eval time =    6905.64 ms /   572 tokens (   12.07 ms per token,    82.83 tokens per second)
9.57.964.066 I slot print_timing: id  2 | task 3983 |        eval time =    9599.79 ms /   100 tokens (   96.00 ms per token,    10.42 tokens per second)
9.57.964.068 I slot print_timing: id  2 | task 3983 |       total time =   16505.43 ms /   672 tokens
9.57.964.070 I slot print_timing: id  2 | task 3983 |    graphs reused =       3705
9.57.969.510 I slot      release: id  2 | task 3983 | stop processing: n_tokens = 671, truncated = 0
9.58.014.093 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.852
9.58.014.795 I slot launch_slot_: id  2 | task 4087 | processing task, is_child = 0
10.08.597.347 I slot print_timing: id  2 | task 4087 | prompt eval time =    1207.64 ms /    42 tokens (   28.75 ms per token,    34.78 tokens per second)
10.08.597.355 I slot print_timing: id  2 | task 4087 |        eval time =    9374.86 ms /   100 tokens (   93.75 ms per token,    10.67 tokens per second)
10.08.597.357 I slot print_timing: id  2 | task 4087 |       total time =   10582.49 ms /   142 tokens
10.08.597.358 I slot print_timing: id  2 | task 4087 |    graphs reused =       3803
10.08.597.473 I slot      release: id  2 | task 4087 | stop processing: n_tokens = 671, truncated = 0
10.08.639.548 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.852
10.08.640.132 I slot launch_slot_: id  2 | task 4189 | processing task, is_child = 0
10.19.125.872 I slot print_timing: id  2 | task 4189 | prompt eval time =    1162.08 ms /    42 tokens (   27.67 ms per token,    36.14 tokens per second)
10.19.125.880 I slot print_timing: id  2 | task 4189 |        eval time =    9323.61 ms /   100 tokens (   93.24 ms per token,    10.73 tokens per second)
10.19.125.882 I slot print_timing: id  2 | task 4189 |       total time =   10485.68 ms /   142 tokens
10.19.125.883 I slot print_timing: id  2 | task 4189 |    graphs reused =       3901
10.19.125.990 I slot      release: id  2 | task 4189 | stop processing: n_tokens = 671, truncated = 0
10.19.167.846 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.852
10.19.168.418 I slot launch_slot_: id  2 | task 4291 | processing task, is_child = 0
10.29.632.279 I slot print_timing: id  2 | task 4291 | prompt eval time =    1139.50 ms /    42 tokens (   27.13 ms per token,    36.86 tokens per second)
10.29.632.287 I slot print_timing: id  2 | task 4291 |        eval time =    9324.30 ms /   100 tokens (   93.24 ms per token,    10.72 tokens per second)
10.29.632.288 I slot print_timing: id  2 | task 4291 |       total time =   10463.80 ms /   142 tokens
10.29.632.290 I slot print_timing: id  2 | task 4291 |    graphs reused =       3999
10.29.632.719 I slot      release: id  2 | task 4291 | stop processing: n_tokens = 671, truncated = 0
10.29.677.252 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.852
10.29.678.055 I slot launch_slot_: id  2 | task 4393 | processing task, is_child = 0
10.40.304.070 I slot print_timing: id  2 | task 4393 | prompt eval time =    1144.19 ms /    42 tokens (   27.24 ms per token,    36.71 tokens per second)
10.40.304.077 I slot print_timing: id  2 | task 4393 |        eval time =    9481.76 ms /   100 tokens (   94.82 ms per token,    10.55 tokens per second)
10.40.304.079 I slot print_timing: id  2 | task 4393 |       total time =   10625.95 ms /   142 tokens
10.40.304.081 I slot print_timing: id  2 | task 4393 |    graphs reused =       4097
10.40.304.202 I slot      release: id  2 | task 4393 | stop processing: n_tokens = 671, truncated = 0
10.40.348.465 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.929 (> 0.100 thold), f_keep = 0.797
10.40.349.216 I slot launch_slot_: id  2 | task 4495 | processing task, is_child = 0
10.49.400.981 I slot print_timing: id  2 | task 4495 | prompt eval time =    1232.86 ms /    46 tokens (   26.80 ms per token,    37.31 tokens per second)
10.49.400.988 I slot print_timing: id  2 | task 4495 |        eval time =    7818.84 ms /    84 tokens (   93.08 ms per token,    10.74 tokens per second)
10.49.400.990 I slot print_timing: id  2 | task 4495 |       total time =    9051.70 ms /   130 tokens
10.49.400.991 I slot print_timing: id  2 | task 4495 |    graphs reused =       4179
10.49.404.026 I slot      release: id  2 | task 4495 | stop processing: n_tokens = 659, truncated = 0
10.49.443.068 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.874
10.49.443.863 I slot launch_slot_: id  2 | task 4581 | processing task, is_child = 0
10.58.425.294 I slot print_timing: id  2 | task 4581 | prompt eval time =    1161.66 ms /    46 tokens (   25.25 ms per token,    39.60 tokens per second)
10.58.425.301 I slot print_timing: id  2 | task 4581 |        eval time =    7819.70 ms /    84 tokens (   93.09 ms per token,    10.74 tokens per second)
10.58.425.303 I slot print_timing: id  2 | task 4581 |       total time =    8981.36 ms /   130 tokens
10.58.425.304 I slot print_timing: id  2 | task 4581 |    graphs reused =       4261
10.58.425.705 I slot      release: id  2 | task 4581 | stop processing: n_tokens = 659, truncated = 0
10.58.468.162 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.874
10.58.469.060 I slot launch_slot_: id  2 | task 4667 | processing task, is_child = 0
11.07.429.909 I slot print_timing: id  2 | task 4667 | prompt eval time =    1142.46 ms /    46 tokens (   24.84 ms per token,    40.26 tokens per second)
11.07.429.916 I slot print_timing: id  2 | task 4667 |        eval time =    7818.31 ms /    84 tokens (   93.08 ms per token,    10.74 tokens per second)
11.07.429.918 I slot print_timing: id  2 | task 4667 |       total time =    8960.77 ms /   130 tokens
11.07.429.919 I slot print_timing: id  2 | task 4667 |    graphs reused =       4343
11.07.430.312 I slot      release: id  2 | task 4667 | stop processing: n_tokens = 659, truncated = 0
11.07.483.483 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.874
11.07.484.194 I slot launch_slot_: id  2 | task 4753 | processing task, is_child = 0
11.16.505.127 I slot print_timing: id  2 | task 4753 | prompt eval time =    1203.02 ms /    46 tokens (   26.15 ms per token,    38.24 tokens per second)
11.16.507.576 I slot print_timing: id  2 | task 4753 |        eval time =    7817.83 ms /    84 tokens (   93.07 ms per token,    10.74 tokens per second)
11.16.507.587 I slot print_timing: id  2 | task 4753 |       total time =    9020.86 ms /   130 tokens
11.16.507.589 I slot print_timing: id  2 | task 4753 |    graphs reused =       4425
