0.00.060.256 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.061.038 W srv  llama_server: -----------------
0.00.061.040 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.061.040 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.061.040 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.061.040 W srv  llama_server: -----------------
0.00.062.347 I srv    load_model: loading model '/mnt/TG_2TB/AI/Models/Qwen3.8-27B-AD-IQ3_XXS.gguf'
VMEAN tap: no live V layers — add disabled
TCQ: encode V alpha=1.0 (context-adaptive decode-time alpha active)
TCQ1 decode: K/V codebooks (K=baked-in V=baked-in) hotswap=0
TCQ decode: context-adaptive V alpha enabled
0.22.165.691 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.22.165.855 W no implementations specified for speculative decoding
0.22.165.861 W no implementations specified for speculative decoding
0.22.165.861 W no implementations specified for speculative decoding
0.22.165.861 W no implementations specified for speculative decoding
0.22.187.631 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.22.187.775 I srv  llama_server: model loaded
0.22.187.801 I srv  llama_server: listening on http://127.0.0.1:8080
0.27.166.433 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1 (best rejected sim = 0.000)
8.21.515.459 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.433 (> 0.100 thold), f_keep = 0.014
8.21.809.311 I slot launch_slot_: id  0 | task 12341 | processing task, is_child = 0
8.21.816.858 W slot   operator(): id  0 | task 12341 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
8.21.901.396 W slot   operator(): id  0 | task 12341 | created context checkpoint 3 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
8.22.024.018 W slot   operator(): id  0 | task 12341 | created context checkpoint 4 of 32 (pos_min = 99, pos_max = 99, n_tokens = 100, size = 149.626 MiB)
8.25.817.953 I slot print_timing: id  0 | task 12341 | n_decoded =    100, tg =  26.75 t/s, tg_3s =  26.75 t/s
8.28.824.404 I slot print_timing: id  0 | task 12341 | n_decoded =    179, tg =  26.54 t/s, tg_3s =  26.28 t/s
8.31.853.407 I slot print_timing: id  0 | task 12341 | n_decoded =    259, tg =  26.50 t/s, tg_3s =  26.41 t/s
8.34.874.582 I slot print_timing: id  0 | task 12341 | n_decoded =    339, tg =  26.50 t/s, tg_3s =  26.48 t/s
8.37.878.930 I slot print_timing: id  0 | task 12341 | n_decoded =    418, tg =  26.46 t/s, tg_3s =  26.30 t/s
8.40.884.075 I slot print_timing: id  0 | task 12341 | n_decoded =    497, tg =  26.43 t/s, tg_3s =  26.29 t/s
8.43.915.886 I slot print_timing: id  0 | task 12341 | n_decoded =    577, tg =  26.42 t/s, tg_3s =  26.39 t/s
8.46.918.378 I slot print_timing: id  0 | task 12341 | n_decoded =    656, tg =  26.41 t/s, tg_3s =  26.31 t/s
8.49.949.162 I slot print_timing: id  0 | task 12341 | n_decoded =    735, tg =  26.37 t/s, tg_3s =  26.07 t/s
8.52.957.037 I slot print_timing: id  0 | task 12341 | n_decoded =    814, tg =  26.36 t/s, tg_3s =  26.26 t/s
8.55.962.292 I slot print_timing: id  0 | task 12341 | n_decoded =    893, tg =  26.36 t/s, tg_3s =  26.29 t/s
8.58.982.770 I slot print_timing: id  0 | task 12341 | n_decoded =    972, tg =  26.34 t/s, tg_3s =  26.15 t/s
9.01.993.678 I slot print_timing: id  0 | task 12341 | n_decoded =   1051, tg =  26.33 t/s, tg_3s =  26.24 t/s
9.04.999.560 I slot print_timing: id  0 | task 12341 | n_decoded =   1130, tg =  26.33 t/s, tg_3s =  26.28 t/s
9.08.035.477 I slot print_timing: id  0 | task 12341 | n_decoded =   1209, tg =  26.31 t/s, tg_3s =  26.02 t/s
9.11.061.854 I slot print_timing: id  0 | task 12341 | n_decoded =   1288, tg =  26.30 t/s, tg_3s =  26.10 t/s
9.14.092.242 I slot print_timing: id  0 | task 12341 | n_decoded =   1360, tg =  26.15 t/s, tg_3s =  23.76 t/s
9.17.125.652 I slot print_timing: id  0 | task 12341 | n_decoded =   1439, tg =  26.14 t/s, tg_3s =  26.04 t/s
9.20.149.616 I slot print_timing: id  0 | task 12341 | n_decoded =   1511, tg =  26.02 t/s, tg_3s =  23.81 t/s
9.23.162.036 I slot print_timing: id  0 | task 12341 | n_decoded =   1590, tg =  26.03 t/s, tg_3s =  26.22 t/s
9.26.176.807 I slot print_timing: id  0 | task 12341 | n_decoded =   1669, tg =  26.04 t/s, tg_3s =  26.20 t/s
9.29.179.770 I slot print_timing: id  0 | task 12341 | n_decoded =   1747, tg =  26.04 t/s, tg_3s =  25.97 t/s
9.32.205.427 I slot print_timing: id  0 | task 12341 | n_decoded =   1826, tg =  26.04 t/s, tg_3s =  26.11 t/s
9.35.221.844 I slot print_timing: id  0 | task 12341 | n_decoded =   1905, tg =  26.05 t/s, tg_3s =  26.19 t/s
9.38.258.508 I slot print_timing: id  0 | task 12341 | n_decoded =   1984, tg =  26.04 t/s, tg_3s =  26.02 t/s
9.41.282.739 I slot print_timing: id  0 | task 12341 | n_decoded =   2063, tg =  26.05 t/s, tg_3s =  26.12 t/s
9.44.298.216 I slot print_timing: id  0 | task 12341 | n_decoded =   2142, tg =  26.05 t/s, tg_3s =  26.20 t/s
9.47.328.521 I slot print_timing: id  0 | task 12341 | n_decoded =   2221, tg =  26.05 t/s, tg_3s =  26.07 t/s
9.50.366.514 I slot print_timing: id  0 | task 12341 | n_decoded =   2300, tg =  26.05 t/s, tg_3s =  26.00 t/s
9.53.388.100 I slot print_timing: id  0 | task 12341 | n_decoded =   2379, tg =  26.05 t/s, tg_3s =  26.15 t/s
9.56.411.332 I slot print_timing: id  0 | task 12341 | n_decoded =   2458, tg =  26.06 t/s, tg_3s =  26.13 t/s
9.59.415.075 I slot print_timing: id  0 | task 12341 | n_decoded =   2536, tg =  26.05 t/s, tg_3s =  25.97 t/s
10.02.450.329 I slot print_timing: id  0 | task 12341 | n_decoded =   2615, tg =  26.05 t/s, tg_3s =  26.03 t/s
10.05.474.209 I slot print_timing: id  0 | task 12341 | n_decoded =   2694, tg =  26.06 t/s, tg_3s =  26.13 t/s
10.08.475.005 I slot print_timing: id  0 | task 12341 | n_decoded =   2772, tg =  26.05 t/s, tg_3s =  25.99 t/s
10.11.507.717 I slot print_timing: id  0 | task 12341 | n_decoded =   2851, tg =  26.05 t/s, tg_3s =  26.05 t/s
10.14.534.015 I slot print_timing: id  0 | task 12341 | n_decoded =   2930, tg =  26.06 t/s, tg_3s =  26.10 t/s
10.17.536.649 I slot print_timing: id  0 | task 12341 | n_decoded =   3008, tg =  26.05 t/s, tg_3s =  25.98 t/s
10.20.001.331 I slot print_timing: id  0 | task 12341 | prompt eval time =     270.92 ms /    62 tokens (    4.37 ms per token,   228.85 tokens per second)
10.20.001.338 I slot print_timing: id  0 | task 12341 |        eval time =  117920.14 ms /  3072 tokens (   38.39 ms per token,    26.05 tokens per second)
10.20.001.338 I slot print_timing: id  0 | task 12341 |       total time =  118191.06 ms /  3134 tokens
10.20.001.339 I slot print_timing: id  0 | task 12341 |    graphs reused =      15331
10.20.001.872 I slot      release: id  0 | task 12341 | stop processing: n_tokens = 3175, truncated = 0
10.20.027.177 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.395 (> 0.100 thold), f_keep = 0.014
10.20.409.641 I slot launch_slot_: id  0 | task 15415 | processing task, is_child = 0
10.20.417.159 W slot   operator(): id  0 | task 15415 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
10.20.501.720 W slot   operator(): id  0 | task 15415 | created context checkpoint 4 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
10.20.650.304 W slot   operator(): id  0 | task 15415 | created context checkpoint 5 of 32 (pos_min = 109, pos_max = 109, n_tokens = 110, size = 149.626 MiB)
10.24.443.635 I slot print_timing: id  0 | task 15415 | n_decoded =    100, tg =  26.78 t/s, tg_3s =  26.78 t/s
10.27.475.355 I slot print_timing: id  0 | task 15415 | n_decoded =    180, tg =  26.60 t/s, tg_3s =  26.39 t/s
10.30.477.008 I slot print_timing: id  0 | task 15415 | n_decoded =    259, tg =  26.52 t/s, tg_3s =  26.32 t/s
10.33.502.132 I slot print_timing: id  0 | task 15415 | n_decoded =    339, tg =  26.50 t/s, tg_3s =  26.45 t/s
10.36.529.336 I slot print_timing: id  0 | task 15415 | n_decoded =    419, tg =  26.49 t/s, tg_3s =  26.43 t/s
10.39.538.203 I slot print_timing: id  0 | task 15415 | n_decoded =    498, tg =  26.45 t/s, tg_3s =  26.26 t/s
10.42.540.640 I slot print_timing: id  0 | task 15415 | n_decoded =    577, tg =  26.43 t/s, tg_3s =  26.31 t/s
10.45.577.096 I slot print_timing: id  0 | task 15415 | n_decoded =    657, tg =  26.42 t/s, tg_3s =  26.35 t/s
10.48.590.179 I slot print_timing: id  0 | task 15415 | n_decoded =    736, tg =  26.40 t/s, tg_3s =  26.22 t/s
10.51.612.123 I slot print_timing: id  0 | task 15415 | n_decoded =    815, tg =  26.37 t/s, tg_3s =  26.14 t/s
10.54.616.520 I slot print_timing: id  0 | task 15415 | n_decoded =    894, tg =  26.37 t/s, tg_3s =  26.29 t/s
10.57.631.220 I slot print_timing: id  0 | task 15415 | n_decoded =    973, tg =  26.35 t/s, tg_3s =  26.20 t/s
11.00.641.309 I slot print_timing: id  0 | task 15415 | n_decoded =   1052, tg =  26.34 t/s, tg_3s =  26.25 t/s
11.03.647.210 I slot print_timing: id  0 | task 15415 | n_decoded =   1131, tg =  26.34 t/s, tg_3s =  26.28 t/s
11.06.660.830 I slot print_timing: id  0 | task 15415 | n_decoded =   1210, tg =  26.33 t/s, tg_3s =  26.21 t/s
11.09.686.833 I slot print_timing: id  0 | task 15415 | n_decoded =   1289, tg =  26.32 t/s, tg_3s =  26.11 t/s
11.12.708.028 I slot print_timing: id  0 | task 15415 | n_decoded =   1368, tg =  26.31 t/s, tg_3s =  26.15 t/s
11.15.723.893 I slot print_timing: id  0 | task 15415 | n_decoded =   1447, tg =  26.30 t/s, tg_3s =  26.19 t/s
11.18.734.696 I slot print_timing: id  0 | task 15415 | n_decoded =   1526, tg =  26.30 t/s, tg_3s =  26.24 t/s
11.21.750.537 I slot print_timing: id  0 | task 15415 | n_decoded =   1605, tg =  26.29 t/s, tg_3s =  26.20 t/s
11.24.764.823 I slot print_timing: id  0 | task 15415 | n_decoded =   1684, tg =  26.29 t/s, tg_3s =  26.21 t/s
11.27.781.257 I slot print_timing: id  0 | task 15415 | n_decoded =   1763, tg =  26.29 t/s, tg_3s =  26.19 t/s
11.30.813.100 I slot print_timing: id  0 | task 15415 | n_decoded =   1842, tg =  26.28 t/s, tg_3s =  26.06 t/s
11.33.836.092 I slot print_timing: id  0 | task 15415 | n_decoded =   1921, tg =  26.27 t/s, tg_3s =  26.13 t/s
11.36.857.501 I slot print_timing: id  0 | task 15415 | n_decoded =   2000, tg =  26.26 t/s, tg_3s =  26.15 t/s
11.39.890.373 I slot print_timing: id  0 | task 15415 | n_decoded =   2079, tg =  26.26 t/s, tg_3s =  26.05 t/s
11.42.919.463 I slot print_timing: id  0 | task 15415 | n_decoded =   2158, tg =  26.25 t/s, tg_3s =  26.08 t/s
11.45.947.760 I slot print_timing: id  0 | task 15415 | n_decoded =   2237, tg =  26.24 t/s, tg_3s =  26.09 t/s
11.48.978.902 I slot print_timing: id  0 | task 15415 | n_decoded =   2316, tg =  26.24 t/s, tg_3s =  26.06 t/s
11.51.980.558 I slot print_timing: id  0 | task 15415 | n_decoded =   2394, tg =  26.23 t/s, tg_3s =  25.99 t/s
11.55.010.130 I slot print_timing: id  0 | task 15415 | n_decoded =   2473, tg =  26.22 t/s, tg_3s =  26.08 t/s
11.58.034.840 I slot print_timing: id  0 | task 15415 | n_decoded =   2552, tg =  26.22 t/s, tg_3s =  26.12 t/s
12.01.034.850 I slot print_timing: id  0 | task 15415 | n_decoded =   2630, tg =  26.21 t/s, tg_3s =  26.00 t/s
12.04.072.202 I slot print_timing: id  0 | task 15415 | n_decoded =   2709, tg =  26.21 t/s, tg_3s =  26.01 t/s
12.07.097.556 I slot print_timing: id  0 | task 15415 | n_decoded =   2788, tg =  26.21 t/s, tg_3s =  26.11 t/s
12.10.131.092 I slot print_timing: id  0 | task 15415 | n_decoded =   2867, tg =  26.20 t/s, tg_3s =  26.04 t/s
12.13.165.564 I slot print_timing: id  0 | task 15415 | n_decoded =   2946, tg =  26.20 t/s, tg_3s =  26.03 t/s
12.16.199.652 I slot print_timing: id  0 | task 15415 | n_decoded =   3025, tg =  26.19 t/s, tg_3s =  26.04 t/s
12.18.005.007 I slot print_timing: id  0 | task 15415 | prompt eval time =     299.76 ms /    72 tokens (    4.16 ms per token,   240.19 tokens per second)
12.18.005.010 I slot print_timing: id  0 | task 15415 |        eval time =  117295.57 ms /  3072 tokens (   38.18 ms per token,    26.19 tokens per second)
12.18.005.011 I slot print_timing: id  0 | task 15415 |       total time =  117595.33 ms /  3144 tokens
12.18.005.011 I slot print_timing: id  0 | task 15415 |    graphs reused =      18389
12.18.005.257 I slot      release: id  0 | task 15415 | stop processing: n_tokens = 3185, truncated = 0
12.18.018.290 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.500 (> 0.100 thold), f_keep = 0.014
12.18.444.852 I slot launch_slot_: id  0 | task 18489 | processing task, is_child = 0
12.18.452.485 W slot   operator(): id  0 | task 18489 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
12.18.537.149 W slot   operator(): id  0 | task 18489 | created context checkpoint 5 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
12.18.644.760 W slot   operator(): id  0 | task 18489 | created context checkpoint 6 of 32 (pos_min = 85, pos_max = 85, n_tokens = 86, size = 149.626 MiB)
12.22.442.996 I slot print_timing: id  0 | task 18489 | n_decoded =    100, tg =  26.67 t/s, tg_3s =  26.67 t/s
12.25.464.210 I slot print_timing: id  0 | task 18489 | n_decoded =    180, tg =  26.59 t/s, tg_3s =  26.48 t/s
12.28.486.770 I slot print_timing: id  0 | task 18489 | n_decoded =    260, tg =  26.55 t/s, tg_3s =  26.47 t/s
12.31.519.951 I slot print_timing: id  0 | task 18489 | n_decoded =    340, tg =  26.51 t/s, tg_3s =  26.37 t/s
12.34.544.996 I slot print_timing: id  0 | task 18489 | n_decoded =    420, tg =  26.50 t/s, tg_3s =  26.45 t/s
12.37.581.396 I slot print_timing: id  0 | task 18489 | n_decoded =    500, tg =  26.47 t/s, tg_3s =  26.35 t/s
12.40.588.302 I slot print_timing: id  0 | task 18489 | n_decoded =    579, tg =  26.45 t/s, tg_3s =  26.27 t/s
12.43.592.732 I slot print_timing: id  0 | task 18489 | n_decoded =    658, tg =  26.43 t/s, tg_3s =  26.29 t/s
12.46.602.498 I slot print_timing: id  0 | task 18489 | n_decoded =    737, tg =  26.41 t/s, tg_3s =  26.25 t/s
12.49.615.233 I slot print_timing: id  0 | task 18489 | n_decoded =    816, tg =  26.39 t/s, tg_3s =  26.22 t/s
12.52.629.201 I slot print_timing: id  0 | task 18489 | n_decoded =    895, tg =  26.37 t/s, tg_3s =  26.21 t/s
12.55.640.523 I slot print_timing: id  0 | task 18489 | n_decoded =    974, tg =  26.36 t/s, tg_3s =  26.23 t/s
12.58.651.025 I slot print_timing: id  0 | task 18489 | n_decoded =   1053, tg =  26.35 t/s, tg_3s =  26.24 t/s
13.01.671.704 I slot print_timing: id  0 | task 18489 | n_decoded =   1132, tg =  26.34 t/s, tg_3s =  26.15 t/s
13.04.690.502 I slot print_timing: id  0 | task 18489 | n_decoded =   1211, tg =  26.33 t/s, tg_3s =  26.17 t/s
13.07.701.622 I slot print_timing: id  0 | task 18489 | n_decoded =   1290, tg =  26.32 t/s, tg_3s =  26.24 t/s
13.10.722.935 I slot print_timing: id  0 | task 18489 | n_decoded =   1369, tg =  26.31 t/s, tg_3s =  26.15 t/s
13.13.738.380 I slot print_timing: id  0 | task 18489 | n_decoded =   1448, tg =  26.31 t/s, tg_3s =  26.20 t/s
13.16.751.881 I slot print_timing: id  0 | task 18489 | n_decoded =   1527, tg =  26.30 t/s, tg_3s =  26.22 t/s
13.19.764.028 I slot print_timing: id  0 | task 18489 | n_decoded =   1606, tg =  26.30 t/s, tg_3s =  26.23 t/s
13.22.786.117 I slot print_timing: id  0 | task 18489 | n_decoded =   1685, tg =  26.29 t/s, tg_3s =  26.14 t/s
13.25.810.953 I slot print_timing: id  0 | task 18489 | n_decoded =   1764, tg =  26.28 t/s, tg_3s =  26.12 t/s
13.28.831.679 I slot print_timing: id  0 | task 18489 | n_decoded =   1843, tg =  26.28 t/s, tg_3s =  26.15 t/s
13.31.867.614 I slot print_timing: id  0 | task 18489 | n_decoded =   1922, tg =  26.27 t/s, tg_3s =  26.02 t/s
13.34.901.902 I slot print_timing: id  0 | task 18489 | n_decoded =   2001, tg =  26.26 t/s, tg_3s =  26.04 t/s
13.37.920.478 I slot print_timing: id  0 | task 18489 | n_decoded =   2080, tg =  26.25 t/s, tg_3s =  26.17 t/s
13.40.957.945 I slot print_timing: id  0 | task 18489 | n_decoded =   2159, tg =  26.24 t/s, tg_3s =  26.01 t/s
13.43.961.412 I slot print_timing: id  0 | task 18489 | n_decoded =   2237, tg =  26.24 t/s, tg_3s =  25.97 t/s
13.46.989.242 I slot print_timing: id  0 | task 18489 | n_decoded =   2316, tg =  26.23 t/s, tg_3s =  26.09 t/s
13.50.022.519 I slot print_timing: id  0 | task 18489 | n_decoded =   2395, tg =  26.22 t/s, tg_3s =  26.04 t/s
13.53.032.055 I slot print_timing: id  0 | task 18489 | n_decoded =   2473, tg =  26.21 t/s, tg_3s =  25.92 t/s
13.56.051.150 I slot print_timing: id  0 | task 18489 | n_decoded =   2552, tg =  26.21 t/s, tg_3s =  26.17 t/s
13.59.075.202 I slot print_timing: id  0 | task 18489 | n_decoded =   2631, tg =  26.21 t/s, tg_3s =  26.12 t/s
14.02.103.662 I slot print_timing: id  0 | task 18489 | n_decoded =   2710, tg =  26.21 t/s, tg_3s =  26.09 t/s
14.05.138.534 I slot print_timing: id  0 | task 18489 | n_decoded =   2789, tg =  26.20 t/s, tg_3s =  26.03 t/s
14.08.163.949 I slot print_timing: id  0 | task 18489 | n_decoded =   2868, tg =  26.20 t/s, tg_3s =  26.11 t/s
14.11.165.404 I slot print_timing: id  0 | task 18489 | n_decoded =   2946, tg =  26.19 t/s, tg_3s =  25.99 t/s
14.14.171.603 I slot print_timing: id  0 | task 18489 | n_decoded =   3024, tg =  26.19 t/s, tg_3s =  25.95 t/s
14.16.008.934 I slot print_timing: id  0 | task 18489 | prompt eval time =     249.06 ms /    48 tokens (    5.19 ms per token,   192.72 tokens per second)
14.16.008.938 I slot print_timing: id  0 | task 18489 |        eval time =  117314.98 ms /  3072 tokens (   38.19 ms per token,    26.19 tokens per second)
14.16.008.938 I slot print_timing: id  0 | task 18489 |       total time =  117564.04 ms /  3120 tokens
14.16.008.940 I slot print_timing: id  0 | task 18489 |    graphs reused =      21447
14.16.009.046 I slot      release: id  0 | task 18489 | stop processing: n_tokens = 3161, truncated = 0
14.16.023.672 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.413 (> 0.100 thold), f_keep = 0.014
14.16.524.506 I slot launch_slot_: id  0 | task 21563 | processing task, is_child = 0
14.16.532.041 W slot   operator(): id  0 | task 21563 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
14.16.620.702 W slot   operator(): id  0 | task 21563 | created context checkpoint 6 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
14.16.744.990 W slot   operator(): id  0 | task 21563 | created context checkpoint 7 of 32 (pos_min = 104, pos_max = 104, n_tokens = 105, size = 149.626 MiB)
14.20.541.694 I slot print_timing: id  0 | task 21563 | n_decoded =    100, tg =  26.68 t/s, tg_3s =  26.68 t/s
14.23.548.117 I slot print_timing: id  0 | task 21563 | n_decoded =    179, tg =  26.50 t/s, tg_3s =  26.28 t/s
14.26.567.300 I slot print_timing: id  0 | task 21563 | n_decoded =    259, tg =  26.50 t/s, tg_3s =  26.50 t/s
14.29.592.107 I slot print_timing: id  0 | task 21563 | n_decoded =    339, tg =  26.49 t/s, tg_3s =  26.45 t/s
14.32.603.205 I slot print_timing: id  0 | task 21563 | n_decoded =    418, tg =  26.44 t/s, tg_3s =  26.24 t/s
14.35.638.232 I slot print_timing: id  0 | task 21563 | n_decoded =    498, tg =  26.43 t/s, tg_3s =  26.36 t/s
14.38.668.622 I slot print_timing: id  0 | task 21563 | n_decoded =    578, tg =  26.42 t/s, tg_3s =  26.40 t/s
14.41.670.628 I slot print_timing: id  0 | task 21563 | n_decoded =    657, tg =  26.41 t/s, tg_3s =  26.32 t/s
14.44.690.079 I slot print_timing: id  0 | task 21563 | n_decoded =    736, tg =  26.38 t/s, tg_3s =  26.16 t/s
14.47.697.910 I slot print_timing: id  0 | task 21563 | n_decoded =    815, tg =  26.37 t/s, tg_3s =  26.26 t/s
14.50.708.497 I slot print_timing: id  0 | task 21563 | n_decoded =    894, tg =  26.36 t/s, tg_3s =  26.24 t/s
14.53.730.311 I slot print_timing: id  0 | task 21563 | n_decoded =    973, tg =  26.34 t/s, tg_3s =  26.14 t/s
14.56.733.085 I slot print_timing: id  0 | task 21563 | n_decoded =   1052, tg =  26.34 t/s, tg_3s =  26.31 t/s
14.59.744.795 I slot print_timing: id  0 | task 21563 | n_decoded =   1131, tg =  26.33 t/s, tg_3s =  26.23 t/s
15.02.778.897 I slot print_timing: id  0 | task 21563 | n_decoded =   1210, tg =  26.31 t/s, tg_3s =  26.04 t/s
15.05.795.323 I slot print_timing: id  0 | task 21563 | n_decoded =   1289, tg =  26.31 t/s, tg_3s =  26.19 t/s
15.08.805.069 I slot print_timing: id  0 | task 21563 | n_decoded =   1368, tg =  26.30 t/s, tg_3s =  26.25 t/s
15.11.839.110 I slot print_timing: id  0 | task 21563 | n_decoded =   1447, tg =  26.29 t/s, tg_3s =  26.04 t/s
15.14.866.078 I slot print_timing: id  0 | task 21563 | n_decoded =   1526, tg =  26.28 t/s, tg_3s =  26.10 t/s
15.17.877.332 I slot print_timing: id  0 | task 21563 | n_decoded =   1605, tg =  26.28 t/s, tg_3s =  26.23 t/s
15.20.898.266 I slot print_timing: id  0 | task 21563 | n_decoded =   1684, tg =  26.27 t/s, tg_3s =  26.15 t/s
15.23.899.503 I slot print_timing: id  0 | task 21563 | n_decoded =   1762, tg =  26.26 t/s, tg_3s =  25.99 t/s
15.26.917.239 I slot print_timing: id  0 | task 21563 | n_decoded =   1841, tg =  26.25 t/s, tg_3s =  26.18 t/s
15.29.938.081 I slot print_timing: id  0 | task 21563 | n_decoded =   1920, tg =  26.25 t/s, tg_3s =  26.15 t/s
15.32.940.476 I slot print_timing: id  0 | task 21563 | n_decoded =   1998, tg =  26.24 t/s, tg_3s =  25.98 t/s
15.35.965.031 I slot print_timing: id  0 | task 21563 | n_decoded =   2077, tg =  26.23 t/s, tg_3s =  26.12 t/s
15.38.980.810 I slot print_timing: id  0 | task 21563 | n_decoded =   2156, tg =  26.23 t/s, tg_3s =  26.20 t/s
15.42.014.319 I slot print_timing: id  0 | task 21563 | n_decoded =   2235, tg =  26.23 t/s, tg_3s =  26.04 t/s
15.45.042.463 I slot print_timing: id  0 | task 21563 | n_decoded =   2314, tg =  26.22 t/s, tg_3s =  26.09 t/s
15.48.062.546 I slot print_timing: id  0 | task 21563 | n_decoded =   2393, tg =  26.22 t/s, tg_3s =  26.16 t/s
15.51.097.407 I slot print_timing: id  0 | task 21563 | n_decoded =   2472, tg =  26.21 t/s, tg_3s =  26.03 t/s
15.54.135.706 I slot print_timing: id  0 | task 21563 | n_decoded =   2551, tg =  26.21 t/s, tg_3s =  26.00 t/s
15.57.156.140 I slot print_timing: id  0 | task 21563 | n_decoded =   2630, tg =  26.21 t/s, tg_3s =  26.16 t/s
16.00.184.415 I slot print_timing: id  0 | task 21563 | n_decoded =   2709, tg =  26.20 t/s, tg_3s =  26.09 t/s
16.03.195.072 I slot print_timing: id  0 | task 21563 | n_decoded =   2787, tg =  26.19 t/s, tg_3s =  25.91 t/s
16.06.196.372 I slot print_timing: id  0 | task 21563 | n_decoded =   2865, tg =  26.19 t/s, tg_3s =  25.99 t/s
16.09.224.620 I slot print_timing: id  0 | task 21563 | n_decoded =   2944, tg =  26.19 t/s, tg_3s =  26.09 t/s
16.12.234.632 I slot print_timing: id  0 | task 21563 | n_decoded =   3022, tg =  26.18 t/s, tg_3s =  25.91 t/s
16.14.162.135 I slot print_timing: id  0 | task 21563 | prompt eval time =     269.43 ms /    67 tokens (    4.02 ms per token,   248.67 tokens per second)
16.14.162.138 I slot print_timing: id  0 | task 21563 |        eval time =  117368.16 ms /  3072 tokens (   38.21 ms per token,    26.17 tokens per second)
16.14.162.139 I slot print_timing: id  0 | task 21563 |       total time =  117637.59 ms /  3139 tokens
16.14.162.159 I slot print_timing: id  0 | task 21563 |    graphs reused =      24505
16.14.162.273 I slot      release: id  0 | task 21563 | stop processing: n_tokens = 3180, truncated = 0
16.14.176.249 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.421 (> 0.100 thold), f_keep = 0.014
16.14.753.069 I slot launch_slot_: id  0 | task 24637 | processing task, is_child = 0
16.14.760.177 W slot   operator(): id  0 | task 24637 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
16.14.844.153 W slot   operator(): id  0 | task 24637 | created context checkpoint 7 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
16.14.961.881 W slot   operator(): id  0 | task 24637 | created context checkpoint 8 of 32 (pos_min = 102, pos_max = 102, n_tokens = 103, size = 149.626 MiB)
16.18.754.030 I slot print_timing: id  0 | task 24637 | n_decoded =    100, tg =  26.72 t/s, tg_3s =  26.72 t/s
16.21.760.602 I slot print_timing: id  0 | task 24637 | n_decoded =    179, tg =  26.52 t/s, tg_3s =  26.28 t/s
16.24.769.449 I slot print_timing: id  0 | task 24637 | n_decoded =    258, tg =  26.44 t/s, tg_3s =  26.26 t/s
16.27.795.593 I slot print_timing: id  0 | task 24637 | n_decoded =    338, tg =  26.44 t/s, tg_3s =  26.44 t/s
16.30.805.887 I slot print_timing: id  0 | task 24637 | n_decoded =    417, tg =  26.40 t/s, tg_3s =  26.24 t/s
16.33.819.198 I slot print_timing: id  0 | task 24637 | n_decoded =    496, tg =  26.37 t/s, tg_3s =  26.22 t/s
16.36.821.920 I slot print_timing: id  0 | task 24637 | n_decoded =    575, tg =  26.36 t/s, tg_3s =  26.31 t/s
16.39.855.496 I slot print_timing: id  0 | task 24637 | n_decoded =    655, tg =  26.36 t/s, tg_3s =  26.37 t/s
16.42.886.672 I slot print_timing: id  0 | task 24637 | n_decoded =    734, tg =  26.33 t/s, tg_3s =  26.06 t/s
16.45.906.741 I slot print_timing: id  0 | task 24637 | n_decoded =    813, tg =  26.31 t/s, tg_3s =  26.16 t/s
16.48.919.067 I slot print_timing: id  0 | task 24637 | n_decoded =    892, tg =  26.31 t/s, tg_3s =  26.23 t/s
16.51.949.700 I slot print_timing: id  0 | task 24637 | n_decoded =    971, tg =  26.29 t/s, tg_3s =  26.07 t/s
