0.00.174.658 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.261.061 I srv    load_model: loading model '/home/mark/AI/Models/Nemotron/Puzzle-75B/Puzzle-75B-A9B-UD-IQ4-XL.gguf'
0.16.864.138 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'false'
0.16.970.311 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.16.970.806 I srv  llama_server: model loaded
0.16.971.077 I srv  llama_server: listening on http://127.0.0.1:8091
0.17.929.269 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
4.26.329.468 I slot print_timing: id  3 | task 524 | n_decoded =    155, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.29.498.561 I slot print_timing: id  0 | task 527 | n_decoded =    166, tg =   3.50 t/s, tg_3s =   3.47 t/s
4.29.499.195 I slot print_timing: id  1 | task 526 | n_decoded =    166, tg =   3.50 t/s, tg_3s =   3.47 t/s
4.29.499.797 I slot print_timing: id  2 | task 525 | n_decoded =    166, tg =   3.50 t/s, tg_3s =   3.47 t/s
4.29.500.425 I slot print_timing: id  3 | task 524 | n_decoded =    166, tg =   3.50 t/s, tg_3s =   3.47 t/s
4.32.660.111 I slot print_timing: id  0 | task 527 | n_decoded =    177, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.32.660.719 I slot print_timing: id  1 | task 526 | n_decoded =    177, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.32.661.363 I slot print_timing: id  2 | task 525 | n_decoded =    177, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.32.661.962 I slot print_timing: id  3 | task 524 | n_decoded =    177, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.35.823.230 I slot print_timing: id  0 | task 527 | n_decoded =    188, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.35.823.830 I slot print_timing: id  1 | task 526 | n_decoded =    188, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.35.824.463 I slot print_timing: id  2 | task 525 | n_decoded =    188, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.35.825.079 I slot print_timing: id  3 | task 524 | n_decoded =    188, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.38.986.238 I slot print_timing: id  0 | task 527 | n_decoded =    199, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.38.986.947 I slot print_timing: id  1 | task 526 | n_decoded =    199, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.38.987.575 I slot print_timing: id  2 | task 525 | n_decoded =    199, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.38.988.192 I slot print_timing: id  3 | task 524 | n_decoded =    199, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.42.146.320 I slot print_timing: id  0 | task 527 | n_decoded =    210, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.42.146.920 I slot print_timing: id  1 | task 526 | n_decoded =    210, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.42.147.611 I slot print_timing: id  2 | task 525 | n_decoded =    210, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.42.148.234 I slot print_timing: id  3 | task 524 | n_decoded =    210, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.45.304.844 I slot print_timing: id  0 | task 527 | n_decoded =    221, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.45.305.468 I slot print_timing: id  1 | task 526 | n_decoded =    221, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.45.306.073 I slot print_timing: id  2 | task 525 | n_decoded =    221, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.45.306.661 I slot print_timing: id  3 | task 524 | n_decoded =    221, tg =   3.50 t/s, tg_3s =   3.48 t/s
4.48.459.197 I slot print_timing: id  0 | task 527 | n_decoded =    232, tg =   3.50 t/s, tg_3s =   3.49 t/s
4.48.460.406 I slot print_timing: id  1 | task 526 | n_decoded =    232, tg =   3.50 t/s, tg_3s =   3.49 t/s
4.48.461.582 I slot print_timing: id  2 | task 525 | n_decoded =    232, tg =   3.50 t/s, tg_3s =   3.49 t/s
4.48.462.752 I slot print_timing: id  3 | task 524 | n_decoded =    232, tg =   3.50 t/s, tg_3s =   3.49 t/s
4.51.614.387 I slot print_timing: id  0 | task 527 | n_decoded =    243, tg =   3.49 t/s, tg_3s =   3.49 t/s
4.51.614.991 I slot print_timing: id  1 | task 526 | n_decoded =    243, tg =   3.49 t/s, tg_3s =   3.49 t/s
4.51.615.591 I slot print_timing: id  2 | task 525 | n_decoded =    243, tg =   3.50 t/s, tg_3s =   3.49 t/s
4.51.616.200 I slot print_timing: id  3 | task 524 | n_decoded =    243, tg =   3.50 t/s, tg_3s =   3.49 t/s
4.54.770.141 I slot print_timing: id  0 | task 527 | n_decoded =    254, tg =   3.49 t/s, tg_3s =   3.49 t/s
4.54.770.732 I slot print_timing: id  1 | task 526 | n_decoded =    254, tg =   3.49 t/s, tg_3s =   3.49 t/s
4.54.771.407 I slot print_timing: id  2 | task 525 | n_decoded =    254, tg =   3.49 t/s, tg_3s =   3.49 t/s
4.54.772.009 I slot print_timing: id  3 | task 524 | n_decoded =    254, tg =   3.49 t/s, tg_3s =   3.49 t/s
4.55.343.849 I slot print_timing: id  0 | task 527 | prompt eval time =    7439.64 ms /   132 tokens (   56.36 ms per token,    17.74 tokens per second)
4.55.343.857 I slot print_timing: id  0 | task 527 |        eval time =   73258.21 ms /   256 tokens (  286.16 ms per token,     3.49 tokens per second)
4.55.343.859 I slot print_timing: id  0 | task 527 |       total time =   80697.85 ms /   388 tokens
4.55.343.860 I slot print_timing: id  0 | task 527 |    graphs reused =        779
4.55.345.307 I slot      release: id  0 | task 527 | stop processing: n_tokens = 1068, truncated = 0
4.55.345.967 I slot print_timing: id  1 | task 526 | prompt eval time =    7339.20 ms /   132 tokens (   55.60 ms per token,    17.99 tokens per second)
4.55.345.982 I slot print_timing: id  1 | task 526 |        eval time =   73259.03 ms /   256 tokens (  286.17 ms per token,     3.49 tokens per second)
4.55.345.983 I slot print_timing: id  1 | task 526 |       total time =   80598.23 ms /   388 tokens
4.55.345.984 I slot print_timing: id  1 | task 526 |    graphs reused =        779
4.55.347.002 I slot      release: id  1 | task 526 | stop processing: n_tokens = 1039, truncated = 0
4.55.347.662 I slot print_timing: id  2 | task 525 | prompt eval time =    7249.56 ms /   132 tokens (   54.92 ms per token,    18.21 tokens per second)
4.55.347.666 I slot print_timing: id  2 | task 525 |        eval time =   73259.41 ms /   256 tokens (  286.17 ms per token,     3.49 tokens per second)
4.55.347.668 I slot print_timing: id  2 | task 525 |       total time =   80508.97 ms /   388 tokens
4.55.347.669 I slot print_timing: id  2 | task 525 |    graphs reused =        779
4.55.348.294 I slot      release: id  2 | task 525 | stop processing: n_tokens = 1046, truncated = 0
4.55.348.934 I slot print_timing: id  3 | task 524 | prompt eval time =    7198.96 ms /   132 tokens (   54.54 ms per token,    18.34 tokens per second)
4.55.348.939 I slot print_timing: id  3 | task 524 |        eval time =   73259.41 ms /   256 tokens (  286.17 ms per token,     3.49 tokens per second)
4.55.348.941 I slot print_timing: id  3 | task 524 |       total time =   80458.36 ms /   388 tokens
4.55.348.942 I slot print_timing: id  3 | task 524 |    graphs reused =        779
4.55.349.448 I slot      release: id  3 | task 524 | stop processing: n_tokens = 1124, truncated = 0
4.55.483.815 I srv    operator(): operator(): cleaning up before exit...
