0.00.174.349 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.253.863 I srv    load_model: loading model '/home/mark/AI/Models/Qwen 3.6/27B/Qwen3.6-27B-Q8_0.gguf'
0.51.320.463 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
0.51.378.071 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.51.378.129 I srv  llama_server: model loaded
0.51.378.135 I srv  llama_server: listening on http://0.0.0.0:8091
0.52.733.493 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
31.06.941.439 I slot print_timing: id  0 | task 11075 | n_decoded =    535, tg =   9.53 t/s, tg_3s =   9.51 t/s
31.09.993.673 I slot print_timing: id  0 | task 11075 | n_decoded =    564, tg =   9.53 t/s, tg_3s =   9.50 t/s
31.13.044.427 I slot print_timing: id  0 | task 11075 | n_decoded =    593, tg =   9.53 t/s, tg_3s =   9.51 t/s
31.16.094.987 I slot print_timing: id  0 | task 11075 | n_decoded =    622, tg =   9.53 t/s, tg_3s =   9.51 t/s
31.19.147.515 I slot print_timing: id  0 | task 11075 | n_decoded =    651, tg =   9.53 t/s, tg_3s =   9.50 t/s
31.22.198.144 I slot print_timing: id  0 | task 11075 | n_decoded =    680, tg =   9.53 t/s, tg_3s =   9.51 t/s
31.25.248.786 I slot print_timing: id  0 | task 11075 | n_decoded =    709, tg =   9.52 t/s, tg_3s =   9.51 t/s
31.28.299.282 I slot print_timing: id  0 | task 11075 | n_decoded =    738, tg =   9.52 t/s, tg_3s =   9.51 t/s
31.31.356.534 I slot print_timing: id  0 | task 11075 | n_decoded =    767, tg =   9.52 t/s, tg_3s =   9.49 t/s
31.34.407.302 I slot print_timing: id  0 | task 11075 | n_decoded =    796, tg =   9.52 t/s, tg_3s =   9.51 t/s
31.37.459.668 I slot print_timing: id  0 | task 11075 | n_decoded =    825, tg =   9.52 t/s, tg_3s =   9.50 t/s
31.40.510.537 I slot print_timing: id  0 | task 11075 | n_decoded =    854, tg =   9.52 t/s, tg_3s =   9.51 t/s
31.43.561.326 I slot print_timing: id  0 | task 11075 | n_decoded =    883, tg =   9.52 t/s, tg_3s =   9.51 t/s
31.46.611.824 I slot print_timing: id  0 | task 11075 | n_decoded =    912, tg =   9.52 t/s, tg_3s =   9.51 t/s
31.49.662.528 I slot print_timing: id  0 | task 11075 | n_decoded =    941, tg =   9.52 t/s, tg_3s =   9.51 t/s
31.52.712.989 I slot print_timing: id  0 | task 11075 | n_decoded =    970, tg =   9.52 t/s, tg_3s =   9.51 t/s
31.55.763.591 I slot print_timing: id  0 | task 11075 | n_decoded =    999, tg =   9.52 t/s, tg_3s =   9.51 t/s
31.58.821.185 I slot print_timing: id  0 | task 11075 | n_decoded =   1028, tg =   9.52 t/s, tg_3s =   9.48 t/s
32.01.872.319 I slot print_timing: id  0 | task 11075 | n_decoded =   1057, tg =   9.52 t/s, tg_3s =   9.50 t/s
32.02.714.061 I slot print_timing: id  0 | task 11075 | prompt eval time =    6039.55 ms /   501 tokens (   12.05 ms per token,    82.95 tokens per second)
32.02.714.067 I slot print_timing: id  0 | task 11075 |        eval time =  111904.26 ms /  1065 tokens (  105.07 ms per token,     9.52 tokens per second)
32.02.714.069 I slot print_timing: id  0 | task 11075 |       total time =  117943.81 ms /  1566 tokens
32.02.714.070 I slot print_timing: id  0 | task 11075 |    graphs reused =      15434
32.02.714.367 I slot      release: id  0 | task 11075 | stop processing: n_tokens = 1584, truncated = 0
32.02.714.559 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 357256099759
32.02.714.742 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 553.536 MiB)
32.03.430.649 I slot launch_slot_: id  0 | task 11792 | processing task, is_child = 0
32.09.296.085 I slot print_timing: id  0 | task 11792 | prompt processing, n_tokens =    677, progress = 0.99, t =   5.87 s / 115.42 tokens per second
32.20.626.292 I slot print_timing: id  0 | task 11792 | n_decoded =    100, tg =   9.61 t/s, tg_3s =   9.61 t/s
32.23.674.889 I slot print_timing: id  0 | task 11792 | n_decoded =    129, tg =   9.59 t/s, tg_3s =   9.51 t/s
32.26.723.453 I slot print_timing: id  0 | task 11792 | n_decoded =    158, tg =   9.57 t/s, tg_3s =   9.51 t/s
32.29.771.861 I slot print_timing: id  0 | task 11792 | n_decoded =    187, tg =   9.56 t/s, tg_3s =   9.51 t/s
32.32.820.301 I slot print_timing: id  0 | task 11792 | n_decoded =    216, tg =   9.56 t/s, tg_3s =   9.51 t/s
32.35.868.723 I slot print_timing: id  0 | task 11792 | n_decoded =    245, tg =   9.55 t/s, tg_3s =   9.51 t/s
32.38.917.272 I slot print_timing: id  0 | task 11792 | n_decoded =    274, tg =   9.55 t/s, tg_3s =   9.51 t/s
32.41.965.823 I slot print_timing: id  0 | task 11792 | n_decoded =    303, tg =   9.54 t/s, tg_3s =   9.51 t/s
32.45.017.848 I slot print_timing: id  0 | task 11792 | n_decoded =    332, tg =   9.54 t/s, tg_3s =   9.50 t/s
32.48.066.615 I slot print_timing: id  0 | task 11792 | n_decoded =    361, tg =   9.54 t/s, tg_3s =   9.51 t/s
32.51.115.388 I slot print_timing: id  0 | task 11792 | n_decoded =    390, tg =   9.54 t/s, tg_3s =   9.51 t/s
32.54.164.357 I slot print_timing: id  0 | task 11792 | n_decoded =    419, tg =   9.53 t/s, tg_3s =   9.51 t/s
32.57.213.007 I slot print_timing: id  0 | task 11792 | n_decoded =    448, tg =   9.53 t/s, tg_3s =   9.51 t/s
33.00.261.308 I slot print_timing: id  0 | task 11792 | n_decoded =    477, tg =   9.53 t/s, tg_3s =   9.51 t/s
33.03.310.051 I slot print_timing: id  0 | task 11792 | n_decoded =    506, tg =   9.53 t/s, tg_3s =   9.51 t/s
33.06.358.681 I slot print_timing: id  0 | task 11792 | n_decoded =    535, tg =   9.53 t/s, tg_3s =   9.51 t/s
33.09.407.453 I slot print_timing: id  0 | task 11792 | n_decoded =    564, tg =   9.53 t/s, tg_3s =   9.51 t/s
33.12.464.167 I slot print_timing: id  0 | task 11792 | n_decoded =    593, tg =   9.53 t/s, tg_3s =   9.49 t/s
33.15.512.834 I slot print_timing: id  0 | task 11792 | n_decoded =    622, tg =   9.53 t/s, tg_3s =   9.51 t/s
33.18.561.749 I slot print_timing: id  0 | task 11792 | n_decoded =    651, tg =   9.53 t/s, tg_3s =   9.51 t/s
33.21.611.351 I slot print_timing: id  0 | task 11792 | n_decoded =    680, tg =   9.52 t/s, tg_3s =   9.51 t/s
33.24.661.393 I slot print_timing: id  0 | task 11792 | n_decoded =    709, tg =   9.52 t/s, tg_3s =   9.51 t/s
33.27.710.410 I slot print_timing: id  0 | task 11792 | n_decoded =    738, tg =   9.52 t/s, tg_3s =   9.51 t/s
33.30.759.429 I slot print_timing: id  0 | task 11792 | n_decoded =    767, tg =   9.52 t/s, tg_3s =   9.51 t/s
33.33.808.175 I slot print_timing: id  0 | task 11792 | n_decoded =    796, tg =   9.52 t/s, tg_3s =   9.51 t/s
33.36.856.845 I slot print_timing: id  0 | task 11792 | n_decoded =    825, tg =   9.52 t/s, tg_3s =   9.51 t/s
33.39.912.532 I slot print_timing: id  0 | task 11792 | n_decoded =    854, tg =   9.52 t/s, tg_3s =   9.49 t/s
33.42.541.274 I slot print_timing: id  0 | task 11792 | prompt eval time =    6788.35 ms /   681 tokens (    9.97 ms per token,   100.32 tokens per second)
33.42.541.281 I slot print_timing: id  0 | task 11792 |        eval time =   92322.23 ms /   879 tokens (  105.03 ms per token,     9.52 tokens per second)
33.42.541.283 I slot print_timing: id  0 | task 11792 |       total time =   99110.59 ms /  1560 tokens
33.42.541.284 I slot print_timing: id  0 | task 11792 |    graphs reused =      16307
33.42.541.679 I slot      release: id  0 | task 11792 | stop processing: n_tokens = 1578, truncated = 0
33.42.541.853 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 357355927072
33.42.542.025 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 489.891 MiB)
33.43.251.587 I slot launch_slot_: id  0 | task 13963 | processing task, is_child = 0
33.48.599.155 I slot print_timing: id  0 | task 13963 | prompt processing, n_tokens =    526, progress = 0.99, t =   5.35 s / 98.36 tokens per second
34.00.171.204 I slot print_timing: id  0 | task 13963 | n_decoded =    100, tg =   9.62 t/s, tg_3s =   9.62 t/s
34.03.214.103 I slot print_timing: id  0 | task 13963 | n_decoded =    129, tg =   9.60 t/s, tg_3s =   9.53 t/s
34.06.256.855 I slot print_timing: id  0 | task 13963 | n_decoded =    158, tg =   9.59 t/s, tg_3s =   9.53 t/s
34.09.299.728 I slot print_timing: id  0 | task 13963 | n_decoded =    187, tg =   9.58 t/s, tg_3s =   9.53 t/s
34.12.342.561 I slot print_timing: id  0 | task 13963 | n_decoded =    216, tg =   9.57 t/s, tg_3s =   9.53 t/s
34.15.398.241 I slot print_timing: id  0 | task 13963 | n_decoded =    245, tg =   9.56 t/s, tg_3s =   9.49 t/s
34.18.449.155 I slot print_timing: id  0 | task 13963 | n_decoded =    274, tg =   9.56 t/s, tg_3s =   9.51 t/s
34.21.500.321 I slot print_timing: id  0 | task 13963 | n_decoded =    303, tg =   9.55 t/s, tg_3s =   9.50 t/s
34.24.550.703 I slot print_timing: id  0 | task 13963 | n_decoded =    332, tg =   9.55 t/s, tg_3s =   9.51 t/s
34.27.600.776 I slot print_timing: id  0 | task 13963 | n_decoded =    361, tg =   9.54 t/s, tg_3s =   9.51 t/s
34.30.651.052 I slot print_timing: id  0 | task 13963 | n_decoded =    390, tg =   9.54 t/s, tg_3s =   9.51 t/s
34.33.701.092 I slot print_timing: id  0 | task 13963 | n_decoded =    419, tg =   9.54 t/s, tg_3s =   9.51 t/s
34.36.751.429 I slot print_timing: id  0 | task 13963 | n_decoded =    448, tg =   9.54 t/s, tg_3s =   9.51 t/s
34.39.808.386 I slot print_timing: id  0 | task 13963 | n_decoded =    477, tg =   9.53 t/s, tg_3s =   9.49 t/s
34.42.859.044 I slot print_timing: id  0 | task 13963 | n_decoded =    506, tg =   9.53 t/s, tg_3s =   9.51 t/s
34.45.910.213 I slot print_timing: id  0 | task 13963 | n_decoded =    535, tg =   9.53 t/s, tg_3s =   9.50 t/s
34.48.961.749 I slot print_timing: id  0 | task 13963 | n_decoded =    564, tg =   9.53 t/s, tg_3s =   9.50 t/s
34.52.012.246 I slot print_timing: id  0 | task 13963 | n_decoded =    593, tg =   9.53 t/s, tg_3s =   9.51 t/s
34.55.062.541 I slot print_timing: id  0 | task 13963 | n_decoded =    622, tg =   9.53 t/s, tg_3s =   9.51 t/s
34.58.114.832 I slot print_timing: id  0 | task 13963 | n_decoded =    651, tg =   9.53 t/s, tg_3s =   9.50 t/s
35.01.165.148 I slot print_timing: id  0 | task 13963 | n_decoded =    680, tg =   9.53 t/s, tg_3s =   9.51 t/s
35.04.215.493 I slot print_timing: id  0 | task 13963 | n_decoded =    709, tg =   9.52 t/s, tg_3s =   9.51 t/s
35.07.272.695 I slot print_timing: id  0 | task 13963 | n_decoded =    738, tg =   9.52 t/s, tg_3s =   9.49 t/s
35.10.323.172 I slot print_timing: id  0 | task 13963 | n_decoded =    767, tg =   9.52 t/s, tg_3s =   9.51 t/s
35.13.375.405 I slot print_timing: id  0 | task 13963 | n_decoded =    796, tg =   9.52 t/s, tg_3s =   9.50 t/s
35.16.425.849 I slot print_timing: id  0 | task 13963 | n_decoded =    825, tg =   9.52 t/s, tg_3s =   9.51 t/s
35.19.476.355 I slot print_timing: id  0 | task 13963 | n_decoded =    854, tg =   9.52 t/s, tg_3s =   9.51 t/s
35.22.527.031 I slot print_timing: id  0 | task 13963 | n_decoded =    883, tg =   9.52 t/s, tg_3s =   9.51 t/s
35.25.577.716 I slot print_timing: id  0 | task 13963 | n_decoded =    912, tg =   9.52 t/s, tg_3s =   9.51 t/s
35.26.945.381 I slot print_timing: id  0 | task 13963 | prompt eval time =    6526.05 ms /   530 tokens (   12.31 ms per token,    81.21 tokens per second)
35.26.945.388 I slot print_timing: id  0 | task 13963 |        eval time =   97167.69 ms /   925 tokens (  105.05 ms per token,     9.52 tokens per second)
35.26.945.389 I slot print_timing: id  0 | task 13963 |       total time =  103693.74 ms /  1455 tokens
35.26.945.391 I slot print_timing: id  0 | task 13963 |    graphs reused =      17227
35.26.945.790 I slot      release: id  0 | task 13963 | stop processing: n_tokens = 1473, truncated = 0
35.26.946.033 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 357460331182
35.26.946.245 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 496.643 MiB)
35.27.618.518 I slot launch_slot_: id  0 | task 14559 | processing task, is_child = 0
35.32.705.859 I slot print_timing: id  0 | task 14559 | prompt processing, n_tokens =    459, progress = 0.99, t =   5.09 s / 90.22 tokens per second
35.44.018.074 I slot print_timing: id  0 | task 14559 | n_decoded =    100, tg =   9.62 t/s, tg_3s =   9.62 t/s
35.47.062.296 I slot print_timing: id  0 | task 14559 | n_decoded =    129, tg =   9.60 t/s, tg_3s =   9.53 t/s
35.50.105.740 I slot print_timing: id  0 | task 14559 | n_decoded =    158, tg =   9.59 t/s, tg_3s =   9.53 t/s
35.53.149.138 I slot print_timing: id  0 | task 14559 | n_decoded =    187, tg =   9.58 t/s, tg_3s =   9.53 t/s
35.56.192.285 I slot print_timing: id  0 | task 14559 | n_decoded =    216, tg =   9.57 t/s, tg_3s =   9.53 t/s
35.59.235.427 I slot print_timing: id  0 | task 14559 | n_decoded =    245, tg =   9.57 t/s, tg_3s =   9.53 t/s
36.02.278.965 I slot print_timing: id  0 | task 14559 | n_decoded =    274, tg =   9.56 t/s, tg_3s =   9.53 t/s
36.05.332.954 I slot print_timing: id  0 | task 14559 | n_decoded =    303, tg =   9.56 t/s, tg_3s =   9.50 t/s
36.08.383.368 I slot print_timing: id  0 | task 14559 | n_decoded =    332, tg =   9.55 t/s, tg_3s =   9.51 t/s
36.11.434.077 I slot print_timing: id  0 | task 14559 | n_decoded =    361, tg =   9.55 t/s, tg_3s =   9.51 t/s
36.14.485.177 I slot print_timing: id  0 | task 14559 | n_decoded =    390, tg =   9.54 t/s, tg_3s =   9.50 t/s
36.17.536.655 I slot print_timing: id  0 | task 14559 | n_decoded =    419, tg =   9.54 t/s, tg_3s =   9.50 t/s
36.20.587.086 I slot print_timing: id  0 | task 14559 | n_decoded =    448, tg =   9.54 t/s, tg_3s =   9.51 t/s
36.23.637.490 I slot print_timing: id  0 | task 14559 | n_decoded =    477, tg =   9.54 t/s, tg_3s =   9.51 t/s
36.26.688.189 I slot print_timing: id  0 | task 14559 | n_decoded =    506, tg =   9.54 t/s, tg_3s =   9.51 t/s
36.29.738.672 I slot print_timing: id  0 | task 14559 | n_decoded =    535, tg =   9.53 t/s, tg_3s =   9.51 t/s
36.32.796.229 I slot print_timing: id  0 | task 14559 | n_decoded =    564, tg =   9.53 t/s, tg_3s =   9.48 t/s
36.35.818.594 I slot print_timing: id  0 | task 14559 | n_decoded =    592, tg =   9.52 t/s, tg_3s =   9.26 t/s
36.36.449.659 I slot print_timing: id  0 | task 14559 | prompt eval time =    6003.75 ms /   463 tokens (   12.97 ms per token,    77.12 tokens per second)
36.36.449.665 I slot print_timing: id  0 | task 14559 |        eval time =   62827.35 ms /   598 tokens (  105.06 ms per token,     9.52 tokens per second)
36.36.449.667 I slot print_timing: id  0 | task 14559 |       total time =   68831.10 ms /  1061 tokens
36.36.449.673 I slot print_timing: id  0 | task 14559 |    graphs reused =      17820
36.36.450.076 I slot      release: id  0 | task 14559 | stop processing: n_tokens = 1079, truncated = 0
36.36.450.205 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 357529835468
36.36.450.399 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 498.581 MiB)
36.37.114.290 I slot launch_slot_: id  0 | task 15627 | processing task, is_child = 0
36.42.782.460 I slot print_timing: id  0 | task 15627 | prompt processing, n_tokens =    636, progress = 0.99, t =   5.67 s / 112.21 tokens per second
36.54.361.378 I slot print_timing: id  0 | task 15627 | n_decoded =    100, tg =   9.62 t/s, tg_3s =   9.62 t/s
36.57.415.788 I slot print_timing: id  0 | task 15627 | n_decoded =    129, tg =   9.59 t/s, tg_3s =   9.49 t/s
37.00.465.959 I slot print_timing: id  0 | task 15627 | n_decoded =    158, tg =   9.58 t/s, tg_3s =   9.51 t/s
37.03.516.329 I slot print_timing: id  0 | task 15627 | n_decoded =    187, tg =   9.57 t/s, tg_3s =   9.51 t/s
37.06.568.406 I slot print_timing: id  0 | task 15627 | n_decoded =    216, tg =   9.56 t/s, tg_3s =   9.50 t/s
37.09.618.715 I slot print_timing: id  0 | task 15627 | n_decoded =    245, tg =   9.55 t/s, tg_3s =   9.51 t/s
37.12.669.147 I slot print_timing: id  0 | task 15627 | n_decoded =    274, tg =   9.55 t/s, tg_3s =   9.51 t/s
37.15.719.321 I slot print_timing: id  0 | task 15627 | n_decoded =    303, tg =   9.54 t/s, tg_3s =   9.51 t/s
37.18.769.343 I slot print_timing: id  0 | task 15627 | n_decoded =    332, tg =   9.54 t/s, tg_3s =   9.51 t/s
37.21.819.449 I slot print_timing: id  0 | task 15627 | n_decoded =    361, tg =   9.54 t/s, tg_3s =   9.51 t/s
37.24.876.204 I slot print_timing: id  0 | task 15627 | n_decoded =    390, tg =   9.53 t/s, tg_3s =   9.49 t/s
37.27.927.143 I slot print_timing: id  0 | task 15627 | n_decoded =    419, tg =   9.53 t/s, tg_3s =   9.51 t/s
37.30.978.543 I slot print_timing: id  0 | task 15627 | n_decoded =    448, tg =   9.53 t/s, tg_3s =   9.50 t/s
37.34.028.767 I slot print_timing: id  0 | task 15627 | n_decoded =    477, tg =   9.53 t/s, tg_3s =   9.51 t/s
37.37.078.921 I slot print_timing: id  0 | task 15627 | n_decoded =    506, tg =   9.53 t/s, tg_3s =   9.51 t/s
37.40.129.882 I slot print_timing: id  0 | task 15627 | n_decoded =    535, tg =   9.53 t/s, tg_3s =   9.51 t/s
37.43.181.163 I slot print_timing: id  0 | task 15627 | n_decoded =    564, tg =   9.52 t/s, tg_3s =   9.50 t/s
37.46.231.644 I slot print_timing: id  0 | task 15627 | n_decoded =    593, tg =   9.52 t/s, tg_3s =   9.51 t/s
37.49.281.821 I slot print_timing: id  0 | task 15627 | n_decoded =    622, tg =   9.52 t/s, tg_3s =   9.51 t/s
37.52.339.124 I slot print_timing: id  0 | task 15627 | n_decoded =    651, tg =   9.52 t/s, tg_3s =   9.49 t/s
37.55.390.288 I slot print_timing: id  0 | task 15627 | n_decoded =    680, tg =   9.52 t/s, tg_3s =   9.50 t/s
37.58.442.000 I slot print_timing: id  0 | task 15627 | n_decoded =    709, tg =   9.52 t/s, tg_3s =   9.50 t/s
38.01.492.898 I slot print_timing: id  0 | task 15627 | n_decoded =    738, tg =   9.52 t/s, tg_3s =   9.51 t/s
38.04.543.255 I slot print_timing: id  0 | task 15627 | n_decoded =    767, tg =   9.52 t/s, tg_3s =   9.51 t/s
38.04.858.827 I slot print_timing: id  0 | task 15627 | prompt eval time =    6852.53 ms /   640 tokens (   10.71 ms per token,    93.40 tokens per second)
38.04.858.834 I slot print_timing: id  0 | task 15627 |        eval time =   80891.96 ms /   770 tokens (  105.05 ms per token,     9.52 tokens per second)
38.04.858.835 I slot print_timing: id  0 | task 15627 |       total time =   87744.49 ms /  1410 tokens
38.04.858.837 I slot print_timing: id  0 | task 15627 |    graphs reused =      18585
38.04.859.277 I slot      release: id  0 | task 15627 | stop processing: n_tokens = 1428, truncated = 0
38.04.859.426 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 357618244670
38.04.859.651 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 542.345 MiB)
38.05.549.178 I slot launch_slot_: id  0 | task 16510 | processing task, is_child = 0
38.11.422.705 I slot print_timing: id  0 | task 16510 | prompt processing, n_tokens =    660, progress = 0.99, t =   5.87 s / 112.37 tokens per second
38.22.742.511 I slot print_timing: id  0 | task 16510 | n_decoded =    100, tg =   9.61 t/s, tg_3s =   9.61 t/s
38.25.793.671 I slot print_timing: id  0 | task 16510 | n_decoded =    129, tg =   9.59 t/s, tg_3s =   9.50 t/s
38.28.844.673 I slot print_timing: id  0 | task 16510 | n_decoded =    158, tg =   9.57 t/s, tg_3s =   9.51 t/s
38.31.895.957 I slot print_timing: id  0 | task 16510 | n_decoded =    187, tg =   9.56 t/s, tg_3s =   9.50 t/s
38.34.946.929 I slot print_timing: id  0 | task 16510 | n_decoded =    216, tg =   9.55 t/s, tg_3s =   9.51 t/s
38.37.997.881 I slot print_timing: id  0 | task 16510 | n_decoded =    245, tg =   9.55 t/s, tg_3s =   9.51 t/s
38.41.049.417 I slot print_timing: id  0 | task 16510 | n_decoded =    274, tg =   9.54 t/s, tg_3s =   9.50 t/s
38.44.101.822 I slot print_timing: id  0 | task 16510 | n_decoded =    303, tg =   9.54 t/s, tg_3s =   9.50 t/s
38.47.152.870 I slot print_timing: id  0 | task 16510 | n_decoded =    332, tg =   9.54 t/s, tg_3s =   9.50 t/s
38.50.210.842 I slot print_timing: id  0 | task 16510 | n_decoded =    361, tg =   9.53 t/s, tg_3s =   9.48 t/s
38.53.261.995 I slot print_timing: id  0 | task 16510 | n_decoded =    390, tg =   9.53 t/s, tg_3s =   9.50 t/s
38.56.315.428 I slot print_timing: id  0 | task 16510 | n_decoded =    419, tg =   9.53 t/s, tg_3s =   9.50 t/s
38.59.366.732 I slot print_timing: id  0 | task 16510 | n_decoded =    448, tg =   9.53 t/s, tg_3s =   9.50 t/s
39.02.418.291 I slot print_timing: id  0 | task 16510 | n_decoded =    477, tg =   9.52 t/s, tg_3s =   9.50 t/s
39.05.469.987 I slot print_timing: id  0 | task 16510 | n_decoded =    506, tg =   9.52 t/s, tg_3s =   9.50 t/s
39.06.627.549 I slot print_timing: id  0 | task 16510 | prompt eval time =    6788.94 ms /   664 tokens (   10.22 ms per token,    97.81 tokens per second)
39.06.627.556 I slot print_timing: id  0 | task 16510 |        eval time =   54289.39 ms /   517 tokens (  105.01 ms per token,     9.52 tokens per second)
39.06.627.558 I slot print_timing: id  0 | task 16510 |       total time =   61078.33 ms /  1181 tokens
39.06.627.559 I slot print_timing: id  0 | task 16510 |    graphs reused =      19098
39.06.628.013 I slot      release: id  0 | task 16510 | stop processing: n_tokens = 1199, truncated = 0
39.06.628.183 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 357680013406
39.06.628.389 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 535.593 MiB)
39.07.313.880 I slot launch_slot_: id  0 | task 17439 | processing task, is_child = 0
39.13.468.951 I slot print_timing: id  0 | task 17439 | prompt processing, n_tokens =    796, progress = 1.00, t =   6.16 s / 129.33 tokens per second
39.24.808.648 I slot print_timing: id  0 | task 17439 | n_decoded =    100, tg =   9.60 t/s, tg_3s =   9.60 t/s
39.27.858.907 I slot print_timing: id  0 | task 17439 | n_decoded =    129, tg =   9.58 t/s, tg_3s =   9.51 t/s
39.30.907.698 I slot print_timing: id  0 | task 17439 | n_decoded =    158, tg =   9.56 t/s, tg_3s =   9.51 t/s
39.33.956.813 I slot print_timing: id  0 | task 17439 | n_decoded =    187, tg =   9.56 t/s, tg_3s =   9.51 t/s
39.37.012.724 I slot print_timing: id  0 | task 17439 | n_decoded =    216, tg =   9.55 t/s, tg_3s =   9.49 t/s
39.40.061.793 I slot print_timing: id  0 | task 17439 | n_decoded =    245, tg =   9.54 t/s, tg_3s =   9.51 t/s
39.43.111.141 I slot print_timing: id  0 | task 17439 | n_decoded =    274, tg =   9.54 t/s, tg_3s =   9.51 t/s
39.46.160.838 I slot print_timing: id  0 | task 17439 | n_decoded =    303, tg =   9.54 t/s, tg_3s =   9.51 t/s
39.49.211.200 I slot print_timing: id  0 | task 17439 | n_decoded =    332, tg =   9.53 t/s, tg_3s =   9.51 t/s
39.52.260.508 I slot print_timing: id  0 | task 17439 | n_decoded =    361, tg =   9.53 t/s, tg_3s =   9.51 t/s
39.55.309.724 I slot print_timing: id  0 | task 17439 | n_decoded =    390, tg =   9.53 t/s, tg_3s =   9.51 t/s
39.58.358.855 I slot print_timing: id  0 | task 17439 | n_decoded =    419, tg =   9.53 t/s, tg_3s =   9.51 t/s
40.01.407.793 I slot print_timing: id  0 | task 17439 | n_decoded =    448, tg =   9.53 t/s, tg_3s =   9.51 t/s
40.04.463.730 I slot print_timing: id  0 | task 17439 | n_decoded =    477, tg =   9.53 t/s, tg_3s =   9.49 t/s
40.07.513.746 I slot print_timing: id  0 | task 17439 | n_decoded =    506, tg =   9.52 t/s, tg_3s =   9.51 t/s
40.10.564.154 I slot print_timing: id  0 | task 17439 | n_decoded =    535, tg =   9.52 t/s, tg_3s =   9.51 t/s
40.13.613.721 I slot print_timing: id  0 | task 17439 | n_decoded =    564, tg =   9.52 t/s, tg_3s =   9.51 t/s
40.16.662.994 I slot print_timing: id  0 | task 17439 | n_decoded =    593, tg =   9.52 t/s, tg_3s =   9.51 t/s
40.19.712.285 I slot print_timing: id  0 | task 17439 | n_decoded =    622, tg =   9.52 t/s, tg_3s =   9.51 t/s
40.22.761.499 I slot print_timing: id  0 | task 17439 | n_decoded =    651, tg =   9.52 t/s, tg_3s =   9.51 t/s
40.25.810.974 I slot print_timing: id  0 | task 17439 | n_decoded =    680, tg =   9.52 t/s, tg_3s =   9.51 t/s
40.28.860.599 I slot print_timing: id  0 | task 17439 | n_decoded =    709, tg =   9.52 t/s, tg_3s =   9.51 t/s
40.29.281.222 I slot print_timing: id  0 | task 17439 | prompt eval time =    7074.65 ms /   800 tokens (    8.84 ms per token,   113.08 tokens per second)
40.29.281.228 I slot print_timing: id  0 | task 17439 |        eval time =   74892.66 ms /   713 tokens (  105.04 ms per token,     9.52 tokens per second)
40.29.281.230 I slot print_timing: id  0 | task 17439 |       total time =   81967.30 ms /  1513 tokens
40.29.281.231 I slot print_timing: id  0 | task 17439 |    graphs reused =      19807
40.29.281.655 I slot      release: id  0 | task 17439 | stop processing: n_tokens = 1531, truncated = 0
40.29.281.824 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 357762667048
40.29.282.051 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 524.464 MiB)
40.29.986.776 I slot launch_slot_: id  0 | task 18040 | processing task, is_child = 0
40.35.111.145 I slot print_timing: id  0 | task 18040 | prompt processing, n_tokens =    996, progress = 0.96, t =   5.12 s / 194.37 tokens per second
40.37.852.025 I slot print_timing: id  0 | task 18040 | prompt processing, n_tokens =   1031, progress = 1.00, t =   7.87 s / 131.08 tokens per second
40.49.458.641 I slot print_timing: id  0 | task 18040 | n_decoded =    100, tg =   9.59 t/s, tg_3s =   9.59 t/s
40.52.509.906 I slot print_timing: id  0 | task 18040 | n_decoded =    129, tg =   9.57 t/s, tg_3s =   9.50 t/s
40.55.561.026 I slot print_timing: id  0 | task 18040 | n_decoded =    158, tg =   9.56 t/s, tg_3s =   9.50 t/s
40.58.612.676 I slot print_timing: id  0 | task 18040 | n_decoded =    187, tg =   9.55 t/s, tg_3s =   9.50 t/s
41.01.663.867 I slot print_timing: id  0 | task 18040 | n_decoded =    216, tg =   9.55 t/s, tg_3s =   9.50 t/s
41.04.721.926 I slot print_timing: id  0 | task 18040 | n_decoded =    245, tg =   9.54 t/s, tg_3s =   9.48 t/s
41.07.773.205 I slot print_timing: id  0 | task 18040 | n_decoded =    274, tg =   9.53 t/s, tg_3s =   9.50 t/s
41.10.826.027 I slot print_timing: id  0 | task 18040 | n_decoded =    303, tg =   9.53 t/s, tg_3s =   9.50 t/s
