0.00.169.116 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.282.965 I srv    load_model: loading model '/home/mark/AI/Models/Qwen 3.6/27B/Qwen3.6-27B-Q8_0.gguf'
1.09.975.727 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
1.10.031.847 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
1.10.031.929 I srv  llama_server: model loaded
1.10.031.937 I srv  llama_server: listening on http://0.0.0.0:8091
1.21.062.170 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
237.50.815.072 I slot print_timing: id  0 | task 110006 | n_decoded =    274, tg =   9.58 t/s, tg_3s =   9.55 t/s
237.53.853.094 I slot print_timing: id  0 | task 110006 | n_decoded =    303, tg =   9.58 t/s, tg_3s =   9.55 t/s
237.56.890.002 I slot print_timing: id  0 | task 110006 | n_decoded =    332, tg =   9.57 t/s, tg_3s =   9.55 t/s
237.59.927.167 I slot print_timing: id  0 | task 110006 | n_decoded =    361, tg =   9.57 t/s, tg_3s =   9.55 t/s
238.02.964.195 I slot print_timing: id  0 | task 110006 | n_decoded =    390, tg =   9.57 t/s, tg_3s =   9.55 t/s
238.06.001.060 I slot print_timing: id  0 | task 110006 | n_decoded =    419, tg =   9.57 t/s, tg_3s =   9.55 t/s
238.09.045.691 I slot print_timing: id  0 | task 110006 | n_decoded =    448, tg =   9.57 t/s, tg_3s =   9.52 t/s
238.12.084.784 I slot print_timing: id  0 | task 110006 | n_decoded =    477, tg =   9.56 t/s, tg_3s =   9.54 t/s
238.15.123.046 I slot print_timing: id  0 | task 110006 | n_decoded =    506, tg =   9.56 t/s, tg_3s =   9.54 t/s
238.18.161.255 I slot print_timing: id  0 | task 110006 | n_decoded =    535, tg =   9.56 t/s, tg_3s =   9.55 t/s
238.21.198.211 I slot print_timing: id  0 | task 110006 | n_decoded =    564, tg =   9.56 t/s, tg_3s =   9.55 t/s
238.24.235.204 I slot print_timing: id  0 | task 110006 | n_decoded =    593, tg =   9.56 t/s, tg_3s =   9.55 t/s
238.27.272.056 I slot print_timing: id  0 | task 110006 | n_decoded =    622, tg =   9.56 t/s, tg_3s =   9.55 t/s
238.30.309.129 I slot print_timing: id  0 | task 110006 | n_decoded =    651, tg =   9.56 t/s, tg_3s =   9.55 t/s
238.33.346.269 I slot print_timing: id  0 | task 110006 | n_decoded =    680, tg =   9.56 t/s, tg_3s =   9.55 t/s
238.36.395.141 I slot print_timing: id  0 | task 110006 | n_decoded =    709, tg =   9.56 t/s, tg_3s =   9.51 t/s
238.39.439.394 I slot print_timing: id  0 | task 110006 | n_decoded =    738, tg =   9.56 t/s, tg_3s =   9.53 t/s
238.42.484.478 I slot print_timing: id  0 | task 110006 | n_decoded =    767, tg =   9.55 t/s, tg_3s =   9.52 t/s
238.45.530.182 I slot print_timing: id  0 | task 110006 | n_decoded =    796, tg =   9.55 t/s, tg_3s =   9.52 t/s
238.48.574.761 I slot print_timing: id  0 | task 110006 | n_decoded =    825, tg =   9.55 t/s, tg_3s =   9.53 t/s
238.51.618.980 I slot print_timing: id  0 | task 110006 | n_decoded =    854, tg =   9.55 t/s, tg_3s =   9.53 t/s
238.54.663.308 I slot print_timing: id  0 | task 110006 | n_decoded =    883, tg =   9.55 t/s, tg_3s =   9.53 t/s
238.57.707.672 I slot print_timing: id  0 | task 110006 | n_decoded =    912, tg =   9.55 t/s, tg_3s =   9.53 t/s
239.00.752.069 I slot print_timing: id  0 | task 110006 | n_decoded =    941, tg =   9.55 t/s, tg_3s =   9.53 t/s
239.03.803.075 I slot print_timing: id  0 | task 110006 | n_decoded =    970, tg =   9.55 t/s, tg_3s =   9.51 t/s
239.06.847.605 I slot print_timing: id  0 | task 110006 | n_decoded =    999, tg =   9.55 t/s, tg_3s =   9.53 t/s
239.09.892.376 I slot print_timing: id  0 | task 110006 | n_decoded =   1028, tg =   9.55 t/s, tg_3s =   9.52 t/s
239.12.937.023 I slot print_timing: id  0 | task 110006 | n_decoded =   1057, tg =   9.55 t/s, tg_3s =   9.52 t/s
239.15.982.995 I slot print_timing: id  0 | task 110006 | n_decoded =   1086, tg =   9.55 t/s, tg_3s =   9.52 t/s
239.19.027.590 I slot print_timing: id  0 | task 110006 | n_decoded =   1115, tg =   9.54 t/s, tg_3s =   9.53 t/s
239.22.072.393 I slot print_timing: id  0 | task 110006 | n_decoded =   1144, tg =   9.54 t/s, tg_3s =   9.52 t/s
239.25.116.914 I slot print_timing: id  0 | task 110006 | n_decoded =   1173, tg =   9.54 t/s, tg_3s =   9.53 t/s
239.28.168.409 I slot print_timing: id  0 | task 110006 | n_decoded =   1202, tg =   9.54 t/s, tg_3s =   9.50 t/s
239.31.213.331 I slot print_timing: id  0 | task 110006 | n_decoded =   1231, tg =   9.54 t/s, tg_3s =   9.52 t/s
239.34.257.937 I slot print_timing: id  0 | task 110006 | n_decoded =   1260, tg =   9.54 t/s, tg_3s =   9.53 t/s
239.37.302.647 I slot print_timing: id  0 | task 110006 | n_decoded =   1289, tg =   9.54 t/s, tg_3s =   9.52 t/s
239.40.347.755 I slot print_timing: id  0 | task 110006 | n_decoded =   1318, tg =   9.54 t/s, tg_3s =   9.52 t/s
239.43.392.338 I slot print_timing: id  0 | task 110006 | n_decoded =   1347, tg =   9.54 t/s, tg_3s =   9.53 t/s
239.46.438.100 I slot print_timing: id  0 | task 110006 | n_decoded =   1376, tg =   9.54 t/s, tg_3s =   9.52 t/s
239.49.482.595 I slot print_timing: id  0 | task 110006 | n_decoded =   1405, tg =   9.54 t/s, tg_3s =   9.53 t/s
239.52.527.259 I slot print_timing: id  0 | task 110006 | n_decoded =   1434, tg =   9.54 t/s, tg_3s =   9.52 t/s
239.55.578.560 I slot print_timing: id  0 | task 110006 | n_decoded =   1463, tg =   9.54 t/s, tg_3s =   9.50 t/s
239.58.623.416 I slot print_timing: id  0 | task 110006 | n_decoded =   1492, tg =   9.54 t/s, tg_3s =   9.52 t/s
240.01.668.354 I slot print_timing: id  0 | task 110006 | n_decoded =   1521, tg =   9.54 t/s, tg_3s =   9.52 t/s
240.04.713.386 I slot print_timing: id  0 | task 110006 | n_decoded =   1550, tg =   9.54 t/s, tg_3s =   9.52 t/s
240.07.758.831 I slot print_timing: id  0 | task 110006 | n_decoded =   1579, tg =   9.54 t/s, tg_3s =   9.52 t/s
240.10.803.737 I slot print_timing: id  0 | task 110006 | n_decoded =   1608, tg =   9.54 t/s, tg_3s =   9.52 t/s
240.13.849.736 I slot print_timing: id  0 | task 110006 | n_decoded =   1637, tg =   9.54 t/s, tg_3s =   9.52 t/s
240.16.894.645 I slot print_timing: id  0 | task 110006 | n_decoded =   1666, tg =   9.54 t/s, tg_3s =   9.52 t/s
240.19.939.639 I slot print_timing: id  0 | task 110006 | n_decoded =   1695, tg =   9.54 t/s, tg_3s =   9.52 t/s
240.22.993.535 I slot print_timing: id  0 | task 110006 | n_decoded =   1724, tg =   9.54 t/s, tg_3s =   9.50 t/s
240.26.044.782 I slot print_timing: id  0 | task 110006 | n_decoded =   1753, tg =   9.54 t/s, tg_3s =   9.50 t/s
240.29.095.989 I slot print_timing: id  0 | task 110006 | n_decoded =   1782, tg =   9.54 t/s, tg_3s =   9.50 t/s
240.32.147.331 I slot print_timing: id  0 | task 110006 | n_decoded =   1811, tg =   9.53 t/s, tg_3s =   9.50 t/s
240.35.198.666 I slot print_timing: id  0 | task 110006 | n_decoded =   1840, tg =   9.53 t/s, tg_3s =   9.50 t/s
240.38.250.634 I slot print_timing: id  0 | task 110006 | n_decoded =   1869, tg =   9.53 t/s, tg_3s =   9.50 t/s
240.41.302.028 I slot print_timing: id  0 | task 110006 | n_decoded =   1898, tg =   9.53 t/s, tg_3s =   9.50 t/s
240.43.617.909 I slot print_timing: id  0 | task 110006 | prompt eval time =    2201.74 ms /    81 tokens (   27.18 ms per token,    36.79 tokens per second)
240.43.617.915 I slot print_timing: id  0 | task 110006 |        eval time =  201408.58 ms /  1920 tokens (  104.90 ms per token,     9.53 tokens per second)
240.43.617.917 I slot print_timing: id  0 | task 110006 |       total time =  203610.31 ms /  2001 tokens
240.43.617.919 I slot print_timing: id  0 | task 110006 |    graphs reused =     110138
240.43.618.066 I slot      release: id  0 | task 110006 | stop processing: n_tokens = 2000, truncated = 0
240.43.655.275 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 112505219214
240.43.655.517 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 558.082 MiB)
240.44.172.637 I slot launch_slot_: id  0 | task 111928 | processing task, is_child = 0
240.55.905.803 I slot print_timing: id  0 | task 111928 | n_decoded =    100, tg =   9.65 t/s, tg_3s =   9.65 t/s
240.58.939.530 I slot print_timing: id  0 | task 111928 | n_decoded =    129, tg =   9.63 t/s, tg_3s =   9.56 t/s
241.01.973.634 I slot print_timing: id  0 | task 111928 | n_decoded =    158, tg =   9.62 t/s, tg_3s =   9.56 t/s
241.05.009.108 I slot print_timing: id  0 | task 111928 | n_decoded =    187, tg =   9.61 t/s, tg_3s =   9.55 t/s
241.08.050.549 I slot print_timing: id  0 | task 111928 | n_decoded =    216, tg =   9.60 t/s, tg_3s =   9.53 t/s
241.11.087.057 I slot print_timing: id  0 | task 111928 | n_decoded =    245, tg =   9.59 t/s, tg_3s =   9.55 t/s
241.14.122.289 I slot print_timing: id  0 | task 111928 | n_decoded =    274, tg =   9.59 t/s, tg_3s =   9.55 t/s
241.17.158.289 I slot print_timing: id  0 | task 111928 | n_decoded =    303, tg =   9.58 t/s, tg_3s =   9.55 t/s
241.20.193.666 I slot print_timing: id  0 | task 111928 | n_decoded =    332, tg =   9.58 t/s, tg_3s =   9.55 t/s
241.23.228.996 I slot print_timing: id  0 | task 111928 | n_decoded =    361, tg =   9.58 t/s, tg_3s =   9.55 t/s
241.26.264.181 I slot print_timing: id  0 | task 111928 | n_decoded =    390, tg =   9.58 t/s, tg_3s =   9.55 t/s
241.29.299.470 I slot print_timing: id  0 | task 111928 | n_decoded =    419, tg =   9.58 t/s, tg_3s =   9.55 t/s
241.32.335.632 I slot print_timing: id  0 | task 111928 | n_decoded =    448, tg =   9.57 t/s, tg_3s =   9.55 t/s
241.35.380.532 I slot print_timing: id  0 | task 111928 | n_decoded =    477, tg =   9.57 t/s, tg_3s =   9.52 t/s
241.38.418.072 I slot print_timing: id  0 | task 111928 | n_decoded =    506, tg =   9.57 t/s, tg_3s =   9.55 t/s
241.41.455.527 I slot print_timing: id  0 | task 111928 | n_decoded =    535, tg =   9.57 t/s, tg_3s =   9.55 t/s
241.44.493.070 I slot print_timing: id  0 | task 111928 | n_decoded =    564, tg =   9.57 t/s, tg_3s =   9.55 t/s
241.47.530.483 I slot print_timing: id  0 | task 111928 | n_decoded =    593, tg =   9.57 t/s, tg_3s =   9.55 t/s
241.50.568.441 I slot print_timing: id  0 | task 111928 | n_decoded =    622, tg =   9.57 t/s, tg_3s =   9.55 t/s
241.53.607.162 I slot print_timing: id  0 | task 111928 | n_decoded =    651, tg =   9.56 t/s, tg_3s =   9.54 t/s
241.56.644.677 I slot print_timing: id  0 | task 111928 | n_decoded =    680, tg =   9.56 t/s, tg_3s =   9.55 t/s
241.59.689.500 I slot print_timing: id  0 | task 111928 | n_decoded =    709, tg =   9.56 t/s, tg_3s =   9.52 t/s
242.02.734.338 I slot print_timing: id  0 | task 111928 | n_decoded =    738, tg =   9.56 t/s, tg_3s =   9.52 t/s
242.05.779.571 I slot print_timing: id  0 | task 111928 | n_decoded =    767, tg =   9.56 t/s, tg_3s =   9.52 t/s
242.08.825.630 I slot print_timing: id  0 | task 111928 | n_decoded =    796, tg =   9.56 t/s, tg_3s =   9.52 t/s
242.11.870.580 I slot print_timing: id  0 | task 111928 | n_decoded =    825, tg =   9.56 t/s, tg_3s =   9.52 t/s
242.14.915.506 I slot print_timing: id  0 | task 111928 | n_decoded =    854, tg =   9.56 t/s, tg_3s =   9.52 t/s
242.17.960.563 I slot print_timing: id  0 | task 111928 | n_decoded =    883, tg =   9.55 t/s, tg_3s =   9.52 t/s
242.21.005.515 I slot print_timing: id  0 | task 111928 | n_decoded =    912, tg =   9.55 t/s, tg_3s =   9.52 t/s
242.24.050.366 I slot print_timing: id  0 | task 111928 | n_decoded =    941, tg =   9.55 t/s, tg_3s =   9.52 t/s
242.27.101.886 I slot print_timing: id  0 | task 111928 | n_decoded =    970, tg =   9.55 t/s, tg_3s =   9.50 t/s
242.30.146.825 I slot print_timing: id  0 | task 111928 | n_decoded =    999, tg =   9.55 t/s, tg_3s =   9.52 t/s
242.33.191.659 I slot print_timing: id  0 | task 111928 | n_decoded =   1028, tg =   9.55 t/s, tg_3s =   9.52 t/s
242.36.238.185 I slot print_timing: id  0 | task 111928 | n_decoded =   1057, tg =   9.55 t/s, tg_3s =   9.52 t/s
242.39.283.163 I slot print_timing: id  0 | task 111928 | n_decoded =   1086, tg =   9.55 t/s, tg_3s =   9.52 t/s
242.42.328.120 I slot print_timing: id  0 | task 111928 | n_decoded =   1115, tg =   9.55 t/s, tg_3s =   9.52 t/s
242.45.373.055 I slot print_timing: id  0 | task 111928 | n_decoded =   1144, tg =   9.55 t/s, tg_3s =   9.52 t/s
242.48.418.161 I slot print_timing: id  0 | task 111928 | n_decoded =   1173, tg =   9.55 t/s, tg_3s =   9.52 t/s
242.51.463.170 I slot print_timing: id  0 | task 111928 | n_decoded =   1202, tg =   9.55 t/s, tg_3s =   9.52 t/s
242.54.514.802 I slot print_timing: id  0 | task 111928 | n_decoded =   1231, tg =   9.54 t/s, tg_3s =   9.50 t/s
242.57.560.049 I slot print_timing: id  0 | task 111928 | n_decoded =   1260, tg =   9.54 t/s, tg_3s =   9.52 t/s
243.00.605.051 I slot print_timing: id  0 | task 111928 | n_decoded =   1289, tg =   9.54 t/s, tg_3s =   9.52 t/s
243.03.651.338 I slot print_timing: id  0 | task 111928 | n_decoded =   1318, tg =   9.54 t/s, tg_3s =   9.52 t/s
243.06.697.852 I slot print_timing: id  0 | task 111928 | n_decoded =   1347, tg =   9.54 t/s, tg_3s =   9.52 t/s
243.09.742.861 I slot print_timing: id  0 | task 111928 | n_decoded =   1376, tg =   9.54 t/s, tg_3s =   9.52 t/s
243.12.787.837 I slot print_timing: id  0 | task 111928 | n_decoded =   1405, tg =   9.54 t/s, tg_3s =   9.52 t/s
243.15.833.237 I slot print_timing: id  0 | task 111928 | n_decoded =   1434, tg =   9.54 t/s, tg_3s =   9.52 t/s
243.18.878.134 I slot print_timing: id  0 | task 111928 | n_decoded =   1463, tg =   9.54 t/s, tg_3s =   9.52 t/s
243.21.929.866 I slot print_timing: id  0 | task 111928 | n_decoded =   1492, tg =   9.54 t/s, tg_3s =   9.50 t/s
243.24.975.151 I slot print_timing: id  0 | task 111928 | n_decoded =   1521, tg =   9.54 t/s, tg_3s =   9.52 t/s
243.28.020.511 I slot print_timing: id  0 | task 111928 | n_decoded =   1550, tg =   9.54 t/s, tg_3s =   9.52 t/s
243.31.067.534 I slot print_timing: id  0 | task 111928 | n_decoded =   1579, tg =   9.54 t/s, tg_3s =   9.52 t/s
243.34.112.636 I slot print_timing: id  0 | task 111928 | n_decoded =   1608, tg =   9.54 t/s, tg_3s =   9.52 t/s
243.37.157.811 I slot print_timing: id  0 | task 111928 | n_decoded =   1637, tg =   9.54 t/s, tg_3s =   9.52 t/s
243.40.203.157 I slot print_timing: id  0 | task 111928 | n_decoded =   1666, tg =   9.54 t/s, tg_3s =   9.52 t/s
243.43.248.361 I slot print_timing: id  0 | task 111928 | n_decoded =   1695, tg =   9.54 t/s, tg_3s =   9.52 t/s
243.46.293.650 I slot print_timing: id  0 | task 111928 | n_decoded =   1724, tg =   9.54 t/s, tg_3s =   9.52 t/s
243.49.350.648 I slot print_timing: id  0 | task 111928 | n_decoded =   1753, tg =   9.54 t/s, tg_3s =   9.49 t/s
243.52.402.328 I slot print_timing: id  0 | task 111928 | n_decoded =   1782, tg =   9.54 t/s, tg_3s =   9.50 t/s
243.55.453.823 I slot print_timing: id  0 | task 111928 | n_decoded =   1811, tg =   9.54 t/s, tg_3s =   9.50 t/s
243.58.506.172 I slot print_timing: id  0 | task 111928 | n_decoded =   1840, tg =   9.54 t/s, tg_3s =   9.50 t/s
244.01.558.843 I slot print_timing: id  0 | task 111928 | n_decoded =   1869, tg =   9.53 t/s, tg_3s =   9.50 t/s
244.04.610.550 I slot print_timing: id  0 | task 111928 | n_decoded =   1898, tg =   9.53 t/s, tg_3s =   9.50 t/s
244.07.662.378 I slot print_timing: id  0 | task 111928 | n_decoded =   1927, tg =   9.53 t/s, tg_3s =   9.50 t/s
244.10.713.963 I slot print_timing: id  0 | task 111928 | n_decoded =   1956, tg =   9.53 t/s, tg_3s =   9.50 t/s
244.13.765.635 I slot print_timing: id  0 | task 111928 | n_decoded =   1985, tg =   9.53 t/s, tg_3s =   9.50 t/s
244.16.824.344 I slot print_timing: id  0 | task 111928 | n_decoded =   2014, tg =   9.53 t/s, tg_3s =   9.48 t/s
244.19.876.045 I slot print_timing: id  0 | task 111928 | n_decoded =   2043, tg =   9.53 t/s, tg_3s =   9.50 t/s
244.22.928.432 I slot print_timing: id  0 | task 111928 | n_decoded =   2072, tg =   9.53 t/s, tg_3s =   9.50 t/s
244.25.980.406 I slot print_timing: id  0 | task 111928 | n_decoded =   2101, tg =   9.53 t/s, tg_3s =   9.50 t/s
244.29.035.656 I slot print_timing: id  0 | task 111928 | n_decoded =   2130, tg =   9.53 t/s, tg_3s =   9.49 t/s
244.32.087.494 I slot print_timing: id  0 | task 111928 | n_decoded =   2159, tg =   9.53 t/s, tg_3s =   9.50 t/s
244.35.139.333 I slot print_timing: id  0 | task 111928 | n_decoded =   2188, tg =   9.53 t/s, tg_3s =   9.50 t/s
244.38.191.239 I slot print_timing: id  0 | task 111928 | n_decoded =   2217, tg =   9.53 t/s, tg_3s =   9.50 t/s
244.41.249.556 I slot print_timing: id  0 | task 111928 | n_decoded =   2246, tg =   9.53 t/s, tg_3s =   9.48 t/s
244.44.301.699 I slot print_timing: id  0 | task 111928 | n_decoded =   2275, tg =   9.53 t/s, tg_3s =   9.50 t/s
244.47.353.893 I slot print_timing: id  0 | task 111928 | n_decoded =   2304, tg =   9.53 t/s, tg_3s =   9.50 t/s
244.50.406.810 I slot print_timing: id  0 | task 111928 | n_decoded =   2333, tg =   9.53 t/s, tg_3s =   9.50 t/s
244.53.459.022 I slot print_timing: id  0 | task 111928 | n_decoded =   2362, tg =   9.53 t/s, tg_3s =   9.50 t/s
244.56.512.493 I slot print_timing: id  0 | task 111928 | n_decoded =   2391, tg =   9.53 t/s, tg_3s =   9.50 t/s
244.59.564.666 I slot print_timing: id  0 | task 111928 | n_decoded =   2420, tg =   9.53 t/s, tg_3s =   9.50 t/s
245.02.616.736 I slot print_timing: id  0 | task 111928 | n_decoded =   2449, tg =   9.53 t/s, tg_3s =   9.50 t/s
245.05.669.020 I slot print_timing: id  0 | task 111928 | n_decoded =   2478, tg =   9.53 t/s, tg_3s =   9.50 t/s
245.08.729.787 I slot print_timing: id  0 | task 111928 | n_decoded =   2507, tg =   9.53 t/s, tg_3s =   9.47 t/s
245.11.788.420 I slot print_timing: id  0 | task 111928 | n_decoded =   2536, tg =   9.53 t/s, tg_3s =   9.48 t/s
245.14.846.974 I slot print_timing: id  0 | task 111928 | n_decoded =   2565, tg =   9.52 t/s, tg_3s =   9.48 t/s
245.17.589.415 I slot print_timing: id  0 | task 111928 | prompt eval time =    1371.32 ms /    63 tokens (   21.77 ms per token,    45.94 tokens per second)
245.17.589.421 I slot print_timing: id  0 | task 111928 |        eval time =  272045.41 ms /  2591 tokens (  105.00 ms per token,     9.52 tokens per second)
245.17.589.423 I slot print_timing: id  0 | task 111928 |       total time =  273416.74 ms /  2654 tokens
245.17.589.424 I slot print_timing: id  0 | task 111928 |    graphs reused =     112717
245.17.589.585 I slot      release: id  0 | task 111928 | stop processing: n_tokens = 2653, truncated = 0
245.17.623.787 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 112779190733
245.18.145.538 I slot launch_slot_: id  0 | task 114521 | processing task, is_child = 0
245.29.873.395 I slot print_timing: id  0 | task 114521 | n_decoded =    100, tg =   9.65 t/s, tg_3s =   9.65 t/s
245.32.909.433 I slot print_timing: id  0 | task 114521 | n_decoded =    129, tg =   9.62 t/s, tg_3s =   9.55 t/s
245.35.945.052 I slot print_timing: id  0 | task 114521 | n_decoded =    158, tg =   9.61 t/s, tg_3s =   9.55 t/s
245.38.980.819 I slot print_timing: id  0 | task 114521 | n_decoded =    187, tg =   9.60 t/s, tg_3s =   9.55 t/s
245.42.023.470 I slot print_timing: id  0 | task 114521 | n_decoded =    216, tg =   9.59 t/s, tg_3s =   9.53 t/s
245.45.061.819 I slot print_timing: id  0 | task 114521 | n_decoded =    245, tg =   9.59 t/s, tg_3s =   9.54 t/s
245.48.098.787 I slot print_timing: id  0 | task 114521 | n_decoded =    274, tg =   9.58 t/s, tg_3s =   9.55 t/s
245.51.135.820 I slot print_timing: id  0 | task 114521 | n_decoded =    303, tg =   9.58 t/s, tg_3s =   9.55 t/s
245.54.170.841 I slot print_timing: id  0 | task 114521 | n_decoded =    332, tg =   9.58 t/s, tg_3s =   9.56 t/s
245.57.206.028 I slot print_timing: id  0 | task 114521 | n_decoded =    361, tg =   9.58 t/s, tg_3s =   9.55 t/s
246.00.241.119 I slot print_timing: id  0 | task 114521 | n_decoded =    390, tg =   9.57 t/s, tg_3s =   9.55 t/s
246.03.276.965 I slot print_timing: id  0 | task 114521 | n_decoded =    419, tg =   9.57 t/s, tg_3s =   9.55 t/s
246.06.313.462 I slot print_timing: id  0 | task 114521 | n_decoded =    448, tg =   9.57 t/s, tg_3s =   9.55 t/s
246.09.355.679 I slot print_timing: id  0 | task 114521 | n_decoded =    477, tg =   9.57 t/s, tg_3s =   9.53 t/s
246.12.392.755 I slot print_timing: id  0 | task 114521 | n_decoded =    506, tg =   9.57 t/s, tg_3s =   9.55 t/s
246.15.430.426 I slot print_timing: id  0 | task 114521 | n_decoded =    535, tg =   9.57 t/s, tg_3s =   9.55 t/s
246.18.468.795 I slot print_timing: id  0 | task 114521 | n_decoded =    564, tg =   9.57 t/s, tg_3s =   9.54 t/s
246.21.505.999 I slot print_timing: id  0 | task 114521 | n_decoded =    593, tg =   9.56 t/s, tg_3s =   9.55 t/s
246.24.543.051 I slot print_timing: id  0 | task 114521 | n_decoded =    622, tg =   9.56 t/s, tg_3s =   9.55 t/s
246.27.580.122 I slot print_timing: id  0 | task 114521 | n_decoded =    651, tg =   9.56 t/s, tg_3s =   9.55 t/s
246.30.617.313 I slot print_timing: id  0 | task 114521 | n_decoded =    680, tg =   9.56 t/s, tg_3s =   9.55 t/s
246.33.654.370 I slot print_timing: id  0 | task 114521 | n_decoded =    709, tg =   9.56 t/s, tg_3s =   9.55 t/s
246.36.701.017 I slot print_timing: id  0 | task 114521 | n_decoded =    738, tg =   9.56 t/s, tg_3s =   9.52 t/s
246.39.745.993 I slot print_timing: id  0 | task 114521 | n_decoded =    767, tg =   9.56 t/s, tg_3s =   9.52 t/s
246.42.791.200 I slot print_timing: id  0 | task 114521 | n_decoded =    796, tg =   9.56 t/s, tg_3s =   9.52 t/s
246.45.837.000 I slot print_timing: id  0 | task 114521 | n_decoded =    825, tg =   9.56 t/s, tg_3s =   9.52 t/s
246.48.881.765 I slot print_timing: id  0 | task 114521 | n_decoded =    854, tg =   9.56 t/s, tg_3s =   9.52 t/s
246.51.926.177 I slot print_timing: id  0 | task 114521 | n_decoded =    883, tg =   9.55 t/s, tg_3s =   9.53 t/s
246.54.970.656 I slot print_timing: id  0 | task 114521 | n_decoded =    912, tg =   9.55 t/s, tg_3s =   9.53 t/s
246.58.015.189 I slot print_timing: id  0 | task 114521 | n_decoded =    941, tg =   9.55 t/s, tg_3s =   9.53 t/s
247.01.059.769 I slot print_timing: id  0 | task 114521 | n_decoded =    970, tg =   9.55 t/s, tg_3s =   9.53 t/s
247.04.111.009 I slot print_timing: id  0 | task 114521 | n_decoded =    999, tg =   9.55 t/s, tg_3s =   9.50 t/s
247.07.155.988 I slot print_timing: id  0 | task 114521 | n_decoded =   1028, tg =   9.55 t/s, tg_3s =   9.52 t/s
247.10.201.167 I slot print_timing: id  0 | task 114521 | n_decoded =   1057, tg =   9.55 t/s, tg_3s =   9.52 t/s
247.13.247.019 I slot print_timing: id  0 | task 114521 | n_decoded =   1086, tg =   9.55 t/s, tg_3s =   9.52 t/s
247.16.292.008 I slot print_timing: id  0 | task 114521 | n_decoded =   1115, tg =   9.55 t/s, tg_3s =   9.52 t/s
247.19.336.588 I slot print_timing: id  0 | task 114521 | n_decoded =   1144, tg =   9.55 t/s, tg_3s =   9.53 t/s
247.22.381.252 I slot print_timing: id  0 | task 114521 | n_decoded =   1173, tg =   9.55 t/s, tg_3s =   9.52 t/s
247.25.426.073 I slot print_timing: id  0 | task 114521 | n_decoded =   1202, tg =   9.55 t/s, tg_3s =   9.52 t/s
247.28.470.488 I slot print_timing: id  0 | task 114521 | n_decoded =   1231, tg =   9.55 t/s, tg_3s =   9.53 t/s
247.31.521.703 I slot print_timing: id  0 | task 114521 | n_decoded =   1260, tg =   9.54 t/s, tg_3s =   9.50 t/s
247.34.566.950 I slot print_timing: id  0 | task 114521 | n_decoded =   1289, tg =   9.54 t/s, tg_3s =   9.52 t/s
247.37.612.850 I slot print_timing: id  0 | task 114521 | n_decoded =   1318, tg =   9.54 t/s, tg_3s =   9.52 t/s
247.40.657.738 I slot print_timing: id  0 | task 114521 | n_decoded =   1347, tg =   9.54 t/s, tg_3s =   9.52 t/s
247.43.702.608 I slot print_timing: id  0 | task 114521 | n_decoded =   1376, tg =   9.54 t/s, tg_3s =   9.52 t/s
247.46.747.472 I slot print_timing: id  0 | task 114521 | n_decoded =   1405, tg =   9.54 t/s, tg_3s =   9.52 t/s
247.49.792.374 I slot print_timing: id  0 | task 114521 | n_decoded =   1434, tg =   9.54 t/s, tg_3s =   9.52 t/s
247.52.837.513 I slot print_timing: id  0 | task 114521 | n_decoded =   1463, tg =   9.54 t/s, tg_3s =   9.52 t/s
247.55.882.215 I slot print_timing: id  0 | task 114521 | n_decoded =   1492, tg =   9.54 t/s, tg_3s =   9.52 t/s
247.57.043.734 I slot print_timing: id  0 | task 114521 | prompt eval time =    1360.19 ms /    42 tokens (   32.39 ms per token,    30.88 tokens per second)
247.57.043.741 I slot print_timing: id  0 | task 114521 |        eval time =  157537.98 ms /  1503 tokens (  104.82 ms per token,     9.54 tokens per second)
247.57.043.742 I slot print_timing: id  0 | task 114521 |       total time =  158898.17 ms /  1545 tokens
247.57.043.744 I slot print_timing: id  0 | task 114521 |    graphs reused =     114212
247.57.043.824 I slot      release: id  0 | task 114521 | stop processing: n_tokens = 1544, truncated = 0
247.57.077.573 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 112938644972
247.57.077.756 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 330.637 MiB)
247.57.100.383 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 358.583 MiB)
247.57.576.536 I slot launch_slot_: id  0 | task 116026 | processing task, is_child = 0
248.09.302.470 I slot print_timing: id  0 | task 116026 | n_decoded =    100, tg =   9.65 t/s, tg_3s =   9.65 t/s
248.12.335.967 I slot print_timing: id  0 | task 116026 | n_decoded =    129, tg =   9.63 t/s, tg_3s =   9.56 t/s
248.15.369.624 I slot print_timing: id  0 | task 116026 | n_decoded =    158, tg =   9.61 t/s, tg_3s =   9.56 t/s
248.18.404.289 I slot print_timing: id  0 | task 116026 | n_decoded =    187, tg =   9.61 t/s, tg_3s =   9.56 t/s
