0.00.176.935 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.265.869 I srv    load_model: loading model '/home/mark/AI/Models/Nemotron/Puzzle-75B/Puzzle-75B-A9B-UD-IQ4-XL.gguf'
1.42.849.265 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
1.42.929.306 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
1.42.930.055 I srv  llama_server: model loaded
1.42.930.070 I srv  llama_server: listening on http://0.0.0.0:8091
1.48.821.848 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
27.53.051.982 I slot print_timing: id  0 | task 11075 |        eval time =   17896.31 ms /   196 tokens (   91.31 ms per token,    10.95 tokens per second)
27.53.051.983 I slot print_timing: id  0 | task 11075 |       total time =   24725.44 ms /   679 tokens
27.53.051.985 I slot print_timing: id  0 | task 11075 |    graphs reused =      13628
27.53.052.368 I slot      release: id  0 | task 11075 | stop processing: n_tokens = 678, truncated = 0
27.53.052.419 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 344777787222
27.53.052.558 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 377.041 MiB)
27.53.550.717 I slot launch_slot_: id  0 | task 11306 | processing task, is_child = 0
27.57.276.701 I slot print_timing: id  0 | task 11306 | prompt processing, n_tokens =    283, progress = 0.68, t =   3.73 s / 75.95 tokens per second
27.58.644.741 I slot print_timing: id  0 | task 11306 | prompt processing, n_tokens =    372, progress = 0.90, t =   5.09 s / 73.03 tokens per second
27.59.514.209 I slot print_timing: id  0 | task 11306 | prompt processing, n_tokens =    411, progress = 0.99, t =   5.96 s / 68.92 tokens per second
28.08.722.698 I slot print_timing: id  0 | task 11306 | n_decoded =    100, tg =  11.02 t/s, tg_3s =  11.02 t/s
28.11.750.131 I slot print_timing: id  0 | task 11306 | n_decoded =    133, tg =  10.99 t/s, tg_3s =  10.90 t/s
28.14.782.496 I slot print_timing: id  0 | task 11306 | n_decoded =    166, tg =  10.97 t/s, tg_3s =  10.88 t/s
28.17.808.713 I slot print_timing: id  0 | task 11306 | n_decoded =    199, tg =  10.96 t/s, tg_3s =  10.90 t/s
28.20.839.020 I slot print_timing: id  0 | task 11306 | n_decoded =    232, tg =  10.95 t/s, tg_3s =  10.89 t/s
28.23.880.376 I slot print_timing: id  0 | task 11306 | n_decoded =    265, tg =  10.93 t/s, tg_3s =  10.85 t/s
28.26.907.011 I slot print_timing: id  0 | task 11306 | n_decoded =    298, tg =  10.93 t/s, tg_3s =  10.90 t/s
28.29.932.376 I slot print_timing: id  0 | task 11306 | n_decoded =    331, tg =  10.93 t/s, tg_3s =  10.91 t/s
28.32.963.361 I slot print_timing: id  0 | task 11306 | n_decoded =    364, tg =  10.92 t/s, tg_3s =  10.89 t/s
28.36.000.349 I slot print_timing: id  0 | task 11306 | n_decoded =    397, tg =  10.92 t/s, tg_3s =  10.87 t/s
28.39.029.621 I slot print_timing: id  0 | task 11306 | n_decoded =    430, tg =  10.92 t/s, tg_3s =  10.89 t/s
28.42.060.924 I slot print_timing: id  0 | task 11306 | n_decoded =    463, tg =  10.92 t/s, tg_3s =  10.89 t/s
28.45.091.809 I slot print_timing: id  0 | task 11306 | n_decoded =    496, tg =  10.91 t/s, tg_3s =  10.89 t/s
28.48.120.591 I slot print_timing: id  0 | task 11306 | n_decoded =    529, tg =  10.91 t/s, tg_3s =  10.90 t/s
28.51.156.944 I slot print_timing: id  0 | task 11306 | n_decoded =    562, tg =  10.91 t/s, tg_3s =  10.87 t/s
28.54.187.522 I slot print_timing: id  0 | task 11306 | n_decoded =    595, tg =  10.91 t/s, tg_3s =  10.89 t/s
28.57.229.481 I slot print_timing: id  0 | task 11306 | n_decoded =    628, tg =  10.91 t/s, tg_3s =  10.85 t/s
29.00.258.287 I slot print_timing: id  0 | task 11306 | n_decoded =    661, tg =  10.91 t/s, tg_3s =  10.90 t/s
29.03.285.093 I slot print_timing: id  0 | task 11306 | n_decoded =    694, tg =  10.90 t/s, tg_3s =  10.90 t/s
29.06.313.490 I slot print_timing: id  0 | task 11306 | n_decoded =    727, tg =  10.90 t/s, tg_3s =  10.90 t/s
29.09.338.843 I slot print_timing: id  0 | task 11306 | n_decoded =    760, tg =  10.90 t/s, tg_3s =  10.91 t/s
29.12.366.176 I slot print_timing: id  0 | task 11306 | n_decoded =    793, tg =  10.90 t/s, tg_3s =  10.90 t/s
29.15.395.170 I slot print_timing: id  0 | task 11306 | n_decoded =    826, tg =  10.90 t/s, tg_3s =  10.89 t/s
29.18.422.055 I slot print_timing: id  0 | task 11306 | n_decoded =    859, tg =  10.90 t/s, tg_3s =  10.90 t/s
29.21.455.255 I slot print_timing: id  0 | task 11306 | n_decoded =    892, tg =  10.90 t/s, tg_3s =  10.88 t/s
29.24.482.357 I slot print_timing: id  0 | task 11306 | n_decoded =    925, tg =  10.90 t/s, tg_3s =  10.90 t/s
29.27.509.801 I slot print_timing: id  0 | task 11306 | n_decoded =    958, tg =  10.90 t/s, tg_3s =  10.90 t/s
29.30.536.178 I slot print_timing: id  0 | task 11306 | n_decoded =    991, tg =  10.90 t/s, tg_3s =  10.90 t/s
29.33.565.331 I slot print_timing: id  0 | task 11306 | n_decoded =   1024, tg =  10.90 t/s, tg_3s =  10.89 t/s
29.36.593.116 I slot print_timing: id  0 | task 11306 | n_decoded =   1057, tg =  10.90 t/s, tg_3s =  10.90 t/s
29.39.619.130 I slot print_timing: id  0 | task 11306 | n_decoded =   1090, tg =  10.90 t/s, tg_3s =  10.91 t/s
29.42.651.648 I slot print_timing: id  0 | task 11306 | n_decoded =   1123, tg =  10.90 t/s, tg_3s =  10.88 t/s
29.45.687.578 I slot print_timing: id  0 | task 11306 | n_decoded =   1156, tg =  10.90 t/s, tg_3s =  10.87 t/s
29.48.725.369 I slot print_timing: id  0 | task 11306 | n_decoded =   1189, tg =  10.90 t/s, tg_3s =  10.86 t/s
29.51.767.122 I slot print_timing: id  0 | task 11306 | n_decoded =   1222, tg =  10.90 t/s, tg_3s =  10.85 t/s
29.54.800.611 I slot print_timing: id  0 | task 11306 | n_decoded =   1255, tg =  10.90 t/s, tg_3s =  10.88 t/s
29.57.835.221 I slot print_timing: id  0 | task 11306 | n_decoded =   1288, tg =  10.90 t/s, tg_3s =  10.87 t/s
30.00.867.692 I slot print_timing: id  0 | task 11306 | n_decoded =   1321, tg =  10.90 t/s, tg_3s =  10.88 t/s
30.03.902.346 I slot print_timing: id  0 | task 11306 | n_decoded =   1354, tg =  10.90 t/s, tg_3s =  10.87 t/s
30.06.942.882 I slot print_timing: id  0 | task 11306 | n_decoded =   1387, tg =  10.90 t/s, tg_3s =  10.85 t/s
30.09.983.330 I slot print_timing: id  0 | task 11306 | n_decoded =   1420, tg =  10.89 t/s, tg_3s =  10.85 t/s
30.13.020.324 I slot print_timing: id  0 | task 11306 | n_decoded =   1453, tg =  10.89 t/s, tg_3s =  10.87 t/s
30.15.041.238 I slot print_timing: id  0 | task 11306 | prompt eval time =    6093.68 ms /   415 tokens (   14.68 ms per token,    68.10 tokens per second)
30.15.041.246 I slot print_timing: id  0 | task 11306 |        eval time =  135396.79 ms /  1475 tokens (   91.79 ms per token,    10.89 tokens per second)
30.15.041.248 I slot print_timing: id  0 | task 11306 |       total time =  141490.47 ms /  1890 tokens
30.15.041.260 I slot print_timing: id  0 | task 11306 |    graphs reused =      15095
30.15.041.668 I slot      release: id  0 | task 11306 | stop processing: n_tokens = 1889, truncated = 0
30.15.041.853 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 344919776522
30.15.042.075 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 378.502 MiB)
30.15.558.424 I slot launch_slot_: id  0 | task 11814 | processing task, is_child = 0
30.19.847.194 I slot print_timing: id  0 | task 11814 | prompt processing, n_tokens =    309, progress = 0.91, t =   4.29 s / 72.05 tokens per second
30.20.533.070 I slot print_timing: id  0 | task 11814 | prompt processing, n_tokens =    336, progress = 0.99, t =   4.97 s / 67.54 tokens per second
30.29.743.283 I slot print_timing: id  0 | task 11814 | n_decoded =    100, tg =  11.01 t/s, tg_3s =  11.01 t/s
30.30.383.909 I slot print_timing: id  0 | task 11814 | prompt eval time =    5105.57 ms /   340 tokens (   15.02 ms per token,    66.59 tokens per second)
30.30.383.918 I slot print_timing: id  0 | task 11814 |        eval time =    9719.85 ms /   107 tokens (   90.84 ms per token,    11.01 tokens per second)
30.30.383.919 I slot print_timing: id  0 | task 11814 |       total time =   14825.43 ms /   447 tokens
30.30.383.922 I slot print_timing: id  0 | task 11814 |    graphs reused =      15200
30.30.384.273 I slot      release: id  0 | task 11814 | stop processing: n_tokens = 446, truncated = 0
30.30.384.386 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 344935119126
30.30.384.494 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 383.430 MiB)
30.30.880.055 I slot launch_slot_: id  0 | task 13617 | processing task, is_child = 0
30.36.189.585 I slot print_timing: id  0 | task 13617 | prompt processing, n_tokens =    413, progress = 0.76, t =   5.31 s / 77.79 tokens per second
30.37.383.528 I slot print_timing: id  0 | task 13617 | prompt processing, n_tokens =    482, progress = 0.88, t =   6.50 s / 74.11 tokens per second
30.38.406.165 I slot print_timing: id  0 | task 13617 | prompt processing, n_tokens =    541, progress = 0.99, t =   7.53 s / 71.88 tokens per second
30.47.610.114 I slot print_timing: id  0 | task 13617 | n_decoded =    100, tg =  11.02 t/s, tg_3s =  11.02 t/s
30.50.628.506 I slot print_timing: id  0 | task 13617 | n_decoded =    133, tg =  11.00 t/s, tg_3s =  10.93 t/s
30.53.653.781 I slot print_timing: id  0 | task 13617 | n_decoded =    166, tg =  10.98 t/s, tg_3s =  10.91 t/s
30.56.677.964 I slot print_timing: id  0 | task 13617 | n_decoded =    199, tg =  10.97 t/s, tg_3s =  10.91 t/s
30.59.739.854 I slot print_timing: id  0 | task 13617 | n_decoded =    232, tg =  10.94 t/s, tg_3s =  10.78 t/s
31.02.783.792 I slot print_timing: id  0 | task 13617 | n_decoded =    265, tg =  10.93 t/s, tg_3s =  10.84 t/s
31.03.426.605 I slot print_timing: id  0 | task 13617 | prompt eval time =    7656.38 ms /   545 tokens (   14.05 ms per token,    71.18 tokens per second)
31.03.426.614 I slot print_timing: id  0 | task 13617 |        eval time =   24890.12 ms /   272 tokens (   91.51 ms per token,    10.93 tokens per second)
31.03.426.615 I slot print_timing: id  0 | task 13617 |       total time =   32546.50 ms /   817 tokens
31.03.426.617 I slot print_timing: id  0 | task 13617 |    graphs reused =      15469
31.03.427.129 I slot      release: id  0 | task 13617 | stop processing: n_tokens = 816, truncated = 0
31.03.427.198 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 344968161982
31.03.427.355 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 381.388 MiB)
31.03.917.932 I slot launch_slot_: id  0 | task 13817 | processing task, is_child = 0
31.07.052.964 I slot print_timing: id  0 | task 13817 | prompt processing, n_tokens =    250, progress = 0.65, t =   3.13 s / 79.75 tokens per second
31.08.385.924 I slot print_timing: id  0 | task 13817 | prompt processing, n_tokens =    333, progress = 0.87, t =   4.47 s / 74.53 tokens per second
31.09.322.805 I slot print_timing: id  0 | task 13817 | prompt processing, n_tokens =    378, progress = 0.99, t =   5.40 s / 69.94 tokens per second
31.18.626.403 I slot print_timing: id  0 | task 13817 | n_decoded =    100, tg =  10.90 t/s, tg_3s =  10.90 t/s
31.21.677.751 I slot print_timing: id  0 | task 13817 | n_decoded =    133, tg =  10.88 t/s, tg_3s =  10.81 t/s
31.24.728.694 I slot print_timing: id  0 | task 13817 | n_decoded =    166, tg =  10.87 t/s, tg_3s =  10.82 t/s
31.27.775.141 I slot print_timing: id  0 | task 13817 | n_decoded =    199, tg =  10.86 t/s, tg_3s =  10.83 t/s
31.30.820.844 I slot print_timing: id  0 | task 13817 | n_decoded =    232, tg =  10.86 t/s, tg_3s =  10.83 t/s
31.31.005.378 I slot print_timing: id  0 | task 13817 | prompt eval time =    5537.23 ms /   382 tokens (   14.50 ms per token,    68.99 tokens per second)
31.31.005.387 I slot print_timing: id  0 | task 13817 |        eval time =   21550.17 ms /   234 tokens (   92.09 ms per token,    10.86 tokens per second)
31.31.005.389 I slot print_timing: id  0 | task 13817 |       total time =   27087.39 ms /   616 tokens
31.31.005.390 I slot print_timing: id  0 | task 13817 |    graphs reused =      15700
31.31.005.724 I slot      release: id  0 | task 13817 | stop processing: n_tokens = 615, truncated = 0
31.31.005.785 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 344995740576
31.31.005.885 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 381.380 MiB)
31.31.508.763 I slot launch_slot_: id  0 | task 15296 | processing task, is_child = 0
31.35.751.018 I slot print_timing: id  0 | task 15296 | prompt processing, n_tokens =    321, progress = 0.71, t =   4.24 s / 75.67 tokens per second
31.37.112.167 I slot print_timing: id  0 | task 15296 | prompt processing, n_tokens =    410, progress = 0.91, t =   5.60 s / 73.17 tokens per second
31.37.999.586 I slot print_timing: id  0 | task 15296 | prompt processing, n_tokens =    449, progress = 0.99, t =   6.49 s / 69.18 tokens per second
31.47.445.479 I slot print_timing: id  0 | task 15296 | n_decoded =    100, tg =  10.74 t/s, tg_3s =  10.74 t/s
31.50.535.774 I slot print_timing: id  0 | task 15296 | n_decoded =    133, tg =  10.72 t/s, tg_3s =  10.68 t/s
31.53.536.704 I slot print_timing: id  0 | task 15296 | n_decoded =    165, tg =  10.71 t/s, tg_3s =  10.66 t/s
31.56.628.225 I slot print_timing: id  0 | task 15296 | n_decoded =    198, tg =  10.71 t/s, tg_3s =  10.67 t/s
31.59.629.212 I slot print_timing: id  0 | task 15296 | n_decoded =    230, tg =  10.70 t/s, tg_3s =  10.66 t/s
32.02.629.480 I slot print_timing: id  0 | task 15296 | n_decoded =    262, tg =  10.70 t/s, tg_3s =  10.67 t/s
32.05.722.395 I slot print_timing: id  0 | task 15296 | n_decoded =    295, tg =  10.69 t/s, tg_3s =  10.67 t/s
32.08.728.657 I slot print_timing: id  0 | task 15296 | n_decoded =    327, tg =  10.69 t/s, tg_3s =  10.64 t/s
32.11.731.155 I slot print_timing: id  0 | task 15296 | n_decoded =    359, tg =  10.69 t/s, tg_3s =  10.66 t/s
32.14.736.867 I slot print_timing: id  0 | task 15296 | n_decoded =    391, tg =  10.68 t/s, tg_3s =  10.65 t/s
32.17.800.051 I slot print_timing: id  0 | task 15296 | n_decoded =    424, tg =  10.69 t/s, tg_3s =  10.77 t/s
32.20.862.445 I slot print_timing: id  0 | task 15296 | n_decoded =    457, tg =  10.70 t/s, tg_3s =  10.78 t/s
32.23.920.901 I slot print_timing: id  0 | task 15296 | n_decoded =    490, tg =  10.70 t/s, tg_3s =  10.79 t/s
32.26.974.843 I slot print_timing: id  0 | task 15296 | n_decoded =    523, tg =  10.71 t/s, tg_3s =  10.81 t/s
32.30.031.810 I slot print_timing: id  0 | task 15296 | n_decoded =    556, tg =  10.71 t/s, tg_3s =  10.80 t/s
32.33.095.185 I slot print_timing: id  0 | task 15296 | n_decoded =    589, tg =  10.72 t/s, tg_3s =  10.77 t/s
32.36.155.677 I slot print_timing: id  0 | task 15296 | n_decoded =    622, tg =  10.72 t/s, tg_3s =  10.78 t/s
32.39.217.535 I slot print_timing: id  0 | task 15296 | n_decoded =    655, tg =  10.72 t/s, tg_3s =  10.78 t/s
32.42.273.922 I slot print_timing: id  0 | task 15296 | n_decoded =    688, tg =  10.73 t/s, tg_3s =  10.80 t/s
32.45.336.602 I slot print_timing: id  0 | task 15296 | n_decoded =    721, tg =  10.73 t/s, tg_3s =  10.77 t/s
32.48.395.801 I slot print_timing: id  0 | task 15296 | n_decoded =    754, tg =  10.73 t/s, tg_3s =  10.79 t/s
32.51.451.525 I slot print_timing: id  0 | task 15296 | n_decoded =    787, tg =  10.73 t/s, tg_3s =  10.80 t/s
32.54.510.823 I slot print_timing: id  0 | task 15296 | n_decoded =    820, tg =  10.74 t/s, tg_3s =  10.79 t/s
32.57.578.893 I slot print_timing: id  0 | task 15296 | n_decoded =    853, tg =  10.74 t/s, tg_3s =  10.76 t/s
33.00.640.725 I slot print_timing: id  0 | task 15296 | n_decoded =    886, tg =  10.74 t/s, tg_3s =  10.78 t/s
33.03.703.786 I slot print_timing: id  0 | task 15296 | n_decoded =    919, tg =  10.74 t/s, tg_3s =  10.77 t/s
33.06.770.698 I slot print_timing: id  0 | task 15296 | n_decoded =    952, tg =  10.74 t/s, tg_3s =  10.76 t/s
33.08.993.808 I slot print_timing: id  0 | task 15296 | prompt eval time =    6625.61 ms /   453 tokens (   14.63 ms per token,    68.37 tokens per second)
33.08.993.817 I slot print_timing: id  0 | task 15296 |        eval time =   90859.38 ms /   976 tokens (   93.09 ms per token,    10.74 tokens per second)
33.08.993.819 I slot print_timing: id  0 | task 15296 |       total time =   97484.99 ms /  1429 tokens
33.08.993.820 I slot print_timing: id  0 | task 15296 |    graphs reused =      16670
33.08.994.277 I slot      release: id  0 | task 15296 | stop processing: n_tokens = 1428, truncated = 0
33.08.994.411 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 345093729130
33.08.994.605 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 378.458 MiB)
33.09.525.226 I slot launch_slot_: id  0 | task 15407 | processing task, is_child = 0
33.13.850.562 I slot print_timing: id  0 | task 15407 | prompt processing, n_tokens =    333, progress = 0.72, t =   4.33 s / 76.99 tokens per second
33.15.226.215 I slot print_timing: id  0 | task 15407 | prompt processing, n_tokens =    424, progress = 0.91, t =   5.70 s / 74.37 tokens per second
33.16.085.834 I slot print_timing: id  0 | task 15407 | prompt processing, n_tokens =    461, progress = 0.99, t =   6.56 s / 70.27 tokens per second
33.24.862.368 I slot print_timing: id  0 | task 15407 | prompt eval time =    6694.49 ms /   465 tokens (   14.40 ms per token,    69.46 tokens per second)
33.24.862.376 I slot print_timing: id  0 | task 15407 |        eval time =    8642.58 ms /    94 tokens (   91.94 ms per token,    10.88 tokens per second)
33.24.862.378 I slot print_timing: id  0 | task 15407 |       total time =   15337.07 ms /   559 tokens
33.24.862.380 I slot print_timing: id  0 | task 15407 |    graphs reused =      16761
33.24.862.830 I slot      release: id  0 | task 15407 | stop processing: n_tokens = 558, truncated = 0
33.24.862.943 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 345109597682
33.24.863.099 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 391.711 MiB)
33.25.388.316 I slot launch_slot_: id  0 | task 15683 | processing task, is_child = 0
33.29.775.731 I slot print_timing: id  0 | task 15683 | prompt processing, n_tokens =    336, progress = 0.72, t =   4.39 s / 76.58 tokens per second
33.30.803.604 I slot print_timing: id  0 | task 15683 | prompt processing, n_tokens =    395, progress = 0.84, t =   5.42 s / 72.94 tokens per second
33.32.011.412 I slot print_timing: id  0 | task 15683 | prompt processing, n_tokens =    464, progress = 0.99, t =   6.62 s / 70.06 tokens per second
33.41.336.737 I slot print_timing: id  0 | task 15683 | n_decoded =    100, tg =  10.89 t/s, tg_3s =  10.89 t/s
33.44.386.481 I slot print_timing: id  0 | task 15683 | n_decoded =    133, tg =  10.87 t/s, tg_3s =  10.82 t/s
33.47.430.953 I slot print_timing: id  0 | task 15683 | n_decoded =    166, tg =  10.86 t/s, tg_3s =  10.84 t/s
33.50.480.704 I slot print_timing: id  0 | task 15683 | n_decoded =    199, tg =  10.86 t/s, tg_3s =  10.82 t/s
33.53.521.920 I slot print_timing: id  0 | task 15683 | n_decoded =    232, tg =  10.86 t/s, tg_3s =  10.85 t/s
33.56.568.007 I slot print_timing: id  0 | task 15683 | n_decoded =    265, tg =  10.85 t/s, tg_3s =  10.83 t/s
33.59.618.371 I slot print_timing: id  0 | task 15683 | n_decoded =    298, tg =  10.85 t/s, tg_3s =  10.82 t/s
34.02.682.299 I slot print_timing: id  0 | task 15683 | n_decoded =    331, tg =  10.84 t/s, tg_3s =  10.77 t/s
34.05.768.924 I slot print_timing: id  0 | task 15683 | n_decoded =    364, tg =  10.83 t/s, tg_3s =  10.69 t/s
34.08.822.479 I slot print_timing: id  0 | task 15683 | n_decoded =    397, tg =  10.83 t/s, tg_3s =  10.81 t/s
34.11.877.244 I slot print_timing: id  0 | task 15683 | n_decoded =    430, tg =  10.82 t/s, tg_3s =  10.80 t/s
34.14.931.450 I slot print_timing: id  0 | task 15683 | n_decoded =    463, tg =  10.82 t/s, tg_3s =  10.80 t/s
34.17.987.778 I slot print_timing: id  0 | task 15683 | n_decoded =    496, tg =  10.82 t/s, tg_3s =  10.80 t/s
34.21.044.992 I slot print_timing: id  0 | task 15683 | n_decoded =    529, tg =  10.82 t/s, tg_3s =  10.79 t/s
34.24.103.800 I slot print_timing: id  0 | task 15683 | n_decoded =    562, tg =  10.82 t/s, tg_3s =  10.79 t/s
34.27.162.075 I slot print_timing: id  0 | task 15683 | n_decoded =    595, tg =  10.82 t/s, tg_3s =  10.79 t/s
34.30.228.269 I slot print_timing: id  0 | task 15683 | n_decoded =    628, tg =  10.81 t/s, tg_3s =  10.76 t/s
34.33.289.074 I slot print_timing: id  0 | task 15683 | n_decoded =    661, tg =  10.81 t/s, tg_3s =  10.78 t/s
34.36.354.511 I slot print_timing: id  0 | task 15683 | n_decoded =    694, tg =  10.81 t/s, tg_3s =  10.77 t/s
34.37.653.949 I slot print_timing: id  0 | task 15683 | prompt eval time =    6761.63 ms /   468 tokens (   14.45 ms per token,    69.21 tokens per second)
34.37.653.957 I slot print_timing: id  0 | task 15683 |        eval time =   65503.93 ms /   708 tokens (   92.52 ms per token,    10.81 tokens per second)
34.37.653.959 I slot print_timing: id  0 | task 15683 |       total time =   72265.56 ms /  1176 tokens
34.37.653.960 I slot print_timing: id  0 | task 15683 |    graphs reused =      17464
34.37.654.583 I slot      release: id  0 | task 15683 | stop processing: n_tokens = 1175, truncated = 0
34.37.654.833 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 345182389436
34.37.655.054 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 380.192 MiB)
34.38.236.676 I slot launch_slot_: id  0 | task 15921 | processing task, is_child = 0
34.42.160.657 I slot print_timing: id  0 | task 15921 | prompt processing, n_tokens =    295, progress = 0.69, t =   3.92 s / 75.18 tokens per second
34.43.546.064 I slot print_timing: id  0 | task 15921 | prompt processing, n_tokens =    384, progress = 0.90, t =   5.31 s / 72.33 tokens per second
34.44.420.751 I slot print_timing: id  0 | task 15921 | prompt processing, n_tokens =    423, progress = 0.99, t =   6.18 s / 68.40 tokens per second
34.53.722.746 I slot print_timing: id  0 | task 15921 | n_decoded =    100, tg =  10.91 t/s, tg_3s =  10.91 t/s
34.56.776.044 I slot print_timing: id  0 | task 15921 | n_decoded =    133, tg =  10.88 t/s, tg_3s =  10.81 t/s
34.59.831.053 I slot print_timing: id  0 | task 15921 | n_decoded =    166, tg =  10.87 t/s, tg_3s =  10.80 t/s
35.02.885.015 I slot print_timing: id  0 | task 15921 | n_decoded =    199, tg =  10.86 t/s, tg_3s =  10.81 t/s
35.05.941.763 I slot print_timing: id  0 | task 15921 | n_decoded =    232, tg =  10.85 t/s, tg_3s =  10.80 t/s
35.09.003.343 I slot print_timing: id  0 | task 15921 | n_decoded =    265, tg =  10.84 t/s, tg_3s =  10.78 t/s
35.12.052.327 I slot print_timing: id  0 | task 15921 | n_decoded =    298, tg =  10.84 t/s, tg_3s =  10.82 t/s
35.15.099.773 I slot print_timing: id  0 | task 15921 | n_decoded =    331, tg =  10.84 t/s, tg_3s =  10.83 t/s
35.18.172.054 I slot print_timing: id  0 | task 15921 | n_decoded =    364, tg =  10.83 t/s, tg_3s =  10.74 t/s
35.21.214.569 I slot print_timing: id  0 | task 15921 | n_decoded =    397, tg =  10.83 t/s, tg_3s =  10.85 t/s
35.24.248.745 I slot print_timing: id  0 | task 15921 | n_decoded =    430, tg =  10.83 t/s, tg_3s =  10.88 t/s
35.27.291.244 I slot print_timing: id  0 | task 15921 | n_decoded =    463, tg =  10.83 t/s, tg_3s =  10.85 t/s
35.30.329.538 I slot print_timing: id  0 | task 15921 | n_decoded =    496, tg =  10.84 t/s, tg_3s =  10.86 t/s
35.33.369.818 I slot print_timing: id  0 | task 15921 | n_decoded =    529, tg =  10.84 t/s, tg_3s =  10.85 t/s
35.36.411.746 I slot print_timing: id  0 | task 15921 | n_decoded =    562, tg =  10.84 t/s, tg_3s =  10.85 t/s
35.39.445.574 I slot print_timing: id  0 | task 15921 | n_decoded =    595, tg =  10.84 t/s, tg_3s =  10.88 t/s
35.42.484.498 I slot print_timing: id  0 | task 15921 | n_decoded =    628, tg =  10.84 t/s, tg_3s =  10.86 t/s
35.45.515.027 I slot print_timing: id  0 | task 15921 | n_decoded =    661, tg =  10.84 t/s, tg_3s =  10.89 t/s
35.48.545.776 I slot print_timing: id  0 | task 15921 | n_decoded =    694, tg =  10.84 t/s, tg_3s =  10.89 t/s
35.51.583.007 I slot print_timing: id  0 | task 15921 | n_decoded =    727, tg =  10.85 t/s, tg_3s =  10.87 t/s
35.54.615.241 I slot print_timing: id  0 | task 15921 | n_decoded =    760, tg =  10.85 t/s, tg_3s =  10.88 t/s
35.57.650.696 I slot print_timing: id  0 | task 15921 | n_decoded =    793, tg =  10.85 t/s, tg_3s =  10.87 t/s
36.00.684.022 I slot print_timing: id  0 | task 15921 | n_decoded =    826, tg =  10.85 t/s, tg_3s =  10.88 t/s
36.03.722.515 I slot print_timing: id  0 | task 15921 | n_decoded =    859, tg =  10.85 t/s, tg_3s =  10.86 t/s
36.06.752.918 I slot print_timing: id  0 | task 15921 | n_decoded =    892, tg =  10.85 t/s, tg_3s =  10.89 t/s
36.09.785.236 I slot print_timing: id  0 | task 15921 | n_decoded =    925, tg =  10.85 t/s, tg_3s =  10.88 t/s
36.10.245.773 I slot print_timing: id  0 | task 15921 | prompt eval time =    6316.06 ms /   427 tokens (   14.79 ms per token,    67.61 tokens per second)
36.10.245.782 I slot print_timing: id  0 | task 15921 |        eval time =   85692.98 ms /   930 tokens (   92.14 ms per token,    10.85 tokens per second)
36.10.245.783 I slot print_timing: id  0 | task 15921 |       total time =   92009.04 ms /  1357 tokens
36.10.245.785 I slot print_timing: id  0 | task 15921 |    graphs reused =      18388
36.10.246.332 I slot      release: id  0 | task 15921 | stop processing: n_tokens = 1356, truncated = 0
36.10.246.480 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 345274981185
36.10.246.686 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 384.319 MiB)
36.10.816.859 I slot launch_slot_: id  0 | task 16901 | processing task, is_child = 0
36.15.430.908 I slot print_timing: id  0 | task 16901 | prompt processing, n_tokens =    364, progress = 0.73, t =   4.61 s / 78.89 tokens per second
36.16.740.599 I slot print_timing: id  0 | task 16901 | prompt processing, n_tokens =    445, progress = 0.90, t =   5.92 s / 75.12 tokens per second
36.17.665.175 I slot print_timing: id  0 | task 16901 | prompt processing, n_tokens =    492, progress = 0.99, t =   6.85 s / 71.84 tokens per second
36.26.966.267 I slot print_timing: id  0 | task 16901 | n_decoded =    100, tg =  10.91 t/s, tg_3s =  10.91 t/s
36.30.011.381 I slot print_timing: id  0 | task 16901 | n_decoded =    133, tg =  10.89 t/s, tg_3s =  10.84 t/s
36.33.063.053 I slot print_timing: id  0 | task 16901 | n_decoded =    166, tg =  10.87 t/s, tg_3s =  10.81 t/s
36.36.112.195 I slot print_timing: id  0 | task 16901 | n_decoded =    199, tg =  10.87 t/s, tg_3s =  10.82 t/s
