0.00.057.543 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.058.208 W srv  llama_server: -----------------
0.00.058.211 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.058.212 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.058.212 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.058.213 W srv  llama_server: -----------------
0.00.059.690 I srv    load_model: loading model '~/AI/Models/ladder/Ternary-Bonsai-2-27B-PQ2_0.gguf'
0.04.131.978 I cmn          init: llama threadpool init, n_threads = 20
0.04.428.025 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'true'
0.04.446.129 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.04.446.226 I srv  llama_server: model loaded
0.04.446.248 I srv  llama_server: listening on http://0.0.0.0:8097
0.05.193.911 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
26.10.992.458 I slot print_timing: id  0 | task 22317 |        eval time =    6308.01 ms /    94 tokens (   67.83 ms per token,    14.74 tokens per second)
26.10.992.460 I slot print_timing: id  0 | task 22317 |       total time =    8326.45 ms /   187 tokens
26.10.992.462 I slot print_timing: id  0 | task 22317 |    graphs reused =      22233
26.10.992.629 I slot      release: id  0 | task 22317 | stop processing: n_tokens = 228, truncated = 0
26.11.219.247 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.592
26.11.219.340 I slot launch_slot_: id  0 | task 22413 | processing task, is_child = 0
26.17.914.356 I slot print_timing: id  0 | task 22413 | prompt eval time =     390.12 ms /     4 tokens (   97.53 ms per token,    10.25 tokens per second)
26.17.914.363 I slot print_timing: id  0 | task 22413 |        eval time =    6304.88 ms /    94 tokens (   67.79 ms per token,    14.75 tokens per second)
26.17.914.364 I slot print_timing: id  0 | task 22413 |       total time =    6694.99 ms /    98 tokens
26.17.914.366 I slot print_timing: id  0 | task 22413 |    graphs reused =      22325
26.17.914.406 I slot      release: id  0 | task 22413 | stop processing: n_tokens = 228, truncated = 0
26.18.137.389 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.592
26.18.137.471 I slot launch_slot_: id  0 | task 22508 | processing task, is_child = 0
26.24.882.449 I slot print_timing: id  0 | task 22508 | prompt eval time =     373.75 ms /     4 tokens (   93.44 ms per token,    10.70 tokens per second)
26.24.882.456 I slot print_timing: id  0 | task 22508 |        eval time =    6371.21 ms /    95 tokens (   67.78 ms per token,    14.75 tokens per second)
26.24.882.458 I slot print_timing: id  0 | task 22508 |       total time =    6744.95 ms /    99 tokens
26.24.882.460 I slot print_timing: id  0 | task 22508 |    graphs reused =      22418
26.24.882.498 I slot      release: id  0 | task 22508 | stop processing: n_tokens = 229, truncated = 0
26.25.105.941 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.357 (> 0.100 thold), f_keep = 0.197
26.25.106.060 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 746.300 MiB)
26.25.639.118 I slot launch_slot_: id  0 | task 22604 | processing task, is_child = 0
26.34.354.943 I slot print_timing: id  0 | task 22604 | n_gen =    100, tg =  14.76 t/s, tg_3s =  14.91 t/s
26.36.115.468 I slot print_timing: id  0 | task 22604 | prompt eval time =    2009.61 ms /    84 tokens (   23.92 ms per token,    41.80 tokens per second)
26.36.115.475 I slot print_timing: id  0 | task 22604 |        eval time =    8466.70 ms /   126 tokens (   67.73 ms per token,    14.76 tokens per second)
26.36.115.482 I slot print_timing: id  0 | task 22604 |       total time =   10476.31 ms /   210 tokens
26.36.115.484 I slot print_timing: id  0 | task 22604 |    graphs reused =      22542
26.36.115.520 I slot      release: id  0 | task 22604 | stop processing: n_tokens = 251, truncated = 0
26.36.338.389 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.502
26.36.338.473 I slot launch_slot_: id  0 | task 22732 | processing task, is_child = 0
26.43.371.169 I slot print_timing: id  0 | task 22732 | n_gen =    100, tg =  14.76 t/s, tg_3s =  14.91 t/s
26.45.131.460 I slot print_timing: id  0 | task 22732 | prompt eval time =     326.12 ms /     4 tokens (   81.53 ms per token,    12.27 tokens per second)
26.45.131.466 I slot print_timing: id  0 | task 22732 |        eval time =    8466.85 ms /   126 tokens (   67.73 ms per token,    14.76 tokens per second)
26.45.131.468 I slot print_timing: id  0 | task 22732 |       total time =    8792.97 ms /   130 tokens
26.45.131.470 I slot print_timing: id  0 | task 22732 |    graphs reused =      22666
26.45.131.513 I slot      release: id  0 | task 22732 | stop processing: n_tokens = 251, truncated = 0
26.45.352.323 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.502
26.45.352.407 I slot launch_slot_: id  0 | task 22859 | processing task, is_child = 0
26.52.373.938 I slot print_timing: id  0 | task 22859 | n_gen =    100, tg =  14.76 t/s, tg_3s =  14.91 t/s
26.54.134.013 I slot print_timing: id  0 | task 22859 | prompt eval time =     313.34 ms /     4 tokens (   78.33 ms per token,    12.77 tokens per second)
26.54.134.020 I slot print_timing: id  0 | task 22859 |        eval time =    8468.24 ms /   126 tokens (   67.75 ms per token,    14.76 tokens per second)
26.54.134.021 I slot print_timing: id  0 | task 22859 |       total time =    8781.58 ms /   130 tokens
26.54.134.023 I slot print_timing: id  0 | task 22859 |    graphs reused =      22790
26.54.134.061 I slot      release: id  0 | task 22859 | stop processing: n_tokens = 251, truncated = 0
26.54.359.515 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.360 (> 0.100 thold), f_keep = 0.179
26.54.787.228 I slot launch_slot_: id  0 | task 22986 | processing task, is_child = 0
27.00.594.052 I slot print_timing: id  0 | task 22986 | prompt eval time =    2007.83 ms /    83 tokens (   24.19 ms per token,    41.34 tokens per second)
27.00.594.058 I slot print_timing: id  0 | task 22986 |        eval time =    3798.95 ms /    57 tokens (   67.84 ms per token,    14.74 tokens per second)
27.00.594.060 I slot print_timing: id  0 | task 22986 |       total time =    5806.78 ms /   140 tokens
27.00.594.062 I slot print_timing: id  0 | task 22986 |    graphs reused =      22845
27.00.594.117 I slot      release: id  0 | task 22986 | stop processing: n_tokens = 181, truncated = 0
27.00.820.759 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.691
27.00.820.844 I slot launch_slot_: id  0 | task 23045 | processing task, is_child = 0
27.04.942.946 I slot print_timing: id  0 | task 23045 | prompt eval time =     320.28 ms /     4 tokens (   80.07 ms per token,    12.49 tokens per second)
27.04.942.954 I slot print_timing: id  0 | task 23045 |        eval time =    3801.80 ms /    57 tokens (   67.89 ms per token,    14.73 tokens per second)
27.04.942.955 I slot print_timing: id  0 | task 23045 |       total time =    4122.08 ms /    61 tokens
27.04.942.957 I slot print_timing: id  0 | task 23045 |    graphs reused =      22900
27.04.942.994 I slot      release: id  0 | task 23045 | stop processing: n_tokens = 181, truncated = 0
27.05.162.457 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.691
27.05.162.543 I slot launch_slot_: id  0 | task 23103 | processing task, is_child = 0
27.09.268.537 I slot print_timing: id  0 | task 23103 | prompt eval time =     310.26 ms /     4 tokens (   77.56 ms per token,    12.89 tokens per second)
27.09.268.544 I slot print_timing: id  0 | task 23103 |        eval time =    3795.71 ms /    57 tokens (   67.78 ms per token,    14.75 tokens per second)
27.09.268.545 I slot print_timing: id  0 | task 23103 |       total time =    4105.97 ms /    61 tokens
27.09.268.547 I slot print_timing: id  0 | task 23103 |    graphs reused =      22955
27.09.268.592 I slot      release: id  0 | task 23103 | stop processing: n_tokens = 181, truncated = 0
27.09.496.955 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.331 (> 0.100 thold), f_keep = 0.249
27.09.497.046 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 488.766 MiB)
27.10.092.013 I slot launch_slot_: id  0 | task 23161 | processing task, is_child = 0
27.17.173.870 I slot print_timing: id  0 | task 23161 | n_gen =    100, tg =  14.75 t/s, tg_3s =  14.90 t/s
27.20.224.996 I slot print_timing: id  0 | task 23161 | n_gen =    145, tg =  14.75 t/s, tg_3s =  14.75 t/s
27.23.270.478 I slot print_timing: id  0 | task 23161 | n_gen =    190, tg =  14.76 t/s, tg_3s =  14.78 t/s
27.26.317.051 I slot print_timing: id  0 | task 23161 | n_gen =    235, tg =  14.76 t/s, tg_3s =  14.77 t/s
27.29.363.795 I slot print_timing: id  0 | task 23161 | n_gen =    280, tg =  14.76 t/s, tg_3s =  14.77 t/s
27.32.409.999 I slot print_timing: id  0 | task 23161 | n_gen =    325, tg =  14.76 t/s, tg_3s =  14.77 t/s
27.35.457.278 I slot print_timing: id  0 | task 23161 | n_gen =    370, tg =  14.76 t/s, tg_3s =  14.77 t/s
27.38.512.309 I slot print_timing: id  0 | task 23161 | n_gen =    415, tg =  14.76 t/s, tg_3s =  14.73 t/s
27.41.560.037 I slot print_timing: id  0 | task 23161 | n_gen =    460, tg =  14.76 t/s, tg_3s =  14.77 t/s
27.44.608.075 I slot print_timing: id  0 | task 23161 | n_gen =    505, tg =  14.76 t/s, tg_3s =  14.76 t/s
27.47.655.799 I slot print_timing: id  0 | task 23161 | n_gen =    550, tg =  14.76 t/s, tg_3s =  14.77 t/s
27.50.705.360 I slot print_timing: id  0 | task 23161 | n_gen =    595, tg =  14.76 t/s, tg_3s =  14.76 t/s
27.53.765.933 I slot print_timing: id  0 | task 23161 | n_gen =    640, tg =  14.76 t/s, tg_3s =  14.70 t/s
27.56.816.184 I slot print_timing: id  0 | task 23161 | n_gen =    685, tg =  14.76 t/s, tg_3s =  14.75 t/s
27.59.865.220 I slot print_timing: id  0 | task 23161 | n_gen =    730, tg =  14.76 t/s, tg_3s =  14.76 t/s
28.02.917.211 I slot print_timing: id  0 | task 23161 | n_gen =    775, tg =  14.76 t/s, tg_3s =  14.74 t/s
28.05.967.995 I slot print_timing: id  0 | task 23161 | n_gen =    820, tg =  14.76 t/s, tg_3s =  14.75 t/s
28.09.017.450 I slot print_timing: id  0 | task 23161 | n_gen =    865, tg =  14.76 t/s, tg_3s =  14.76 t/s
28.12.080.547 I slot print_timing: id  0 | task 23161 | n_gen =    910, tg =  14.75 t/s, tg_3s =  14.69 t/s
28.15.143.425 I slot print_timing: id  0 | task 23161 | n_gen =    955, tg =  14.75 t/s, tg_3s =  14.69 t/s
28.18.203.203 I slot print_timing: id  0 | task 23161 | n_gen =   1000, tg =  14.75 t/s, tg_3s =  14.71 t/s
28.21.263.573 I slot print_timing: id  0 | task 23161 | n_gen =   1045, tg =  14.75 t/s, tg_3s =  14.70 t/s
28.24.323.997 I slot print_timing: id  0 | task 23161 | n_gen =   1090, tg =  14.74 t/s, tg_3s =  14.70 t/s
28.27.384.220 I slot print_timing: id  0 | task 23161 | n_gen =   1135, tg =  14.74 t/s, tg_3s =  14.70 t/s
28.30.451.061 I slot print_timing: id  0 | task 23161 | n_gen =   1180, tg =  14.74 t/s, tg_3s =  14.67 t/s
28.33.512.978 I slot print_timing: id  0 | task 23161 | n_gen =   1225, tg =  14.74 t/s, tg_3s =  14.70 t/s
28.36.574.064 I slot print_timing: id  0 | task 23161 | n_gen =   1270, tg =  14.74 t/s, tg_3s =  14.70 t/s
28.39.636.602 I slot print_timing: id  0 | task 23161 | n_gen =   1315, tg =  14.74 t/s, tg_3s =  14.69 t/s
28.42.700.287 I slot print_timing: id  0 | task 23161 | n_gen =   1360, tg =  14.73 t/s, tg_3s =  14.69 t/s
28.45.701.844 I slot print_timing: id  0 | task 23161 | n_gen =   1404, tg =  14.73 t/s, tg_3s =  14.66 t/s
28.48.764.930 I slot print_timing: id  0 | task 23161 | n_gen =   1449, tg =  14.73 t/s, tg_3s =  14.69 t/s
28.51.829.551 I slot print_timing: id  0 | task 23161 | n_gen =   1494, tg =  14.73 t/s, tg_3s =  14.68 t/s
28.54.893.435 I slot print_timing: id  0 | task 23161 | n_gen =   1539, tg =  14.73 t/s, tg_3s =  14.69 t/s
28.57.957.258 I slot print_timing: id  0 | task 23161 | n_gen =   1584, tg =  14.73 t/s, tg_3s =  14.69 t/s
29.01.021.524 I slot print_timing: id  0 | task 23161 | n_gen =   1629, tg =  14.73 t/s, tg_3s =  14.69 t/s
29.04.023.300 I slot print_timing: id  0 | task 23161 | n_gen =   1673, tg =  14.72 t/s, tg_3s =  14.66 t/s
29.07.087.563 I slot print_timing: id  0 | task 23161 | n_gen =   1718, tg =  14.72 t/s, tg_3s =  14.69 t/s
29.10.151.601 I slot print_timing: id  0 | task 23161 | n_gen =   1763, tg =  14.72 t/s, tg_3s =  14.69 t/s
29.13.218.091 I slot print_timing: id  0 | task 23161 | n_gen =   1808, tg =  14.72 t/s, tg_3s =  14.67 t/s
29.16.281.910 I slot print_timing: id  0 | task 23161 | n_gen =   1853, tg =  14.72 t/s, tg_3s =  14.69 t/s
29.19.346.304 I slot print_timing: id  0 | task 23161 | n_gen =   1898, tg =  14.72 t/s, tg_3s =  14.68 t/s
29.22.350.367 I slot print_timing: id  0 | task 23161 | n_gen =   1942, tg =  14.72 t/s, tg_3s =  14.65 t/s
29.25.418.186 I slot print_timing: id  0 | task 23161 | n_gen =   1987, tg =  14.72 t/s, tg_3s =  14.67 t/s
29.28.479.850 I slot print_timing: id  0 | task 23161 | n_gen =   2032, tg =  14.72 t/s, tg_3s =  14.70 t/s
29.31.544.125 I slot print_timing: id  0 | task 23161 | n_gen =   2077, tg =  14.71 t/s, tg_3s =  14.69 t/s
29.34.609.975 I slot print_timing: id  0 | task 23161 | n_gen =   2122, tg =  14.71 t/s, tg_3s =  14.68 t/s
29.37.675.656 I slot print_timing: id  0 | task 23161 | n_gen =   2167, tg =  14.71 t/s, tg_3s =  14.68 t/s
29.40.687.913 I slot print_timing: id  0 | task 23161 | n_gen =   2211, tg =  14.71 t/s, tg_3s =  14.61 t/s
29.43.690.851 I slot print_timing: id  0 | task 23161 | n_gen =   2255, tg =  14.71 t/s, tg_3s =  14.65 t/s
29.46.695.125 I slot print_timing: id  0 | task 23161 | n_gen =   2299, tg =  14.71 t/s, tg_3s =  14.65 t/s
29.49.700.381 I slot print_timing: id  0 | task 23161 | n_gen =   2343, tg =  14.71 t/s, tg_3s =  14.64 t/s
29.52.703.561 I slot print_timing: id  0 | task 23161 | n_gen =   2387, tg =  14.71 t/s, tg_3s =  14.65 t/s
29.55.715.073 I slot print_timing: id  0 | task 23161 | n_gen =   2431, tg =  14.70 t/s, tg_3s =  14.61 t/s
29.58.721.696 I slot print_timing: id  0 | task 23161 | n_gen =   2475, tg =  14.70 t/s, tg_3s =  14.63 t/s
30.01.725.714 I slot print_timing: id  0 | task 23161 | n_gen =   2519, tg =  14.70 t/s, tg_3s =  14.65 t/s
30.04.732.259 I slot print_timing: id  0 | task 23161 | n_gen =   2563, tg =  14.70 t/s, tg_3s =  14.63 t/s
30.07.738.960 I slot print_timing: id  0 | task 23161 | n_gen =   2607, tg =  14.70 t/s, tg_3s =  14.63 t/s
30.10.745.484 I slot print_timing: id  0 | task 23161 | n_gen =   2651, tg =  14.70 t/s, tg_3s =  14.63 t/s
30.13.760.429 I slot print_timing: id  0 | task 23161 | n_gen =   2695, tg =  14.70 t/s, tg_3s =  14.59 t/s
30.16.768.907 I slot print_timing: id  0 | task 23161 | n_gen =   2739, tg =  14.70 t/s, tg_3s =  14.63 t/s
30.19.776.448 I slot print_timing: id  0 | task 23161 | n_gen =   2783, tg =  14.70 t/s, tg_3s =  14.63 t/s
30.22.784.174 I slot print_timing: id  0 | task 23161 | n_gen =   2827, tg =  14.69 t/s, tg_3s =  14.63 t/s
30.25.788.119 I slot print_timing: id  0 | task 23161 | n_gen =   2871, tg =  14.69 t/s, tg_3s =  14.65 t/s
30.28.793.184 I slot print_timing: id  0 | task 23161 | n_gen =   2915, tg =  14.69 t/s, tg_3s =  14.64 t/s
30.31.805.475 I slot print_timing: id  0 | task 23161 | n_gen =   2959, tg =  14.69 t/s, tg_3s =  14.61 t/s
30.34.814.173 I slot print_timing: id  0 | task 23161 | n_gen =   3003, tg =  14.69 t/s, tg_3s =  14.62 t/s
30.36.385.019 I slot print_timing: id  0 | task 23161 | prompt eval time =     370.69 ms /     4 tokens (   92.67 ms per token,    10.79 tokens per second)
30.36.385.026 I slot print_timing: id  0 | task 23161 |        eval time =  205922.28 ms /  3026 tokens (   68.07 ms per token,    14.69 tokens per second)
30.36.385.028 I slot print_timing: id  0 | task 23161 |       total time =  206292.97 ms /  3030 tokens
30.36.385.030 I slot print_timing: id  0 | task 23161 |    graphs reused =      25967
30.36.385.222 I slot      release: id  0 | task 23161 | stop processing: n_tokens = 3161, truncated = 0
30.36.615.830 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.043
30.37.336.412 I slot launch_slot_: id  0 | task 26188 | processing task, is_child = 0
30.44.358.044 I slot print_timing: id  0 | task 26188 | n_gen =    100, tg =  14.75 t/s, tg_3s =  14.90 t/s
30.47.412.993 I slot print_timing: id  0 | task 26188 | n_gen =    145, tg =  14.75 t/s, tg_3s =  14.73 t/s
30.50.461.699 I slot print_timing: id  0 | task 26188 | n_gen =    190, tg =  14.75 t/s, tg_3s =  14.76 t/s
30.53.508.163 I slot print_timing: id  0 | task 26188 | n_gen =    235, tg =  14.75 t/s, tg_3s =  14.77 t/s
30.56.555.070 I slot print_timing: id  0 | task 26188 | n_gen =    280, tg =  14.76 t/s, tg_3s =  14.77 t/s
30.59.601.545 I slot print_timing: id  0 | task 26188 | n_gen =    325, tg =  14.76 t/s, tg_3s =  14.77 t/s
31.02.648.583 I slot print_timing: id  0 | task 26188 | n_gen =    370, tg =  14.76 t/s, tg_3s =  14.77 t/s
31.05.704.474 I slot print_timing: id  0 | task 26188 | n_gen =    415, tg =  14.76 t/s, tg_3s =  14.73 t/s
31.08.755.189 I slot print_timing: id  0 | task 26188 | n_gen =    460, tg =  14.76 t/s, tg_3s =  14.75 t/s
31.11.803.898 I slot print_timing: id  0 | task 26188 | n_gen =    505, tg =  14.76 t/s, tg_3s =  14.76 t/s
31.14.854.406 I slot print_timing: id  0 | task 26188 | n_gen =    550, tg =  14.76 t/s, tg_3s =  14.75 t/s
31.17.906.899 I slot print_timing: id  0 | task 26188 | n_gen =    595, tg =  14.75 t/s, tg_3s =  14.74 t/s
31.20.963.942 I slot print_timing: id  0 | task 26188 | n_gen =    640, tg =  14.75 t/s, tg_3s =  14.72 t/s
31.24.015.111 I slot print_timing: id  0 | task 26188 | n_gen =    685, tg =  14.75 t/s, tg_3s =  14.75 t/s
31.27.067.838 I slot print_timing: id  0 | task 26188 | n_gen =    730, tg =  14.75 t/s, tg_3s =  14.74 t/s
31.30.117.540 I slot print_timing: id  0 | task 26188 | n_gen =    775, tg =  14.75 t/s, tg_3s =  14.76 t/s
31.33.168.950 I slot print_timing: id  0 | task 26188 | n_gen =    820, tg =  14.75 t/s, tg_3s =  14.75 t/s
31.36.222.177 I slot print_timing: id  0 | task 26188 | n_gen =    865, tg =  14.75 t/s, tg_3s =  14.74 t/s
31.39.284.820 I slot print_timing: id  0 | task 26188 | n_gen =    910, tg =  14.75 t/s, tg_3s =  14.69 t/s
31.42.345.199 I slot print_timing: id  0 | task 26188 | n_gen =    955, tg =  14.75 t/s, tg_3s =  14.70 t/s
31.45.407.102 I slot print_timing: id  0 | task 26188 | n_gen =   1000, tg =  14.74 t/s, tg_3s =  14.70 t/s
31.48.467.937 I slot print_timing: id  0 | task 26188 | n_gen =   1045, tg =  14.74 t/s, tg_3s =  14.70 t/s
31.51.530.419 I slot print_timing: id  0 | task 26188 | n_gen =   1090, tg =  14.74 t/s, tg_3s =  14.69 t/s
31.54.591.457 I slot print_timing: id  0 | task 26188 | n_gen =   1135, tg =  14.74 t/s, tg_3s =  14.70 t/s
31.57.592.408 I slot print_timing: id  0 | task 26188 | n_gen =   1179, tg =  14.74 t/s, tg_3s =  14.66 t/s
32.00.655.233 I slot print_timing: id  0 | task 26188 | n_gen =   1224, tg =  14.73 t/s, tg_3s =  14.69 t/s
32.03.716.053 I slot print_timing: id  0 | task 26188 | n_gen =   1269, tg =  14.73 t/s, tg_3s =  14.70 t/s
32.06.780.345 I slot print_timing: id  0 | task 26188 | n_gen =   1314, tg =  14.73 t/s, tg_3s =  14.69 t/s
32.09.841.217 I slot print_timing: id  0 | task 26188 | n_gen =   1359, tg =  14.73 t/s, tg_3s =  14.70 t/s
32.12.841.349 I slot print_timing: id  0 | task 26188 | n_gen =   1403, tg =  14.73 t/s, tg_3s =  14.67 t/s
32.15.903.262 I slot print_timing: id  0 | task 26188 | n_gen =   1448, tg =  14.73 t/s, tg_3s =  14.70 t/s
32.18.970.380 I slot print_timing: id  0 | task 26188 | n_gen =   1493, tg =  14.73 t/s, tg_3s =  14.67 t/s
32.22.031.511 I slot print_timing: id  0 | task 26188 | n_gen =   1538, tg =  14.72 t/s, tg_3s =  14.70 t/s
32.25.094.471 I slot print_timing: id  0 | task 26188 | n_gen =   1583, tg =  14.72 t/s, tg_3s =  14.69 t/s
32.28.157.801 I slot print_timing: id  0 | task 26188 | n_gen =   1628, tg =  14.72 t/s, tg_3s =  14.69 t/s
32.31.162.666 I slot print_timing: id  0 | task 26188 | n_gen =   1672, tg =  14.72 t/s, tg_3s =  14.64 t/s
32.34.224.235 I slot print_timing: id  0 | task 26188 | n_gen =   1717, tg =  14.72 t/s, tg_3s =  14.70 t/s
32.37.286.477 I slot print_timing: id  0 | task 26188 | n_gen =   1762, tg =  14.72 t/s, tg_3s =  14.70 t/s
32.40.351.442 I slot print_timing: id  0 | task 26188 | n_gen =   1807, tg =  14.72 t/s, tg_3s =  14.68 t/s
32.43.414.389 I slot print_timing: id  0 | task 26188 | n_gen =   1852, tg =  14.72 t/s, tg_3s =  14.69 t/s
32.46.477.702 I slot print_timing: id  0 | task 26188 | n_gen =   1897, tg =  14.72 t/s, tg_3s =  14.69 t/s
32.49.480.078 I slot print_timing: id  0 | task 26188 | n_gen =   1941, tg =  14.72 t/s, tg_3s =  14.66 t/s
32.52.542.535 I slot print_timing: id  0 | task 26188 | n_gen =   1986, tg =  14.72 t/s, tg_3s =  14.69 t/s
32.55.609.149 I slot print_timing: id  0 | task 26188 | n_gen =   2031, tg =  14.71 t/s, tg_3s =  14.67 t/s
32.58.671.963 I slot print_timing: id  0 | task 26188 | n_gen =   2076, tg =  14.71 t/s, tg_3s =  14.69 t/s
33.01.736.336 I slot print_timing: id  0 | task 26188 | n_gen =   2121, tg =  14.71 t/s, tg_3s =  14.68 t/s
33.04.801.040 I slot print_timing: id  0 | task 26188 | n_gen =   2166, tg =  14.71 t/s, tg_3s =  14.68 t/s
33.07.811.425 I slot print_timing: id  0 | task 26188 | n_gen =   2210, tg =  14.71 t/s, tg_3s =  14.62 t/s
33.10.814.172 I slot print_timing: id  0 | task 26188 | n_gen =   2254, tg =  14.71 t/s, tg_3s =  14.65 t/s
33.13.817.673 I slot print_timing: id  0 | task 26188 | n_gen =   2298, tg =  14.71 t/s, tg_3s =  14.65 t/s
33.16.822.462 I slot print_timing: id  0 | task 26188 | n_gen =   2342, tg =  14.71 t/s, tg_3s =  14.64 t/s
33.19.827.869 I slot print_timing: id  0 | task 26188 | n_gen =   2386, tg =  14.71 t/s, tg_3s =  14.64 t/s
33.22.838.405 I slot print_timing: id  0 | task 26188 | n_gen =   2430, tg =  14.70 t/s, tg_3s =  14.62 t/s
33.25.843.209 I slot print_timing: id  0 | task 26188 | n_gen =   2474, tg =  14.70 t/s, tg_3s =  14.64 t/s
33.28.849.849 I slot print_timing: id  0 | task 26188 | n_gen =   2518, tg =  14.70 t/s, tg_3s =  14.63 t/s
33.31.855.072 I slot print_timing: id  0 | task 26188 | n_gen =   2562, tg =  14.70 t/s, tg_3s =  14.64 t/s
33.34.860.706 I slot print_timing: id  0 | task 26188 | n_gen =   2606, tg =  14.70 t/s, tg_3s =  14.64 t/s
33.37.866.001 I slot print_timing: id  0 | task 26188 | n_gen =   2650, tg =  14.70 t/s, tg_3s =  14.64 t/s
33.40.878.965 I slot print_timing: id  0 | task 26188 | n_gen =   2694, tg =  14.70 t/s, tg_3s =  14.60 t/s
33.43.883.863 I slot print_timing: id  0 | task 26188 | n_gen =   2738, tg =  14.70 t/s, tg_3s =  14.64 t/s
33.46.892.150 I slot print_timing: id  0 | task 26188 | n_gen =   2782, tg =  14.70 t/s, tg_3s =  14.63 t/s
33.49.898.189 I slot print_timing: id  0 | task 26188 | n_gen =   2826, tg =  14.69 t/s, tg_3s =  14.64 t/s
33.52.905.169 I slot print_timing: id  0 | task 26188 | n_gen =   2870, tg =  14.69 t/s, tg_3s =  14.63 t/s
33.55.910.699 I slot print_timing: id  0 | task 26188 | n_gen =   2914, tg =  14.69 t/s, tg_3s =  14.64 t/s
33.58.924.316 I slot print_timing: id  0 | task 26188 | n_gen =   2958, tg =  14.69 t/s, tg_3s =  14.60 t/s
34.01.930.346 I slot print_timing: id  0 | task 26188 | n_gen =   3002, tg =  14.69 t/s, tg_3s =  14.64 t/s
34.04.937.597 I slot print_timing: id  0 | task 26188 | n_gen =   3046, tg =  14.69 t/s, tg_3s =  14.63 t/s
34.07.944.550 I slot print_timing: id  0 | task 26188 | n_gen =   3090, tg =  14.69 t/s, tg_3s =  14.63 t/s
34.10.953.522 I slot print_timing: id  0 | task 26188 | n_gen =   3134, tg =  14.69 t/s, tg_3s =  14.62 t/s
34.13.958.489 I slot print_timing: id  0 | task 26188 | n_gen =   3178, tg =  14.69 t/s, tg_3s =  14.64 t/s
34.16.978.864 I slot print_timing: id  0 | task 26188 | n_gen =   3222, tg =  14.69 t/s, tg_3s =  14.57 t/s
34.19.995.391 I slot print_timing: id  0 | task 26188 | n_gen =   3266, tg =  14.68 t/s, tg_3s =  14.59 t/s
34.23.012.401 I slot print_timing: id  0 | task 26188 | n_gen =   3310, tg =  14.68 t/s, tg_3s =  14.58 t/s
34.26.030.277 I slot print_timing: id  0 | task 26188 | n_gen =   3354, tg =  14.68 t/s, tg_3s =  14.58 t/s
34.29.044.166 I slot print_timing: id  0 | task 26188 | n_gen =   3398, tg =  14.68 t/s, tg_3s =  14.60 t/s
34.32.062.630 I slot print_timing: id  0 | task 26188 | n_gen =   3442, tg =  14.68 t/s, tg_3s =  14.58 t/s
34.35.085.329 I slot print_timing: id  0 | task 26188 | n_gen =   3486, tg =  14.68 t/s, tg_3s =  14.56 t/s
34.38.100.804 I slot print_timing: id  0 | task 26188 | n_gen =   3530, tg =  14.68 t/s, tg_3s =  14.59 t/s
34.41.118.723 I slot print_timing: id  0 | task 26188 | n_gen =   3574, tg =  14.68 t/s, tg_3s =  14.58 t/s
34.44.133.758 I slot print_timing: id  0 | task 26188 | n_gen =   3618, tg =  14.67 t/s, tg_3s =  14.59 t/s
34.47.147.587 I slot print_timing: id  0 | task 26188 | n_gen =   3662, tg =  14.67 t/s, tg_3s =  14.60 t/s
34.50.173.221 I slot print_timing: id  0 | task 26188 | n_gen =   3706, tg =  14.67 t/s, tg_3s =  14.54 t/s
34.53.190.473 I slot print_timing: id  0 | task 26188 | n_gen =   3750, tg =  14.67 t/s, tg_3s =  14.58 t/s
34.56.208.813 I slot print_timing: id  0 | task 26188 | n_gen =   3794, tg =  14.67 t/s, tg_3s =  14.58 t/s
